Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,61.549613,[117  34] ; [103 170],[78.3490566 72.6509434] ; [141.6509434 131.3490566],1
v1,1,3.2e-05,17.27362,[93 59] ; [111 165],[72.44859813 79.55140187] ; [131.55140187 144.44859813],1
p3,1,0.002342,9.259896,[84 68] ; [112 168],[68.96296296 83.03703704] ; [127.03703704 152.96296296],0
s7,1,0.003231,8.672362,[50 93] ; [ 58 211],[ 37.48543689 105.51456311] ; [ 70.51456311 198.48543689],0
p5,1,0.003328,8.618451,[ 23 130] ; [ 18 263],[ 14.45391705 138.54608295] ; [ 26.54608295 254.45391705],0
s8,1,0.007389,7.175878,[ 49 104] ; [ 57 222],[ 37.54166667 115.45833333] ; [ 68.45833333 210.54166667],0
d1,1,0.010132,6.611546,[90 64] ; [128 153],[77.17701149 76.82298851] ; [140.82298851 140.17701149],0
p7,1,0.011504,6.385776,[102  48] ; [153 123],[89.78873239 60.21126761] ; [165.21126761 110.78873239],0
n4,1,0.02063,5.357778,[121  32] ; [193  88],[110.69585253  42.30414747] ; [203.30414747  77.69585253],0
p6,1,0.022606,5.198554,[55 95] ; [ 72 204],[ 44.71830986 105.28169014] ; [ 82.28169014 193.71830986],0
p10,1,0.037661,4.320254,[120  30] ; [196  81],[111.00702576  38.99297424] ; [204.99297424  72.00702576],0
d3,1,0.043136,4.090069,[109  45] ; [171 109],[99.35483871 54.64516129] ; [180.64516129  99.35483871],0
r4,1,0.043721,4.067298,[140  14] ; [236  45],[133.11264368  20.88735632] ; [242.88735632  38.11264368],0
a3,1,0.045512,3.999564,[109  44] ; [172 107],[99.52083333 53.47916667] ; [181.47916667  97.52083333],0
r1,1,0.050652,3.819757,[125  29] ; [203  76],[116.65588915  37.34411085] ; [211.34411085  67.65588915],0
p4,1,0.060751,3.516768,[86 63] ; [135 145],[76.75757576 72.24242424] ; [144.24242424 135.75757576],0
p12,1,0.063461,3.444535,[ 10 141] ; [  8 271],[  6.32093023 144.67906977] ; [ 11.67906977 267.32093023],0
a1,1,0.075606,3.156916,[  9 145] ; [  7 274],[  5.66436782 148.33563218] ; [ 10.33563218 270.66436782],0
d2,1,0.076722,3.13301,[73 80] ; [109 171],[64.30946882 88.69053118] ; [117.69053118 162.30946882],0
r2,1,0.081599,3.032753,[144   7] ; [253  26],[139.41162791  11.58837209] ; [257.58837209  21.41162791],0
n5,1,0.086695,2.934705,[115  38] ; [187  91],[107.20649652  45.79350348] ; [194.79350348  83.20649652],0
n6,1,0.101823,2.676759,[132  22] ; [223  58],[125.67816092  28.32183908] ; [229.32183908  51.67816092],0
d4,1,0.158117,1.992143,[122  31] ; [207  74],[115.98387097  37.01612903] ; [213.01612903  67.98387097],0
p9,1,0.163058,1.945635,[125  27] ; [211  65],[119.3271028  32.6728972] ; [216.6728972  59.3271028],0
r3,1,0.1684,1.89713,[145   8] ; [256  25],[141.36635945  11.63364055] ; [259.63364055  21.36635945],0
d5,1,0.197993,1.657117,[124  30] ; [211  70],[118.59770115  35.40229885] ; [216.40229885  64.59770115],0
p8,1,0.202262,1.625966,[82 67] ; [135 143],[75.72131148 73.27868852] ; [141.27868852 136.72131148],0
a8,1,0.226942,1.459925,[ 17 116] ; [ 23 236],[ 13.57142857 119.42857143] ; [ 26.42857143 232.57142857],0
p11,1,0.227358,1.457312,[124  30] ; [212  69],[118.95172414  35.04827586] ; [217.04827586  63.95172414],0
n1,1,0.236891,1.398998,[ 7 21] ; [32 54],[ 9.57894737 18.42105263] ; [29.42105263 56.57894737],0
u4,1,0.255836,1.291153,[  2 152] ; [  1 280],[  1.06206897 152.93793103] ; [  1.93793103 279.06206897],0
a5,1,0.292196,1.109475,[109  45] ; [185  96],[104.08275862  49.91724138] ; [189.91724138  91.08275862],0
b1,1,0.295213,1.095694,[ 53 101] ; [111 170],[58.05977011 95.94022989] ; [105.94022989 175.05977011],0
b4,1,0.301637,1.066943,[95 59] ; [159 122],[89.92183908 64.07816092] ; [164.07816092 116.92183908],0
p1,1,0.30989,1.031143,[ 14 140] ; [ 18 262],[ 11.35483871 142.64516129] ; [ 20.64516129 259.35483871],0
a7,1,0.363494,0.825784,[112  41] ; [194  87],[107.87557604  45.12442396] ; [198.12442396  82.87557604],0
s1,1,0.412789,0.670755,[  2 149] ; [  7 272],[  3.16046512 147.83953488] ; [  5.83953488 273.16046512],0
u2,1,0.416759,0.659435,[26 18] ; [56 52],[23.73684211 20.26315789] ; [58.26315789 49.73684211],0
u1,1,0.423322,0.641074,[ 21 133] ; [ 31 250],[ 18.4091954 135.5908046] ; [ 33.5908046 247.4091954],0
a2,1,0.446432,0.579694,[ 32 122] ; [ 50 231],[ 29.02988506 124.97011494] ; [ 52.97011494 228.02988506],0
s6,1,0.469924,0.522154,[72 79] ; [122 155],[68.44392523 82.55607477] ; [125.55607477 151.44392523],0
n2,1,0.53161,0.391314,[20 11] ; [60 25],[21.37931034  9.62068966] ; [58.62068966 26.37931034],0
s4,1,0.559398,0.340747,[ 13 138] ; [ 29 251],[ 14.71461717 136.28538283] ; [ 27.28538283 252.71461717],0
a4,1,0.616074,0.251425,[63 90] ; [108 171],[60.5625 92.4375] ; [110.4375 168.5625],0
b5,1,0.645445,0.211692,[95 59] ; [167 114],[92.75402299 61.24597701] ; [169.24597701 111.75402299],0
a6,1,0.68941,0.159725,[107  47] ; [190  91],[105.14482759  48.85517241] ; [191.85517241  89.14482759],0
u3,1,0.738341,0.11159,[22 23] ; [56 52],[22.94117647 22.05882353] ; [55.05882353 52.94117647],0
s5,1,0.79487,0.067596,[ 29 122] ; [ 50 225],[ 28.00234742 122.99765258] ; [ 50.99765258 224.00234742],0
n3,1,0.842027,0.039721,[22  8] ; [60 24],[21.57894737  8.42105263] ; [60.42105263 23.57894737],0
p2,1,0.901253,0.015396,[123  29] ; [226  55],[122.51270208  29.48729792] ; [226.48729792  54.51270208],0
b2,1,0.975132,0.000972,[38 67] ; [54 96],[37.88235294 67.11764706] ; [54.11764706 95.88235294],0
