Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,98.826406,[240  70] ; [ 5 50],[208.08219178 101.91780822] ; [36.91780822 18.08219178],1
d4,1,0.0,51.625343,[283  27] ; [30 25],[265.83561644  44.16438356] ; [47.16438356  7.83561644],1
a4,1,2e-06,22.264717,[169 141] ; [11 44],[152.87671233 157.12328767] ; [27.12328767 27.87671233],1
a5,1,1.5e-05,18.79899,[263  47] ; [33 22],[251.39726027  58.60273973] ; [44.60273973 10.39726027],1
d2,1,1.8e-05,18.374221,[192 118] ; [17 38],[177.50684932 132.49315068] ; [31.49315068 23.50684932],1
d3,1,2.4e-05,17.823761,[229  81] ; [25 30],[215.7260274  94.2739726] ; [38.2739726 16.7260274],1
a3,1,6.1e-05,16.075444,[258  51] ; [33 22],[247.03021978  61.96978022] ; [43.96978022 11.03021978],1
r2,1,0.001015,10.800107,[296   9] ; [47  7],[291.40668524  13.59331476] ; [51.59331476  2.40668524],0
u1,1,0.002618,9.05643,[ 80 230] ; [ 4 51],[ 71.34246575 238.65753425] ; [12.65753425 42.34246575],0
n4,1,0.003091,8.75322,[263  45] ; [38 17],[255.39393939  52.60606061] ; [45.60606061  9.39393939],0
p1,1,0.003986,8.290125,[ 27 281] ; [12 43],[ 33.09090909 274.90909091] ; [ 5.90909091 49.09090909],0
a2,1,0.007186,7.225796,[ 94 216] ; [ 7 48],[ 85.78082192 224.21917808] ; [15.21917808 39.78082192],0
r1,1,0.010816,6.495285,[265  42] ; [40 15],[258.66022099  48.33977901] ; [46.33977901  8.66022099],0
v3,1,0.01608,5.79411,[148 148] ; [17 36],[139.94269341 156.05730659] ; [25.05730659 27.94269341],0
v2,1,0.025578,4.984304,[190 109] ; [24 27],[182.81714286 116.18285714] ; [31.18285714 19.81714286],0
s6,1,0.051324,3.797668,[264  41] ; [42 13],[259.25  45.75] ; [46.75  8.25],0
s5,1,0.056964,3.623634,[141 152] ; [18 35],[134.64450867 158.35549133] ; [24.35549133 28.64450867],0
a7,1,0.060983,3.510454,[224  85] ; [33 22],[218.16758242  90.83241758] ; [38.83241758 16.16758242],0
r4,1,0.061117,3.506821,[292  18] ; [48  7],[288.76712329  21.23287671] ; [51.23287671  3.76712329],0
