Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.029323,4.74855,[2 4] ; [27  8],[4.24390244 1.75609756] ; [24.75609756 10.24390244],0
p7,1,0.07241,3.22753,[3 3] ; [29  6],[4.68292683 1.31707317] ; [27.31707317  7.68292683],0
p10,1,0.099923,2.706767,[4 1] ; [34  1],[4.75 0.25] ; [33.25  1.75],0
v1,1,0.122636,2.383333,[2 4] ; [22 11],[3.69230769 2.30769231] ; [20.30769231 12.69230769],0
b5,1,0.145675,2.116966,[5 1] ; [18 17],[3.36585366 2.63414634] ; [19.63414634 15.36585366],0
p3,1,0.165613,1.922208,[3 3] ; [27  8],[4.3902439 1.6097561] ; [25.6097561  9.3902439],0
r1,1,0.227052,1.459236,[3 3] ; [26  9],[4.24390244 1.75609756] ; [24.75609756 10.24390244],0
s6,1,0.242729,1.364673,[5 1] ; [18 13],[3.72972973 2.27027027] ; [19.27027027 11.72972973],0
s4,1,0.268669,1.223529,[1 4] ; [ 2 32],[0.38461538 4.61538462] ; [ 2.61538462 31.38461538],0
s8,1,0.307153,1.042879,[1 5] ; [13 21],[2.1 3.9] ; [11.9 22.1],0
v4,1,0.341185,0.905973,[5 1] ; [33  2],[5.56097561 0.43902439] ; [32.43902439  2.56097561],0
d4,1,0.355168,0.854906,[4 2] ; [29  6],[4.82926829 1.17073171] ; [28.17073171  6.82926829],0
n4,1,0.355168,0.854906,[4 2] ; [29  6],[4.82926829 1.17073171] ; [28.17073171  6.82926829],0
p12,1,0.375825,0.784314,[2 4] ; [ 6 28],[1.2 4.8] ; [ 6.8 27.2],0
b4,1,0.391497,0.734288,[5 1] ; [23 12],[4.09756098 1.90243902] ; [23.90243902 11.09756098],0
v2,1,0.433714,0.612857,[3 3] ; [22 11],[3.84615385 2.15384615] ; [21.15384615 11.84615385],0
b2,1,0.453319,0.56234,[2 3] ; [14 10],[2.75862069 2.24137931] ; [13.24137931 10.75862069],0
b3,1,0.453319,0.56234,[2 3] ; [14 10],[2.75862069 2.24137931] ; [13.24137931 10.75862069],0
a6,1,0.462786,0.539149,[5 1] ; [24 11],[4.24390244 1.75609756] ; [24.75609756 10.24390244],0
d1,1,0.489199,0.478287,[2 4] ; [17 18],[2.7804878 3.2195122] ; [16.2195122 18.7804878],0
a8,1,0.495521,0.464516,[1 4] ; [ 3 28],[0.55555556 4.44444444] ; [ 3.44444444 27.55555556],0
p11,1,0.536939,0.381242,[5 1] ; [32  3],[5.41463415 0.58536585] ; [31.58536585  3.41463415],0
a1,1,0.536939,0.381242,[1 5] ; [ 3 32],[0.58536585 5.41463415] ; [ 3.41463415 31.58536585],0
a7,1,0.54313,0.369769,[5 1] ; [25 10],[4.3902439 1.6097561] ; [25.6097561  9.3902439],0
b1,1,0.572333,0.318795,[2 4] ; [16 19],[2.63414634 3.36585366] ; [15.36585366 19.63414634],0
p6,1,0.572333,0.318795,[2 4] ; [16 19],[2.63414634 3.36585366] ; [15.36585366 19.63414634],0
v3,1,0.581787,0.303354,[4 2] ; [18 15],[3.38461538 2.61538462] ; [18.61538462 14.38461538],0
s5,1,0.627079,0.236042,[3 3] ; [20 13],[3.53846154 2.46153846] ; [19.46153846 13.53846154],0
d3,1,0.645962,0.211029,[3 3] ; [21 14],[3.51219512 2.48780488] ; [20.48780488 14.51219512],0
n2,1,0.67329,0.177778,[1 1] ; [4 2],[1.25 0.75] ; [3.75 2.25],0
a3,1,0.697146,0.151457,[4 2] ; [26  9],[4.3902439 1.6097561] ; [25.6097561  9.3902439],0
r4,1,0.717146,0.131243,[5 1] ; [31  4],[5.26829268 0.73170732] ; [30.73170732  4.26829268],0
r3,1,0.717146,0.131243,[5 1] ; [31  4],[5.26829268 0.73170732] ; [30.73170732  4.26829268],0
p8,1,0.72852,0.120475,[4 2] ; [25  9],[4.35 1.65] ; [24.65  9.35],0
d2,1,0.74462,0.106108,[3 3] ; [15 20],[2.63414634 3.36585366] ; [15.36585366 19.63414634],0
r2,1,0.849026,0.036237,[5 1] ; [28  7],[4.82926829 1.17073171] ; [28.17073171  6.82926829],0
n5,1,0.849026,0.036237,[5 1] ; [28  7],[4.82926829 1.17073171] ; [28.17073171  6.82926829],0
a5,1,0.878828,0.023243,[5 1] ; [30  5],[5.12195122 0.87804878] ; [29.87804878  5.12195122],0
p4,1,0.886201,0.020481,[4 1] ; [27  8],[3.875 1.125] ; [27.125  7.875],0
p1,1,0.977151,0.00082,[1 5] ; [ 6 29],[1.02439024 4.97560976] ; [ 5.97560976 29.02439024],0
u1,1,0.977151,0.00082,[1 5] ; [ 6 29],[1.02439024 4.97560976] ; [ 5.97560976 29.02439024],0
n3,1,1.0,0.0,[1 1] ; [3 3],[1. 1.] ; [3. 3.],0
