Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,36.135944,[363  20] ; [9 7],[357.08270677  25.91729323] ; [14.91729323  1.08270677],1
r2,1,1e-06,24.536212,[372  10] ; [11  4],[368.52896725  13.47103275] ; [14.47103275  0.52896725],1
r1,1,5.2e-05,16.381821,[319  63] ; [7 9],[312.89447236  69.10552764] ; [13.10552764  2.89447236],1
v4,1,0.000376,12.648804,[372  10] ; [13  3],[369.52261307  12.47738693] ; [15.47738693  0.52261307],1
d5,1,0.00252,9.126269,[323  58] ; [9 7],[318.61964736  62.38035264] ; [13.38035264  2.61964736],0
p10,1,0.00275,8.96626,[334  45] ; [10  6],[330.06582278  48.93417722] ; [13.93417722  2.06582278],0
p9,1,0.006563,7.388765,[340  37] ; [11  5],[336.70992366  40.29007634] ; [14.29007634  1.70992366],0
d4,1,0.007045,7.261502,[330  51] ; [10  6],[326.29722922  54.70277078] ; [13.70277078  2.29722922],0
s1,1,0.010797,6.498436,[ 17 362] ; [ 3 13],[ 19.18987342 359.81012658] ; [ 0.81012658 15.18987342],0
b5,1,0.026057,4.952205,[229 154] ; [14  2],[233.2556391 149.7443609] ; [9.7443609 6.2556391],0
p1,1,0.044086,4.053267,[ 36 343] ; [ 4 12],[ 38.37974684 340.62025316] ; [ 1.62025316 14.37974684],0
d1,1,0.066527,3.366689,[253 130] ; [7 9],[249.57393484 133.42606516] ; [10.42606516  5.57393484],0
p11,1,0.069755,3.288773,[310  73] ; [10  6],[307.1679198  75.8320802] ; [12.8320802  3.1679198],0
v2,1,0.076212,3.143877,[220 148] ; [ 6 10],[216.58333333 151.41666667] ; [9.41666667 6.58333333],0
s6,1,0.092292,2.833942,[334  42] ; [12  4],[331.87755102  44.12244898] ; [14.12244898  1.87755102],0
a7,1,0.110863,2.541877,[282  98] ; [9 7],[279.24242424 100.75757576] ; [11.75757576  4.24242424],0
p7,1,0.113689,2.502174,[254 115] ; [8 8],[251.11168831 117.88831169] ; [10.88831169  5.11168831],0
a2,1,0.151688,2.055192,[111 272] ; [ 2 14],[108.46867168 274.53132832] ; [ 4.53132832 11.46867168],0
d3,1,0.192014,1.702098,[272 109] ; [9 7],[269.67506297 111.32493703] ; [11.32493703  4.67506297],0
p2,1,0.217295,1.522144,[327  53] ; [12  4],[325.3030303  54.6969697] ; [13.6969697  2.3030303],0
s8,1,0.240323,1.378697,[246 136] ; [8 8],[243.78894472 138.21105528] ; [10.21105528  5.78894472],0
n4,1,0.265476,1.239973,[318  64] ; [15  1],[319.61306533  62.38693467] ; [13.38693467  2.61306533],0
