Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,85.393016,[183  70] ; [ 37 112],[138.45771144 114.54228856] ; [81.54228856 67.45771144],1
p6,1,0.0,45.651859,[133 118] ; [ 27 119],[101.15869018 149.84130982] ; [58.84130982 87.15869018],1
p8,1,0.0,39.529188,[173  80] ; [53 94],[142.945 110.055] ; [83.055 63.945],1
p7,1,0.0,30.247786,[199  51] ; [73 65],[175.25773196  74.74226804] ; [96.74226804 41.25773196],1
d1,1,3e-06,21.579549,[177  77] ; [69 80],[155.0471464  98.9528536] ; [90.9528536 58.0471464],1
p5,1,4e-06,21.37543,[ 47 203] ; [  4 143],[ 32.11586902 217.88413098] ; [ 18.88413098 128.11586902],1
d3,1,3.3e-05,17.229852,[195  59] ; [85 64],[176.4764268  77.5235732] ; [103.5235732  45.4764268],1
a5,1,5.4e-05,16.310533,[205  49] ; [93 56],[187.82133995  66.17866005] ; [110.17866005  38.82133995],1
s7,1,0.000179,14.040392,[178  69] ; [78 68],[160.8956743  86.1043257] ; [95.1043257 50.8956743],1
n5,1,0.000293,13.114325,[218  36] ; [105  43],[204.08457711  49.91542289] ; [118.91542289  29.08457711],1
p2,1,0.000298,13.081182,[233  20] ; [118  30],[221.45386534  31.54613466] ; [129.54613466  18.45386534],1
s2,1,0.000681,11.539751,[215  39] ; [105  44],[201.68734491  52.31265509] ; [118.31265509  30.68734491],1
d2,1,0.000822,11.189879,[141 113] ; [57 92],[124.79404467 129.20595533] ; [73.20595533 75.79404467],1
d4,1,0.001628,9.927871,[225  28] ; [115  34],[213.9800995  39.0199005] ; [126.0199005  22.9800995],0
a2,1,0.00194,9.605359,[ 76 178] ; [ 24 125],[ 63.02729529 190.97270471] ; [ 36.97270471 112.02729529],0
s8,1,0.003858,8.34942,[166  87] ; [76 73],[152.30348259 100.69651741] ; [89.69651741 59.30348259],0
p12,1,0.007717,7.098116,[ 38 215] ; [  9 138],[ 29.7275 223.2725] ; [ 17.2725 129.7275],0
a3,1,0.008535,6.917673,[203  51] ; [101  47],[192.07960199  61.92039801] ; [111.92039801  36.07960199],0
v4,1,0.013703,6.07606,[248   5] ; [136  10],[243.4887218   9.5112782] ; [140.5112782   5.4887218],0
p10,1,0.014315,5.998877,[232  21] ; [123  24],[224.5375  28.4625] ; [130.4625  16.5375],0
n6,1,0.014429,5.984887,[227  26] ; [120  28],[218.93017456  34.06982544] ; [128.06982544  19.93017456],0
n4,1,0.015775,5.827748,[217  37] ; [113  36],[207.99007444  46.00992556] ; [122.00992556  26.99007444],0
a4,1,0.020272,5.388352,[127 126] ; [57 92],[115.80099502 137.19900498] ; [68.19900498 80.80099502],0
u1,1,0.025876,4.964317,[ 55 199] ; [ 19 130],[ 46.64019851 207.35980149] ; [ 27.35980149 121.64019851],0
r4,1,0.029077,4.763068,[239  15] ; [131  18],[233.20099256  20.79900744] ; [136.79900744  12.20099256],0
d5,1,0.0297,4.726592,[214  39] ; [113  36],[205.79850746  47.20149254] ; [121.20149254  27.79850746],0
b1,1,0.036139,4.390533,[105 149] ; [ 46 103],[ 95.17121588 158.82878412] ; [55.82878412 93.17121588],0
a7,1,0.044249,4.047044,[187  66] ; [96 53],[178.10696517  74.89303483] ; [104.89303483  44.10696517],0
r1,1,0.045246,4.009435,[215  38] ; [114  34],[207.57356608  45.42643392] ; [121.42643392  26.57356608],0
a1,1,0.060412,3.526041,[ 18 236] ; [  4 145],[ 13.86600496 240.13399504] ; [  8.13399504 140.86600496],0
s6,1,0.075509,3.159008,[218  33] ; [117  29],[211.80100756  39.19899244] ; [123.19899244  22.80100756],0
s5,1,0.078189,3.102142,[110 134] ; [51 91],[101.77202073 142.22797927] ; [59.22797927 82.77202073],0
v1,1,0.092476,2.830734,[145 100] ; [71 70],[137.0984456 107.9015544] ; [78.9015544 62.0984456],0
u4,1,0.101196,2.686596,[ 11 243] ; [  2 147],[  8.19354839 245.80645161] ; [  4.80645161 144.19354839],0
p9,1,0.111787,2.528771,[231  23] ; [127  21],[226.19900498  27.80099502] ; [131.80099502  16.19900498],0
a6,1,0.122076,2.390482,[177  77] ; [92 56],[169.96517413  84.03482587] ; [99.03482587 48.96517413],0
v3,1,0.126761,2.331727,[111 131] ; [55 90],[103.80361757 138.19638243] ; [62.19638243 82.80361757],0
p1,1,0.150621,2.065951,[ 24 229] ; [  8 139],[ 20.24 232.76] ; [ 11.76 135.24],0
