Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.000273,13.248798,[4 3] ; [ 3 42],[0.94230769 6.05769231] ; [ 6.05769231 38.94230769],1
p8,1,0.002747,8.968459,[4 3] ; [ 5 40],[1.21153846 5.78846154] ; [ 7.78846154 37.21153846],0
v2,1,0.003737,8.407373,[5 2] ; [ 9 37],[1.8490566 5.1509434] ; [12.1509434 33.8490566],0
v3,1,0.004805,7.951534,[4 3] ; [ 6 41],[1.2962963 5.7037037] ; [ 8.7037037 38.2962963],0
p7,1,0.009432,6.739202,[5 2] ; [11 36],[2.07407407 4.92592593] ; [13.92592593 33.07407407],0
p4,1,0.009432,6.739202,[5 2] ; [11 36],[2.07407407 4.92592593] ; [13.92592593 33.07407407],0
v1,1,0.010736,6.508504,[5 2] ; [11 35],[2.11320755 4.88679245] ; [13.88679245 32.11320755],0
n6,1,0.017524,5.64314,[6 1] ; [17 28],[3.09615385 3.90384615] ; [19.90384615 25.09615385],0
p2,1,0.024656,5.04788,[5 2] ; [13 33],[2.37735849 4.62264151] ; [15.62264151 30.37735849],0
p3,1,0.043366,4.081068,[4 3] ; [10 37],[1.81481481 5.18518519] ; [12.18518519 34.81481481],0
s6,1,0.043366,4.081068,[4 3] ; [10 37],[1.81481481 5.18518519] ; [12.18518519 34.81481481],0
u2,1,0.050681,3.818782,[2 1] ; [ 3 16],[0.68181818 2.31818182] ; [ 4.31818182 14.68181818],0
s7,1,0.084244,2.981056,[3 3] ; [ 8 35],[1.34693878 4.65306122] ; [ 9.65306122 33.34693878],0
d3,1,0.104494,2.635578,[1 6] ; [22 25],[2.98148148 4.01851852] ; [20.01851852 26.98148148],0
r2,1,0.106712,2.602251,[1 6] ; [21 24],[2.96153846 4.03846154] ; [19.03846154 25.96153846],0
p12,1,0.112045,2.525134,[1 6] ; [ 1 46],[0.25925926 6.74074074] ; [ 1.74074074 45.25925926],0
u3,1,0.116025,2.470175,[1 2] ; [ 1 18],[0.27272727 2.72727273] ; [ 1.72727273 17.27272727],0
a5,1,0.126784,2.331445,[6 1] ; [26 21],[4.14814815 2.85185185] ; [27.85185185 19.14814815],0
s2,1,0.164079,1.936229,[3 3] ; [11 36],[1.58490566 4.41509434] ; [12.41509434 34.58490566],0
a2,1,0.187567,1.736625,[2 5] ; [ 5 42],[0.90740741 6.09259259] ; [ 6.09259259 40.90740741],0
a4,1,0.207303,1.590163,[4 3] ; [15 31],[2.50943396 4.49056604] ; [16.49056604 29.50943396],0
d1,1,0.21456,1.540389,[1 6] ; [18 29],[2.46296296 4.53703704] ; [16.53703704 30.46296296],0
n4,1,0.21456,1.540389,[6 1] ; [29 18],[4.53703704 2.46296296] ; [30.46296296 16.53703704],0
n1,1,0.314879,1.010101,[2 1] ; [ 8 14],[1.2 1.8] ; [ 8.8 13.2],0
s3,1,0.336598,0.923347,[3 3] ; [14 32],[1.96153846 4.03846154] ; [15.03846154 30.96153846],0
r1,1,0.411351,0.674892,[3 4] ; [13 34],[2.07407407 4.92592593] ; [13.92592593 33.07407407],0
a7,1,0.421318,0.646636,[2 5] ; [21 26],[2.98148148 4.01851852] ; [20.01851852 26.98148148],0
u1,1,0.456374,0.554772,[1 6] ; [ 3 44],[0.51851852 6.48148148] ; [ 3.48148148 43.51851852],0
p5,1,0.468776,0.524861,[1 6] ; [ 3 43],[0.52830189 6.47169811] ; [ 3.47169811 42.52830189],0
a8,1,0.533334,0.388036,[1 5] ; [ 4 42],[0.57692308 5.42307692] ; [ 4.42307692 41.57692308],0
b4,1,0.548372,0.360242,[5 2] ; [28 19],[4.27777778 2.72222222] ; [28.72222222 18.27777778],0
b5,1,0.609688,0.26063,[4 3] ; [22 25],[3.37037037 3.62962963] ; [22.62962963 24.37037037],0
b1,1,0.609688,0.26063,[3 4] ; [25 22],[3.62962963 3.37037037] ; [24.37037037 22.62962963],0
b2,1,0.7277,0.121234,[2 5] ; [11 20],[2.39473684 4.60526316] ; [10.60526316 20.39473684],0
b3,1,0.7277,0.121234,[2 5] ; [11 20],[2.39473684 4.60526316] ; [10.60526316 20.39473684],0
d5,1,0.763944,0.090183,[4 3] ; [24 23],[3.62962963 3.37037037] ; [24.37037037 22.62962963],0
d4,1,0.817434,0.05329,[4 3] ; [29 18],[4.27777778 2.72222222] ; [28.72222222 18.27777778],0
a6,1,0.844922,0.03826,[3 4] ; [22 25],[3.24074074 3.75925926] ; [21.75925926 25.24074074],0
a3,1,0.85103,0.035271,[4 3] ; [28 18],[4.22641509 2.77358491] ; [27.77358491 18.22641509],0
d2,1,0.889921,0.019156,[3 4] ; [21 25],[3.16981132 3.83018868] ; [20.83018868 25.16981132],0
s5,1,0.966309,0.001784,[1 6] ; [ 7 40],[1.03703704 5.96296296] ; [ 6.96296296 40.03703704],0
p1,1,0.966309,0.001784,[1 6] ; [ 7 40],[1.03703704 5.96296296] ; [ 6.96296296 40.03703704],0
s4,1,0.966309,0.001784,[1 6] ; [ 7 40],[1.03703704 5.96296296] ; [ 6.96296296 40.03703704],0
s1,1,0.966309,0.001784,[1 6] ; [ 7 40],[1.03703704 5.96296296] ; [ 6.96296296 40.03703704],0
