Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.001553,10.014994,[ 4 59] ; [4 6],[ 6.90410959 56.09589041] ; [1.09589041 8.90410959],0
s8,1,0.002422,9.198564,[19 44] ; [8 2],[23.30136986 39.69863014] ; [3.69863014 6.30136986],0
n2,1,0.015749,5.830702,[18  2] ; [1 2],[16.52173913  3.47826087] ; [2.47826087 0.52173913],0
p12,1,0.028187,4.816607,[ 2 62] ; [2 8],[ 3.45945946 60.54054054] ; [0.54054054 9.45945946],0
u1,1,0.02823,4.813978,[ 8 56] ; [4 6],[10.37837838 53.62162162] ; [1.62162162 8.37837838],0
p4,1,0.047136,3.94051,[36 27] ; [9 1],[38.83561644 24.16438356] ; [6.16438356 3.83561644],0
n5,1,0.061359,3.500276,[38 26] ; [9 1],[40.64864865 23.35135135] ; [6.35135135 3.64864865],0
p3,1,0.063008,3.456383,[31 33] ; [8 2],[33.72972973 30.27027027] ; [5.27027027 4.72972973],0
a6,1,0.122054,2.390769,[36 28] ; [3 7],[33.72972973 30.27027027] ; [5.27027027 4.72972973],0
a1,1,0.125976,2.341406,[ 1 63] ; [1 9],[ 1.72972973 62.27027027] ; [0.27027027 9.72972973],0
a8,1,0.130134,2.290904,[ 3 49] ; [2 8],[ 4.19354839 47.80645161] ; [0.80645161 9.19354839],0
b4,1,0.131355,2.276416,[35 29] ; [8 2],[37.18918919 26.81081081] ; [5.81081081 4.18918919],0
v1,1,0.146341,2.109987,[29 35] ; [7 3],[31.13513514 32.86486486] ; [4.86486486 5.13513514],0
s7,1,0.156301,2.009658,[27 32] ; [7 3],[29.07246377 29.92753623] ; [4.92753623 5.07246377],0
s2,1,0.159022,1.983499,[29 34] ; [7 3],[31.06849315 31.93150685] ; [4.93150685 5.06849315],0
s5,1,0.179071,1.805321,[17 46] ; [4 4],[18.63380282 44.36619718] ; [2.36619718 5.63380282],0
d5,1,0.222395,1.488852,[46 18] ; [9 1],[47.56756757 16.43243243] ; [7.43243243 2.56756757],0
p6,1,0.227231,1.458113,[25 38] ; [6 4],[26.75342466 36.24657534] ; [4.24657534 5.75342466],0
n6,1,0.247029,1.34003,[46 17] ; [9 1],[47.46575342 15.53424658] ; [7.53424658 2.46575342],0
p9,1,0.266958,1.232312,[39 24] ; [8 2],[40.56164384 22.43835616] ; [6.43835616 3.56164384],0
v2,1,0.278855,1.17266,[30 32] ; [3 7],[28.41666667 33.58333333] ; [4.58333333 5.41666667],0
s3,1,0.298347,1.081569,[33 30] ; [7 3],[34.52054795 28.47945205] ; [5.47945205 4.52054795],0
s1,1,0.305291,1.050939,[ 2 62] ; [1 9],[ 2.59459459 61.40540541] ; [0.40540541 9.59459459],0
d4,1,0.337078,0.921511,[49 15] ; [9 1],[50.16216216 13.83783784] ; [7.83783784 2.16216216],0
s4,1,0.349437,0.875501,[11 52] ; [3 7],[12.08219178 50.91780822] ; [1.91780822 8.08219178],0
p7,1,0.358828,0.841992,[41 22] ; [5 5],[39.69863014 23.30136986] ; [6.30136986 3.69863014],0
a7,1,0.366487,0.815542,[42 22] ; [8 2],[43.24324324 20.75675676] ; [6.75675676 3.24324324],0
d2,1,0.439962,0.596382,[30 34] ; [6 4],[31.13513514 32.86486486] ; [4.86486486 5.13513514],0
d1,1,0.465379,0.532926,[37 27] ; [7 3],[38.05405405 25.94594595] ; [5.94594595 4.05405405],0
a4,1,0.474791,0.510804,[24 39] ; [5 5],[25.02739726 37.97260274] ; [3.97260274 6.02739726],0
v3,1,0.564603,0.331797,[25 37] ; [5 5],[25.83333333 36.16666667] ; [4.16666667 5.83333333],0
d3,1,0.590547,0.289491,[46 18] ; [8 2],[46.7027027 17.2972973] ; [7.2972973 2.7027027],0
b3,1,0.605577,0.266667,[ 7 23] ; [2 4],[ 7.5 22.5] ; [1.5 4.5],0
b2,1,0.605577,0.266667,[ 7 23] ; [2 4],[ 7.5 22.5] ; [1.5 4.5],0
a5,1,0.654943,0.199724,[43 21] ; [6 4],[42.37837838 21.62162162] ; [6.62162162 3.37837838],0
u3,1,0.755189,0.097222,[10 14] ; [2 2],[10.28571429 13.71428571] ; [1.71428571 2.28571429],0
b5,1,0.803994,0.061594,[41 23] ; [6 4],[40.64864865 23.35135135] ; [6.35135135 3.64864865],0
r3,1,0.809464,0.058138,[55  8] ; [9 1],[55.23287671  7.76712329] ; [8.76712329 1.23287671],0
a2,1,0.827935,0.047241,[11 53] ; [2 8],[11.24324324 52.75675676] ; [1.75675676 8.24324324],0
a3,1,0.860312,0.030968,[39 23] ; [6 4],[38.75 23.25] ; [6.25 3.75],0
b1,1,0.896259,0.017001,[27 37] ; [4 6],[26.81081081 37.18918919] ; [4.18918919 5.81081081],0
p10,1,0.954962,0.00319,[39 25] ; [6 4],[38.91891892 25.08108108] ; [6.08108108 3.91891892],0
r1,1,0.963181,0.002131,[50 13] ; [8 2],[50.05479452 12.94520548] ; [7.94520548 2.05479452],0
