Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000557,11.913319,[19  6] ; [38 63],[11.30952381 13.69047619] ; [45.69047619 55.30952381],1
s5,1,0.000673,11.561358,[14  9] ; [23 72],[ 7.21186441 15.78813559] ; [29.78813559 65.21186441],1
n4,1,0.005168,7.819793,[11 14] ; [74 27],[16.86507937  8.13492063] ; [68.13492063 32.86507937],0
s1,1,0.005189,7.8125,[ 3 22] ; [ 1 99],[ 0.8 24.2] ; [ 3.2 96.8],0
p11,1,0.008112,7.008594,[14 11] ; [82 19],[19.04761905  5.95238095] ; [76.95238095 24.04761905],0
a3,1,0.026328,4.934327,[10 15] ; [65 36],[14.88095238 10.11904762] ; [60.11904762 40.88095238],0
p4,1,0.059938,3.539099,[ 9 16] ; [57 43],[13.2 11.8] ; [52.8 47.2],0
s7,1,0.074474,3.181551,[13 11] ; [33 63],[ 9.2 14.8] ; [36.8 59.2],0
a6,1,0.114889,2.485647,[11 14] ; [62 39],[14.48412698 10.51587302] ; [58.51587302 42.48412698],0
s6,1,0.117768,2.446761,[17  6] ; [55 43],[13.68595041  9.31404959] ; [58.31404959 39.68595041],0
v2,1,0.161397,1.96109,[ 7 17] ; [44 54],[10.03278689 13.96721311] ; [40.96721311 57.03278689],0
u3,1,0.167419,1.905901,[9 6] ; [14 22],[6.76470588 8.23529412] ; [16.23529412 19.76470588],0
p5,1,0.168758,1.893939,[ 1 24] ; [14 86],[ 3. 22.] ; [12. 88.],0
b5,1,0.171929,1.866039,[14 11] ; [71 30],[16.86507937  8.13492063] ; [68.13492063 32.86507937],0
a8,1,0.196002,1.671915,[ 1 23] ; [13 82],[ 2.82352941 21.17647059] ; [11.17647059 83.82352941],0
n6,1,0.220692,1.499865,[20  5] ; [90 11],[21.82539683  3.17460317] ; [88.17460317 12.82539683],0
s3,1,0.283115,1.152074,[15 10] ; [48 52],[12.6 12.4] ; [50.4 49.6],0
p1,1,0.296823,1.088412,[ 4 21] ; [ 9 92],[ 2.57936508 22.42063492] ; [10.42063492 90.57936508],0
b4,1,0.3237,0.973937,[18  7] ; [62 39],[15.87301587  9.12698413] ; [64.12698413 36.87301587],0
s8,1,0.33419,0.932594,[11 14] ; [34 67],[ 8.92857143 16.07142857] ; [36.07142857 64.92857143],0
n3,1,0.427576,0.6294,[10  5] ; [18  5],[11.05263158  3.94736842] ; [16.94736842  6.05263158],0
p3,1,0.444934,0.583525,[10 15] ; [49 52],[11.70634921 13.29365079] ; [47.29365079 53.70634921],0
a4,1,0.470497,0.520808,[ 7 18] ; [36 65],[ 8.53174603 16.46825397] ; [34.46825397 66.53174603],0
n2,1,0.513526,0.426875,[13  2] ; [18  5],[12.23684211  2.76315789] ; [18.76315789  4.23684211],0
d5,1,0.551668,0.354337,[19  5] ; [74 27],[17.856  6.144] ; [75.144 25.856],0
v1,1,0.552002,0.353743,[12 13] ; [41 58],[10.68548387 14.31451613] ; [42.31451613 56.68548387],0
r3,1,0.553129,0.351741,[24  1] ; [99  2],[24.4047619  0.5952381] ; [98.5952381  2.4047619],0
p10,1,0.57615,0.3125,[19  6] ; [81 19],[20.  5.] ; [80. 20.],0
a1,1,0.590562,0.289468,[ 1 24] ; [ 7 94],[ 1.58730159 23.41269841] ; [ 6.41269841 94.58730159],0
p12,1,0.590562,0.289468,[ 1 24] ; [ 7 94],[ 1.58730159 23.41269841] ; [ 6.41269841 94.58730159],0
n5,1,0.609796,0.260472,[16  9] ; [70 31],[17.06349206  7.93650794] ; [68.93650794 32.06349206],0
