Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000791,11.263205,[73 44] ; [52  8],[82.62711864 34.37288136] ; [42.37288136 17.62711864],1
p4,1,0.001759,9.784946,[50 70] ; [41 21],[60. 60.] ; [31. 31.],0
s8,1,0.011625,6.367231,[41 80] ; [33 29],[48.92896175 72.07103825] ; [25.07103825 36.92896175],0
a7,1,0.047586,3.924555,[97 25] ; [41 21],[91.5 30.5] ; [46.5 15.5],0
p1,1,0.05792,3.595968,[  6 114] ; [ 8 54],[  9.23076923 110.76923077] ; [ 4.76923077 57.23076923],0
n5,1,0.061289,3.50215,[81 39] ; [50 12],[86.37362637 33.62637363] ; [44.62637363 17.37362637],0
a6,1,0.06664,3.363904,[80 42] ; [32 30],[74.26086957 47.73913043] ; [37.73913043 24.26086957],0
p12,1,0.082649,3.012034,[  3 117] ; [ 5 57],[  5.27472527 114.72527473] ; [ 2.72527473 59.27472527],0
s3,1,0.103304,2.653777,[54 63] ; [36 25],[59.15730337 57.84269663] ; [30.84269663 30.15730337],0
s6,1,0.1196,2.422547,[70 46] ; [44 17],[74.71186441 41.28813559] ; [39.28813559 21.71186441],0
b5,1,0.140594,2.171442,[71 51] ; [43 19],[75.58695652 46.41304348] ; [38.41304348 23.58695652],0
a5,1,0.140782,2.169392,[86 36] ; [37 25],[81.55434783 40.44565217] ; [41.44565217 20.55434783],0
r4,1,0.152831,2.043769,[103  19] ; [57  5],[106.08695652  15.91304348] ; [53.91304348  8.08695652],0
d3,1,0.160568,1.968869,[78 44] ; [46 16],[82.2173913 39.7826087] ; [41.7826087 20.2173913],0
v1,1,0.173983,1.848283,[57 61] ; [36 25],[61.30726257 56.69273743] ; [31.69273743 29.30726257],0
b3,1,0.202756,1.622408,[18 49] ; [13 20],[20.77 46.23] ; [10.23 22.77],0
b2,1,0.202756,1.622408,[18 49] ; [13 20],[20.77 46.23] ; [10.23 22.77],0
a8,1,0.208872,1.579225,[14 94] ; [12 47],[16.81437126 91.18562874] ; [ 9.18562874 49.81437126],0
a2,1,0.216392,1.528141,[ 20 102] ; [ 6 56],[ 17.23913043 104.76086957] ; [ 8.76086957 53.23913043],0
b1,1,0.22133,1.495728,[40 82] ; [26 36],[43.76086957 78.23913043] ; [22.23913043 39.76086957],0
p2,1,0.221359,1.495537,[109  12] ; [52 10],[106.45355191  14.54644809] ; [54.54644809  7.45355191],0
s4,1,0.222768,1.486452,[ 14 106] ; [11 49],[ 16.66666667 103.33333333] ; [ 8.33333333 51.66666667],0
u4,1,0.223163,1.483916,[  1 121] ; [ 2 60],[  1.98913043 120.01086957] ; [ 1.01086957 60.98913043],0
d2,1,0.23211,1.427883,[44 78] ; [28 34],[47.73913043 74.26086957] ; [24.26086957 37.73913043],0
d1,1,0.254154,1.300322,[60 62] ; [36 26],[63.65217391 58.34782609] ; [32.34782609 29.65217391],0
s2,1,0.266675,1.233769,[53 66] ; [33 29],[56.54143646 62.45856354] ; [29.45856354 32.54143646],0
p11,1,0.266948,1.232362,[96 26] ; [53  9],[98.79347826 23.20652174] ; [50.20652174 11.79347826],0
r2,1,0.292449,1.108312,[108  11] ; [59  3],[109.79558011   9.20441989] ; [57.20441989  4.79558011],0
p10,1,0.29506,1.096387,[98 21] ; [47 15],[95.33149171 23.66850829] ; [49.66850829 12.33149171],0
s1,1,0.318505,0.995074,[  4 116] ; [ 4 57],[  5.3038674 114.6961326] ; [ 2.6961326 58.3038674],0
r3,1,0.324241,0.971761,[115   7] ; [56  6],[113.38043478   8.61956522] ; [57.61956522  4.38043478],0
s5,1,0.378279,0.776288,[31 86] ; [20 41],[33.52247191 83.47752809] ; [17.47752809 43.52247191],0
n3,1,0.397512,0.715841,[19  9] ; [12  3],[20.18604651  7.81395349] ; [10.81395349  4.18604651],0
n1,1,0.404921,0.693663,[10 17] ; [8 8],[11.30232558 15.69767442] ; [6.69767442 9.30232558],0
