Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,113.604447,[251 186] ; [ 64 268],[179.00520156 257.99479844] ; [135.99479844 196.00520156],1
v1,1,0.0,50.553941,[292 150] ; [135 199],[243.21391753 198.78608247] ; [183.78608247 150.21391753],1
a5,1,0.000106,15.023816,[359  91] ; [230 110],[335.50632911 114.49367089] ; [253.49367089  86.50632911],1
p10,1,0.000203,13.806739,[376  66] ; [250  86],[355.64524422  86.35475578] ; [270.35475578  65.64524422],1
r1,1,0.000473,12.220957,[403  47] ; [273  65],[386.04060914  63.95939086] ; [289.95939086  48.04060914],1
p9,1,0.000587,11.815264,[388  52] ; [265  70],[370.73548387  69.26451613] ; [282.26451613  52.73548387],1
d1,1,0.002106,9.454758,[289 162] ; [181 159],[267.97724399 183.02275601] ; [202.02275601 137.97724399],0
p3,1,0.002276,9.312564,[249 197] ; [152 187],[227.82929936 218.17070064] ; [173.17070064 165.82929936],0
p7,1,0.00391,8.325253,[299 136] ; [196 138],[280.00650195 154.99349805] ; [214.99349805 119.00650195],0
d4,1,0.005451,7.723293,[386  63] ; [265  73],[371.40914867  77.59085133] ; [279.59085133  58.40914867],0
a3,1,0.006186,7.495303,[340 109] ; [226 112],[322.91486658 126.08513342] ; [243.08513342  94.91486658],0
s1,1,0.006354,7.44706,[  8 433] ; [ 18 317],[ 14.7757732 426.2242268] ; [ 11.2242268 323.7757732],0
s8,1,0.011726,6.351763,[218 227] ; [135 203],[200.61941252 244.38058748] ; [152.38058748 185.61941252],0
s4,1,0.012105,6.29547,[ 64 381] ; [ 71 263],[ 77.11810013 367.88189987] ; [ 57.88189987 276.11810013],0
d5,1,0.012473,6.242409,[380  70] ; [261  76],[366.5184244  83.4815756] ; [274.4815756  62.5184244],0
b1,1,0.013461,6.107549,[151 300] ; [143 197],[167.62831858 283.37168142] ; [126.37168142 213.62831858],0
d3,1,0.014795,5.940737,[326 123] ; [218 120],[310.36340534 138.63659466] ; [233.63659466 104.36340534],0
s7,1,0.01546,5.863219,[232 198] ; [145 177],[215.57180851 214.42819149] ; [161.42819149 160.57180851],0
u1,1,0.016562,5.742156,[ 98 353] ; [ 51 289],[ 84.95448799 366.04551201] ; [ 64.04551201 275.95448799],0
a7,1,0.017795,5.616178,[345 104] ; [235 104],[330.4822335 118.5177665] ; [249.5177665  89.4822335],0
p12,1,0.023779,5.110648,[ 43 400] ; [ 18 320],[ 34.60051216 408.39948784] ; [ 26.39948784 311.60051216],0
a6,1,0.026897,4.897427,[320 128] ; [217 122],[305.68742058 142.31257942] ; [231.31257942 107.68742058],0
p8,1,0.03303,4.544233,[247 190] ; [165 173],[232.31483871 204.68516129] ; [179.68516129 158.31483871],0
d2,1,0.044921,4.021612,[233 216] ; [151 187],[219.08005083 229.91994917] ; [164.91994917 173.08005083],0
p11,1,0.046571,3.960805,[366  85] ; [256  84],[354.64222503  96.35777497] ; [267.35777497  72.64222503],0
a2,1,0.062522,3.469177,[120 331] ; [ 71 269],[108.90139064 342.09860936] ; [ 82.09860936 257.90139064],0
