Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,36.371699,[100  64] ; [32 94],[74.64827586 89.35172414] ; [57.35172414 68.64827586],1
v2,1,4.8e-05,16.519915,[116  48] ; [60 67],[99.18900344 64.81099656] ; [76.81099656 50.18900344],1
s5,1,0.000794,11.256091,[92 72] ; [44 78],[77.98601399 86.01398601] ; [58.01398601 63.98601399],1
n5,1,0.00129,10.357006,[149  23] ; [94 37],[137.94059406  34.05940594] ; [105.05940594  25.94059406],0
p8,1,0.001355,10.265997,[108  63] ; [58 72],[94.30564784 76.69435216] ; [71.69435216 58.30564784],0
p6,1,0.001555,10.011931,[89 80] ; [45 86],[75.48666667 93.51333333] ; [58.51333333 72.48666667],0
s2,1,0.001923,9.621492,[153  20] ; [98 33],[142.83881579  30.16118421] ; [108.16118421  22.83881579],0
p5,1,0.002787,8.942014,[ 34 137] ; [ 10 121],[ 24.91390728 146.08609272] ; [ 19.08609272 111.91390728],0
s8,1,0.013081,6.158125,[119  52] ; [73 58],[108.71523179  62.28476821] ; [83.28476821 47.71523179],0
v4,1,0.014592,5.965046,[169   4] ; [119  11],[164.43564356   8.56435644] ; [123.56435644   6.43564356],0
p4,1,0.018597,5.539055,[125  46] ; [79 52],[115.50993377  55.49006623] ; [88.49006623 42.50993377],0
n6,1,0.036768,4.361144,[152  18] ; [106  25],[145.71428571  24.28571429] ; [112.28571429  18.71428571],0
p7,1,0.039175,4.253264,[116  48] ; [77 53],[107.65986395  56.34013605] ; [85.34013605 44.65986395],0
p12,1,0.044872,4.023441,[ 28 144] ; [ 11 119],[ 22.21192053 149.78807947] ; [ 16.78807947 113.21192053],0
p3,1,0.04808,3.907174,[105  66] ; [65 65],[96.57807309 74.42192691] ; [73.42192691 56.57807309],0
p9,1,0.051405,3.79504,[157  15] ; [110  21],[151.56435644  20.43564356] ; [115.43564356  15.56435644],0
u4,1,0.059277,3.55751,[ 10 163] ; [  2 129],[  6.82894737 166.17105263] ; [  5.17105263 125.82894737],0
r3,1,0.078323,3.099359,[170   3] ; [123   7],[167.29042904   5.70957096] ; [125.70957096   4.29042904],0
p11,1,0.086842,2.931965,[141  32] ; [96 35],[134.87171053  38.12828947] ; [102.12828947  28.87171053],0
s4,1,0.098088,2.736364,[ 34 138] ; [36 93],[ 40. 132.] ; [30. 99.],0
p10,1,0.1042,2.640057,[153  19] ; [108  23],[148.15841584  23.84158416] ; [112.84158416  18.15841584],0
r4,1,0.115637,2.475437,[164   9] ; [118  13],[160.48026316  12.51973684] ; [121.51973684   9.48026316],0
p1,1,0.147897,2.093803,[ 22 150] ; [ 10 121],[ 18.1650165 153.8349835] ; [ 13.8349835 117.1650165],0
n4,1,0.204104,1.612759,[145  27] ; [103  28],[140.77887789  31.22112211] ; [107.22112211  23.77887789],0
s6,1,0.239722,1.38223,[149  21] ; [106  22],[145.46979866  24.53020134] ; [109.53020134  18.46979866],0
n3,1,0.250936,1.318083,[23 13] ; [26  8],[25.2 10.8] ; [23.8 10.2],0
a5,1,0.348749,0.878004,[147  26] ; [106  25],[143.97697368  29.02302632] ; [109.02302632  21.97697368],0
s1,1,0.415832,0.662065,[  7 164] ; [  8 122],[  8.52159468 162.47840532] ; [  6.47840532 123.52159468],0
b1,1,0.418319,0.655033,[74 99] ; [50 81],[ 70.56578947 102.43421053] ; [53.43421053 77.56578947],0
r2,1,0.425428,0.635273,[171   2] ; [125   3],[170.12624585   2.87375415] ; [125.87375415   2.12624585],0
a3,1,0.43865,0.599812,[145  27] ; [106  25],[142.48184818  29.51815182] ; [108.51815182  22.48184818],0
a1,1,0.4496,0.57166,[ 13 160] ; [  7 124],[ 11.38157895 161.61842105] ; [  8.61842105 122.38157895],0
d4,1,0.464133,0.535909,[168   3] ; [128   1],[168.72   2.28] ; [127.28   1.72],0
d2,1,0.493956,0.467899,[125  47] ; [99 31],[127.57615894  44.42384106] ; [96.42384106 33.57615894],0
u3,1,0.511219,0.431571,[19  9] ; [19  6],[20.0754717  7.9245283] ; [17.9245283  7.0754717],0
n1,1,0.548299,0.360373,[19 16] ; [16 18],[17.75362319 17.24637681] ; [17.24637681 16.75362319],0
b5,1,0.56623,0.329032,[106  67] ; [76 55],[103.57236842  69.42763158] ; [78.42763158 52.57236842],0
u2,1,0.572251,0.31893,[21  7] ; [17  8],[20.0754717  7.9245283] ; [17.9245283  7.0754717],0
n2,1,0.596701,0.28,[26  9] ; [24 11],[25. 10.] ; [25. 10.],0
b4,1,0.611193,0.258442,[106  67] ; [84 47],[108.125  64.875] ; [81.875 49.125],0
a4,1,0.637521,0.221998,[105  68] ; [76 55],[103.00328947  69.99671053] ; [77.99671053 53.00328947],0
b2,1,0.664233,0.188423,[48 64] ; [33 50],[46.52307692 65.47692308] ; [34.47692308 48.52307692],0
b3,1,0.664233,0.188423,[48 64] ; [33 50],[46.52307692 65.47692308] ; [34.47692308 48.52307692],0
a7,1,0.700606,0.147842,[134  39] ; [99 32],[132.59539474  40.40460526] ; [100.40460526  30.59539474],0
a6,1,0.740024,0.110106,[122  49] ; [95 35],[123.27906977  47.72093023] ; [93.72093023 36.27906977],0
s7,1,0.740082,0.110055,[117  50] ; [86 40],[115.70307167  51.29692833] ; [87.29692833 38.70307167],0
p2,1,0.810939,0.057224,[147  26] ; [110  21],[146.25328947  26.74671053] ; [110.74671053  20.25328947],0
a2,1,0.841326,0.040079,[ 64 109] ; [47 84],[ 63.16776316 109.83223684] ; [47.83223684 83.16776316],0
u1,1,0.86899,0.027206,[ 50 123] ; [39 92],[ 50.64802632 122.35197368] ; [38.35197368 92.64802632],0
d3,1,0.932246,0.007228,[154  18] ; [116  14],[153.77483444  18.22516556] ; [116.22516556  13.77483444],0
d5,1,0.938484,0.005956,[166   5] ; [126   4],[165.88704319   5.11295681] ; [126.11295681   3.88704319],0
a8,1,0.94266,0.005173,[ 22 138] ; [ 17 104],[ 22.20640569 137.79359431] ; [ 16.79359431 104.20640569],0
r1,1,0.955779,0.003075,[150  23] ; [113  17],[150.16171617  22.83828383] ; [112.83828383  17.16171617],0
