Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,100.142903,[134  23] ; [19 71],[97.25101215 59.74898785] ; [55.74898785 34.25101215],1
s7,1,0.0,48.820487,[126  28] ; [32 54],[101.38333333  52.61666667] ; [56.61666667 29.38333333],1
s6,1,0.0,43.875316,[141  14] ; [47 40],[120.41322314  34.58677686] ; [67.58677686 19.41322314],1
s8,1,0.0,26.066641,[116  41] ; [37 53],[97.25101215 59.74898785] ; [55.74898785 34.25101215],1
s5,1,0.0,25.404011,[90 57] ; [24 64],[71.3106383 75.6893617] ; [42.6893617 45.3106383],1
p9,1,0.011595,6.371795,[153   5] ; [80 10],[148.44354839   9.55645161] ; [84.55645161  5.44354839],0
p12,1,0.043391,4.080105,[ 27 131] ; [ 7 82],[ 21.74898785 136.25101215] ; [12.25101215 76.74898785],0
n1,1,0.060846,3.514173,[13 14] ; [ 4 15],[ 9.97826087 17.02173913] ; [ 7.02173913 11.97826087],0
s4,1,0.061218,3.504069,[ 38 117] ; [13 77],[ 32.26530612 122.73469388] ; [18.73469388 71.26530612],0
b4,1,0.063965,3.431465,[87 71] ; [61 30],[93.91164659 64.08835341] ; [54.08835341 36.91164659],0
p10,1,0.074112,3.189511,[146  12] ; [75 13],[141.94308943  16.05691057] ; [79.05691057  8.94308943],0
a8,1,0.074864,3.173008,[ 24 123] ; [ 6 71],[ 19.6875 127.3125] ; [10.3125 66.6875],0
n5,1,0.0752,3.165698,[133  24] ; [68 22],[127.7611336  29.2388664] ; [73.2388664 16.7611336],0
s1,1,0.082577,3.013435,[  9 149] ; [ 1 87],[  6.42276423 151.57723577] ; [ 3.57723577 84.42276423],0
u4,1,0.106532,2.604935,[  8 150] ; [ 1 90],[  5.71084337 152.28915663] ; [ 3.28915663 87.71084337],0
d2,1,0.109854,2.556319,[104  53] ; [51 40],[98.125 58.875] ; [56.875 34.125],0
b3,1,0.116501,2.463738,[53 47] ; [25 37],[48.14814815 51.85185185] ; [29.85185185 32.14814815],0
b2,1,0.116501,2.463738,[53 47] ; [25 37],[48.14814815 51.85185185] ; [29.85185185 32.14814815],0
v1,1,0.150844,2.063692,[106  49] ; [54 37],[100.81300813  54.18699187] ; [59.18699187 31.81300813],0
p2,1,0.169618,1.886318,[139  19] ; [85  6],[142.13654618  15.86345382] ; [81.86345382  9.13654618],0
p8,1,0.177211,1.820862,[106  52] ; [67 22],[110.66396761  47.33603239] ; [62.33603239 26.66396761],0
u1,1,0.179788,1.799373,[ 49 109] ; [21 70],[ 44.41767068 113.58232932] ; [25.58232932 65.41767068],0
a3,1,0.183443,1.769505,[130  27] ; [69 22],[125.97983871  31.02016129] ; [73.02016129 17.97983871],0
d1,1,0.186444,1.745496,[123  35] ; [64 27],[118.65863454  39.34136546] ; [68.34136546 22.65863454],0
u3,1,0.187132,1.740057,[21  7] ; [12  9],[18.85714286  9.14285714] ; [14.14285714  6.85714286],0
d3,1,0.200855,1.636143,[125  32] ; [66 25],[120.91532258  36.08467742] ; [70.08467742 20.91532258],0
a2,1,0.220207,1.503024,[59 99] ; [27 64],[ 54.57028112 103.42971888] ; [31.42971888 59.57028112],0
n6,1,0.229403,1.444557,[147   9] ; [82  9],[144.63157895  11.36842105] ; [84.36842105  6.63157895],0
p5,1,0.237332,1.396371,[ 34 124] ; [14 77],[ 30.45783133 127.54216867] ; [17.54216867 73.45783133],0
b5,1,0.28678,1.134677,[96 62] ; [49 42],[92.00803213 65.99196787] ; [52.99196787 38.00803213],0
d4,1,0.304502,1.054373,[139  17] ; [77 14],[136.42105263  19.57894737] ; [79.57894737 11.42105263],0
v2,1,0.313482,1.015949,[98 56] ; [52 39],[94.28571429 59.71428571] ; [55.71428571 35.28571429],0
a4,1,0.317942,0.997392,[98 60] ; [50 40],[94.29032258 63.70967742] ; [53.70967742 36.29032258],0
p7,1,0.419291,0.652303,[128  27] ; [77 12],[130.22540984  24.77459016] ; [74.77459016 14.22540984],0
p11,1,0.464154,0.535859,[126  32] ; [76 15],[128.17670683  29.82329317] ; [73.82329317 17.17670683],0
r1,1,0.489728,0.477123,[132  26] ; [79 12],[133.8875502  24.1124498] ; [77.1124498 13.8875502],0
n2,1,0.501231,0.452329,[20  7] ; [13  7],[18.95744681  8.04255319] ; [14.04255319  5.95744681],0
n4,1,0.50545,0.443475,[140  18] ; [78 13],[138.32931727  19.67068273] ; [79.67068273 11.32931727],0
a1,1,0.526132,0.401856,[ 14 144] ; [ 6 85],[ 12.69076305 145.30923695] ; [ 7.30923695 83.69076305],0
p1,1,0.621,0.244465,[ 19 138] ; [13 78],[ 20.25806452 136.74193548] ; [11.74193548 79.25806452],0
r3,1,0.660827,0.192521,[151   7] ; [88  3],[151.65461847   6.34538153] ; [87.34538153  3.65461847],0
u2,1,0.660877,0.192459,[17 11] ; [12 10],[16.24 11.76] ; [12.76  9.24],0
r2,1,0.715479,0.132866,[152   4] ; [86  3],[151.54285714   4.45714286] ; [86.45714286  2.54285714],0
a6,1,0.716058,0.132301,[108  48] ; [65 26],[109.26315789  46.73684211] ; [63.73684211 27.26315789],0
p3,1,0.725689,0.123107,[112  45] ; [63 28],[110.78629032  46.21370968] ; [64.21370968 26.78629032],0
n3,1,0.805855,0.060406,[19  8] ; [14  5],[19.36956522  7.63043478] ; [13.63043478  5.36956522],0
v4,1,0.816927,0.053592,[152   6] ; [87  4],[151.65461847   6.34538153] ; [87.34538153  3.65461847],0
a7,1,0.841139,0.040175,[118  40] ; [69 22],[118.65863454  39.34136546] ; [68.34136546 22.65863454],0
v3,1,0.876754,0.024051,[66 86] ; [40 50],[66.5785124 85.4214876] ; [39.4214876 50.5785124],0
b1,1,0.888053,0.019816,[68 90] ; [40 51],[68.53012048 89.46987952] ; [39.46987952 51.53012048],0
p4,1,0.908006,0.013353,[132  25] ; [76 15],[131.67741935  25.32258065] ; [76.32258065 14.67741935],0
r4,1,0.911569,0.012334,[147  11] ; [85  6],[147.21285141  10.78714859] ; [84.78714859  6.21285141],0
d5,1,0.934095,0.006838,[136  20] ; [79 12],[135.78947368  20.21052632] ; [79.21052632 11.78947368],0
