Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,53.879402,[218  12] ; [63 36],[196.443769  33.556231] ; [84.556231 14.443769],1
r2,1,1e-06,23.651729,[219  10] ; [76 21],[207.22392638  21.77607362] ; [87.77607362  9.22392638],1
v2,1,4e-06,21.342954,[124  95] ; [28 70],[105.00946372 113.99053628] ; [46.99053628 51.00946372],1
s6,1,0.000192,13.910702,[159  64] ; [47 48],[144.4591195  78.5408805] ; [61.5408805 33.4591195],1
a5,1,0.000301,13.062205,[142  87] ; [40 59],[127.06707317 101.93292683] ; [54.93292683 44.06707317],1
a3,1,0.001538,10.03254,[141  87] ; [42 56],[127.98773006 100.01226994] ; [55.01226994 42.98773006],0
v1,1,0.001646,9.90718,[120 106] ; [33 64],[107.05263158 118.94736842] ; [45.94736842 51.05263158],0
s8,1,0.002652,9.032445,[ 92 135] ; [23 76],[ 80.07668712 146.92331288] ; [34.92331288 64.07668712],0
u3,1,0.003834,8.360581,[50 38] ; [18 38],[41.55555556 46.44444444] ; [26.44444444 29.55555556],0
v4,1,0.003941,8.310763,[219  10] ; [85 13],[212.89296636  16.10703364] ; [91.10703364  6.89296636],0
v3,1,0.007613,7.122272,[ 88 139] ; [23 75],[ 77.52923077 149.47076923] ; [33.47076923 64.52923077],0
s7,1,0.023625,5.121987,[102 116] ; [31 63],[ 92.92948718 125.07051282] ; [40.07051282 53.92948718],0
n5,1,0.024242,5.077231,[181  48] ; [66 32],[172.97553517  56.02446483] ; [74.02446483 23.97553517],0
s5,1,0.032093,4.593532,[ 74 148] ; [20 74],[ 66.03797468 155.96202532] ; [27.96202532 66.03797468],0
r3,1,0.039435,4.242042,[217  13] ; [86 12],[212.4695122  17.5304878] ; [90.5304878  7.4695122],0
a7,1,0.058486,3.579814,[153  75] ; [55 43],[145.47239264  82.52760736] ; [62.52760736 35.47239264],0
p10,1,0.065682,3.387755,[182  43] ; [68 27],[175.78125  49.21875] ; [74.21875 20.78125],0
n4,1,0.066264,3.373218,[175  54] ; [66 33],[168.25914634  60.74085366] ; [72.74085366 26.25914634],0
p4,1,0.06812,3.327757,[123 103] ; [43 56],[115.43384615 110.56615385] ; [50.56615385 48.43384615],0
p7,1,0.076339,3.141171,[143  80] ; [52 45],[135.890625  87.109375] ; [59.109375 37.890625],0
s3,1,0.10445,2.636252,[117 105] ; [42 56],[110.30625 111.69375] ; [48.69375 49.30625],0
b5,1,0.111921,2.526879,[127 103] ; [64 35],[133.52583587  96.47416413] ; [57.47416413 41.52583587],0
p6,1,0.116469,2.464174,[ 78 147] ; [25 72],[ 71.97204969 153.02795031] ; [31.02795031 65.97204969],0
p2,1,0.125559,2.346566,[186  41] ; [73 25],[180.90153846  46.09846154] ; [78.09846154 19.90153846],0
p11,1,0.145361,2.120268,[184  46] ; [72 27],[178.96656535  51.03343465] ; [77.03343465 21.96656535],0
d4,1,0.162469,1.951098,[137  92] ; [51 48],[131.25609756  97.74390244] ; [56.74390244 42.25609756],0
a4,1,0.185766,1.750882,[ 59 168] ; [19 80],[ 54.31288344 172.68711656] ; [23.68711656 75.31288344],0
a6,1,0.204857,1.607403,[133  96] ; [50 49],[127.7652439 101.2347561] ; [55.2347561 43.7652439],0
s2,1,0.207614,1.587984,[101 124] ; [37 62],[ 95.83333333 129.16666667] ; [42.16666667 56.83333333],0
d3,1,0.221157,1.49685,[ 96 133] ; [34 64],[ 91.03975535 137.96024465] ; [38.96024465 59.03975535],0
a1,1,0.258473,1.276917,[  6 224] ; [ 5 94],[  7.6899696 222.3100304] ; [ 3.3100304 95.6899696],0
p9,1,0.285596,1.140265,[185  40] ; [74 22],[181.54205607  43.45794393] ; [77.45794393 18.54205607],0
u1,1,0.301635,1.06695,[ 10 220] ; [ 2 97],[  8.38905775 221.61094225] ; [ 3.61094225 95.38905775],0
p5,1,0.304618,1.053867,[ 30 197] ; [ 9 89],[ 27.24 199.76] ; [11.76 86.24],0
a2,1,0.309967,1.030815,[ 16 214] ; [ 4 95],[ 13.98176292 216.01823708] ; [ 6.01823708 92.98176292],0
n1,1,0.338416,0.916421,[22 29] ; [ 9 19],[20.01265823 30.98734177] ; [10.98734177 17.01265823],0
s4,1,0.347851,0.881283,[ 36 190] ; [20 79],[ 38.94153846 187.05846154] ; [17.05846154 81.94153846],0
d5,1,0.398926,0.711562,[129 101] ; [50 48],[125.51829268 104.48170732] ; [53.48170732 44.51829268],0
b1,1,0.45425,0.560026,[ 89 141] ; [34 65],[ 85.98784195 144.01215805] ; [37.01215805 61.98784195],0
p3,1,0.482437,0.49335,[104 124] ; [41 58],[101.10091743 126.89908257] ; [43.89908257 55.10091743],0
n2,1,0.547403,0.361991,[42 10] ; [21  7],[40.95 11.05] ; [22.05  5.95],0
u2,1,0.567463,0.326946,[42 46] ; [24 32],[40.33333333 47.66666667] ; [25.66666667 30.33333333],0
n3,1,0.622017,0.243042,[39 12] ; [20  8],[38.08860759 12.91139241] ; [20.91139241  7.08860759],0
p8,1,0.661267,0.191988,[110 114] ; [46 53],[108.18575851 115.81424149] ; [47.81424149 51.18575851],0
a8,1,0.680178,0.169926,[ 29 185] ; [11 82],[ 27.88273616 186.11726384] ; [12.11726384 80.88273616],0
p1,1,0.700429,0.148026,[ 19 207] ; [ 7 91],[ 18.13580247 207.86419753] ; [ 7.86419753 90.13580247],0
b2,1,0.732013,0.117271,[47 86] ; [18 37],[45.98404255 87.01595745] ; [19.01595745 35.98404255],0
b3,1,0.732013,0.117271,[47 86] ; [18 37],[45.98404255 87.01595745] ; [19.01595745 35.98404255],0
b4,1,0.821552,0.050873,[134  96] ; [59 40],[134.92401216  95.07598784] ; [58.07598784 40.92401216],0
d2,1,0.828473,0.046942,[ 35 195] ; [14 84],[ 34.3597561 195.6402439] ; [14.6402439 83.3597561],0
p12,1,0.862766,0.029878,[ 15 211] ; [ 6 92],[ 14.64814815 211.35185185] ; [ 6.35185185 91.64814815],0
s1,1,0.863058,0.02975,[ 10 214] ; [ 4 95],[  9.70897833 214.29102167] ; [ 4.29102167 94.70897833],0
