Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,27.844952,[22 45] ; [109  45],[39.71493213 27.28506787] ; [91.28506787 62.71493213],1
a6,1,7.5e-05,15.683362,[31 36] ; [113  40],[43.85454545 23.14545455] ; [100.14545455  52.85454545],1
u3,1,0.00834,6.959064,[ 6 13] ; [34 17],[10.85714286  8.14285714] ; [29.14285714 21.85714286],0
a8,1,0.012864,6.187725,[ 4 59] ; [ 28 111],[ 9.98019802 53.01980198] ; [ 22.01980198 116.98019802],0
p11,1,0.024273,5.074997,[56 11] ; [107  48],[49.19369369 17.80630631] ; [113.80630631  41.19369369],0
a1,1,0.03554,4.419026,[ 6 61] ; [  4 151],[ 3.01801802 63.98198198] ; [  6.98198198 148.01801802],0
a2,1,0.051342,3.797087,[ 9 58] ; [ 39 116],[14.48648649 52.51351351] ; [ 33.51351351 121.48648649],0
u1,1,0.052521,3.759101,[ 5 62] ; [ 27 128],[ 9.65765766 57.34234234] ; [ 22.34234234 132.65765766],0
p3,1,0.058017,3.593182,[21 45] ; [ 31 124],[15.52941176 50.47058824] ; [ 36.47058824 118.52941176],0
s4,1,0.06444,3.419267,[20 46] ; [ 29 124],[14.76712329 51.23287671] ; [ 34.23287671 118.76712329],0
d1,1,0.07949,3.075289,[26 41] ; [80 75],[31.99099099 35.00900901] ; [74.00900901 80.99099099],0
d4,1,0.089267,2.887542,[48 19] ; [126  28],[52.75113122 14.24886878] ; [121.24886878  32.75113122],0
n4,1,0.1092,2.565762,[51 15] ; [103  52],[45.99095023 20.00904977] ; [108.00904977  46.99095023],0
v2,1,0.110803,2.542724,[29 34] ; [83 60],[34.25242718 28.74757282] ; [77.74757282 65.25242718],0
p8,1,0.171772,1.867406,[18 47] ; [56 94],[22.37209302 42.62790698] ; [51.62790698 98.37209302],0
u2,1,0.17427,1.845822,[ 8 11] ; [29 19],[10.49253731  8.50746269] ; [26.50746269 21.49253731],0
p6,1,0.208108,1.584542,[15 50] ; [ 24 127],[11.73611111 53.26388889] ; [ 27.26388889 123.73611111],0
d5,1,0.219025,1.510745,[48 19] ; [122  32],[51.53846154 15.46153846] ; [118.46153846  35.53846154],0
v1,1,0.227539,1.45618,[38 28] ; [72 76],[33.92523364 32.07476636] ; [76.07476636 71.92523364],0
b1,1,0.240298,1.378846,[28 39] ; [ 52 103],[24.14414414 42.85585586] ; [55.85585586 99.14414414],0
s3,1,0.25273,1.308152,[43 23] ; [110  41],[46.53456221 19.46543779] ; [106.46543779  44.53456221],0
s1,1,0.260807,1.264471,[ 5 61] ; [  6 146],[ 3.33027523 62.66972477] ; [  7.66972477 144.33027523],0
r3,1,0.297382,1.085895,[61  6] ; [145   8],[62.73636364  4.26363636] ; [143.26363636   9.73636364],0
s8,1,0.319171,0.992342,[36 31] ; [72 83],[32.59459459 34.40540541] ; [75.40540541 79.59459459],0
r1,1,0.325134,0.968182,[50 17] ; [124  30],[52.75113122 14.24886878] ; [121.24886878  32.75113122],0
r4,1,0.329458,0.951026,[56 11] ; [137  18],[58.24774775  8.75225225] ; [134.75225225  20.24774775],0
n5,1,0.34333,0.897959,[48 18] ; [102  52],[45. 21.] ; [105.  49.],0
b5,1,0.355562,0.853509,[42 25] ; [107  48],[44.96846847 22.03153153] ; [104.03153153  50.96846847],0
s5,1,0.35693,0.848665,[28 38] ; [53 95],[24.98130841 41.01869159] ; [56.01869159 91.98130841],0
r2,1,0.39845,0.712998,[62  5] ; [144   7],[63.31192661  3.68807339] ; [142.68807339   8.31192661],0
a5,1,0.469252,0.523736,[47 20] ; [101  54],[44.66666667 22.33333333] ; [103.33333333  51.66666667],0
p2,1,0.491513,0.473211,[46 20] ; [115  40],[48.08144796 17.91855204] ; [112.91855204  42.08144796],0
p12,1,0.496605,0.462185,[ 6 60] ; [ 10 144],[ 4.8 61.2] ; [ 11.2 142.8],0
v4,1,0.502009,0.450688,[63  4] ; [147   6],[63.95454545  3.04545455] ; [146.04545455   6.95454545],0
p9,1,0.5065,0.441292,[53 13] ; [126  24],[54.69444444 11.30555556] ; [124.30555556  25.69444444],0
p1,1,0.510163,0.433732,[ 5 62] ; [  8 146],[ 3.94117647 63.05882353] ; [  9.05882353 144.94117647],0
n3,1,0.541564,0.372648,[14  7] ; [34 12],[15.04477612  5.95522388] ; [32.95522388 13.04477612],0
a3,1,0.587956,0.293548,[48 19] ; [104  49],[46.29090909 20.70909091] ; [105.70909091  47.29090909],0
p7,1,0.600308,0.274532,[32 33] ; [76 67],[33.75 31.25] ; [74.25 68.75],0
b4,1,0.641316,0.217026,[42 25] ; [92 63],[40.44144144 26.55855856] ; [93.55855856 61.44144144],0
s2,1,0.696769,0.151855,[38 28] ; [93 61],[39.3 26.7] ; [91.7 62.3],0
p10,1,0.768127,0.086922,[52 14] ; [117  35],[51.16513761 14.83486239] ; [117.83486239  34.16513761],0
n1,1,0.772967,0.08323,[ 9 12] ; [18 28],[ 8.46268657 12.53731343] ; [18.53731343 27.46268657],0
n6,1,0.791415,0.069946,[53 13] ; [126  28],[53.7 12.3] ; [125.3  28.7],0
b3,1,0.825841,0.048417,[15 27] ; [28 55],[14.448 27.552] ; [28.552 54.448],0
b2,1,0.825841,0.048417,[15 27] ; [28 55],[14.448 27.552] ; [28.552 54.448],0
n2,1,0.869715,0.026903,[17  4] ; [38  8],[17.23880597  3.76119403] ; [37.76119403  8.23880597],0
a4,1,0.88825,0.019746,[25 42] ; [59 95],[25.46606335 41.53393665] ; [58.53393665 95.46606335],0
d2,1,0.910425,0.012657,[26 41] ; [61 93],[26.37556561 40.62443439] ; [60.62443439 93.37556561],0
s7,1,0.913921,0.011684,[36 31] ; [81 72],[35.63181818 31.36818182] ; [81.36818182 71.63181818],0
v3,1,0.981592,0.000532,[24 40] ; [56 94],[23.92523364 40.07476636] ; [56.07476636 93.92523364],0
p5,1,0.981931,0.000513,[ 3 62] ; [  7 147],[ 2.96803653 62.03196347] ; [  7.03196347 146.96803653],0
