Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.014368,5.992415,[11 17] ; [ 5 33],[ 6.78787879 21.21212121] ; [ 9.21212121 28.78787879],0
a5,1,0.037719,4.317643,[20  9] ; [17 22],[15.77941176 13.22058824] ; [21.22058824 17.77941176],0
n3,1,0.041794,4.143521,[4 9] ; [11  5],[6.72413793 6.27586207] ; [8.27586207 7.72413793],0
r3,1,0.044933,4.021136,[27  2] ; [29 10],[23.88235294  5.11764706] ; [32.11764706  6.88235294],0
s6,1,0.054792,3.688417,[17 11] ; [14 24],[13.15151515 14.84848485] ; [17.84848485 20.15151515],0
p8,1,0.074253,3.186409,[11 18] ; [ 7 31],[ 7.79104478 21.20895522] ; [10.20895522 27.79104478],0
b5,1,0.098145,2.735429,[16 13] ; [29 10],[19.19117647  9.80882353] ; [25.80882353 13.19117647],0
s7,1,0.10222,2.670556,[ 9 19] ; [ 5 29],[ 6.32258065 21.67741935] ; [ 7.67741935 26.32258065],0
p4,1,0.113833,2.50019,[13 16] ; [10 28],[ 9.95522388 19.04477612] ; [13.04477612 24.95522388],0
s5,1,0.127074,2.327887,[10 18] ; [ 7 30],[ 7.32307692 20.67692308] ; [ 9.67692308 27.32307692],0
p10,1,0.155174,2.020637,[16 12] ; [15 23],[13.15151515 14.84848485] ; [17.84848485 20.15151515],0
v1,1,0.156026,2.012325,[13 16] ; [11 28],[10.23529412 18.76470588] ; [13.76470588 25.23529412],0
r1,1,0.16764,1.90392,[19 10] ; [19 20],[16.20588235 12.79411765] ; [21.79411765 17.20588235],0
b1,1,0.16764,1.90392,[10 19] ; [20 19],[12.79411765 16.20588235] ; [17.20588235 21.79411765],0
p3,1,0.190384,1.714641,[ 8 20] ; [ 6 33],[ 5.85074627 22.14925373] ; [ 8.14925373 30.85074627],0
s4,1,0.208347,1.582874,[ 9 20] ; [ 7 32],[ 6.82352941 22.17647059] ; [ 9.17647059 29.82352941],0
s3,1,0.212956,1.551215,[14 15] ; [13 26],[11.51470588 17.48529412] ; [15.48529412 23.51470588],0
b3,1,0.249047,1.328644,[5 8] ; [ 5 19],[3.51351351 9.48648649] ; [ 6.48648649 17.51351351],0
b2,1,0.249047,1.328644,[5 8] ; [ 5 19],[3.51351351 9.48648649] ; [ 6.48648649 17.51351351],0
s1,1,0.282635,1.154377,[ 2 27] ; [ 6 33],[ 3.41176471 25.58823529] ; [ 4.58823529 34.41176471],0
a2,1,0.282635,1.154377,[ 2 27] ; [ 6 33],[ 3.41176471 25.58823529] ; [ 4.58823529 34.41176471],0
d5,1,0.299249,1.077538,[22  7] ; [25 14],[20.04411765  8.95588235] ; [26.95588235 12.04411765],0
a7,1,0.309008,1.03491,[17 12] ; [18 21],[14.92647059 14.07352941] ; [20.07352941 18.92647059],0
p6,1,0.326283,0.963593,[ 7 21] ; [ 6 33],[ 5.43283582 22.56716418] ; [ 7.56716418 31.43283582],0
r2,1,0.335622,0.927084,[25  4] ; [30  9],[23.45588235  5.54411765] ; [31.54411765  7.45588235],0
d3,1,0.344579,0.89332,[16 13] ; [17 22],[14.07352941 14.92647059] ; [18.92647059 20.07352941],0
b4,1,0.375621,0.784985,[18 11] ; [20 19],[16.20588235 12.79411765] ; [21.79411765 17.20588235],0
s8,1,0.391897,0.733047,[ 7 22] ; [ 6 32],[ 5.62686567 23.37313433] ; [ 7.37313433 30.62686567],0
u2,1,0.420113,0.65,[4 6] ; [9 7],[5. 5.] ; [8. 8.],0
p11,1,0.456671,0.55404,[13 16] ; [14 25],[11.51470588 17.48529412] ; [15.48529412 23.51470588],0
d1,1,0.456671,0.55404,[13 16] ; [14 25],[11.51470588 17.48529412] ; [15.48529412 23.51470588],0
a1,1,0.461971,0.541114,[ 1 28] ; [ 3 36],[ 1.70588235 27.29411765] ; [ 2.29411765 36.70588235],0
d4,1,0.479047,0.501032,[23  6] ; [28 11],[21.75  7.25] ; [29.25  9.75],0
n2,1,0.490644,0.475113,[7 7] ; [10  6],[7.93333333 6.06666667] ; [9.06666667 6.93333333],0
a6,1,0.506282,0.441743,[15 14] ; [17 22],[13.64705882 15.35294118] ; [18.35294118 20.64705882],0
d2,1,0.547891,0.36111,[12 17] ; [19 20],[13.22058824 15.77941176] ; [17.77941176 21.22058824],0
v4,1,0.556142,0.346428,[24  5] ; [30  9],[23.02941176  5.97058824] ; [30.97058824  8.02941176],0
p7,1,0.562497,0.335399,[ 8 21] ; [13 25],[ 9.08955224 19.91044776] ; [11.91044776 26.08955224],0
a3,1,0.582944,0.3015,[19 10] ; [23 16],[17.91176471 11.08823529] ; [24.08823529 14.91176471],0
n1,1,0.624321,0.239841,[ 3 10] ; [ 5 11],[3.5862069 9.4137931] ; [ 4.4137931 11.5862069],0
p1,1,0.629026,0.233384,[ 2 27] ; [ 4 35],[ 2.55882353 26.44117647] ; [ 3.44117647 35.55882353],0
p9,1,0.658618,0.195207,[14 14] ; [16 20],[13.125 14.875] ; [16.875 19.125],0
a4,1,0.736467,0.113256,[10 19] ; [15 24],[10.66176471 18.33823529] ; [14.33823529 24.66176471],0
n5,1,0.783868,0.075231,[ 9 20] ; [13 25],[ 9.52238806 19.47761194] ; [12.47761194 25.52238806],0
a8,1,0.811127,0.057108,[ 1 27] ; [ 1 38],[ 0.8358209 27.1641791] ; [ 1.1641791 37.8358209],0
r4,1,0.841165,0.040162,[20  9] ; [26 13],[19.61764706  9.38235294] ; [26.38235294 12.61764706],0
p5,1,0.84568,0.037882,[ 1 28] ; [ 1 37],[ 0.86567164 28.13432836] ; [ 1.13432836 36.86567164],0
s2,1,0.863432,0.029586,[11 18] ; [14 25],[10.66176471 18.33823529] ; [14.33823529 24.66176471],0
u3,1,0.898564,0.01625,[6 4] ; [10  6],[6.15384615 3.84615385] ; [9.84615385 6.15384615],0
n6,1,0.913519,0.011794,[16 13] ; [21 18],[15.77941176 13.22058824] ; [21.22058824 17.77941176],0
