Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,43.971397,[22 65] ; [42  8],[40.64233577 46.35766423] ; [23.35766423 26.64233577],1
s2,1,0.0,33.707703,[24 68] ; [42 14],[41.02702703 50.97297297] ; [24.97297297 31.02702703],1
s6,1,0.0,27.409558,[39 52] ; [47  7],[53.97241379 37.02758621] ; [32.02758621 21.97241379],1
r1,1,8e-06,19.895173,[53 38] ; [51  4],[64.82191781 26.17808219] ; [39.17808219 15.82191781],1
s5,1,2.9e-05,17.502129,[16 75] ; [26 25],[26.91549296 64.08450704] ; [15.08450704 35.91549296],1
r4,1,3.5e-05,17.126984,[57 35] ; [52  4],[67.75675676 24.24324324] ; [41.24324324 14.75675676],1
p10,1,5.9e-05,16.122147,[37 51] ; [42 13],[48.61538462 39.38461538] ; [30.38461538 24.61538462],1
n6,1,0.000198,13.851923,[60 31] ; [52  4],[69.33333333 21.66666667] ; [42.66666667 13.33333333],1
p4,1,0.000258,13.351732,[30 60] ; [36 20],[40.68493151 49.31506849] ; [25.31506849 30.68493151],1
s3,1,0.000395,12.553894,[36 55] ; [39 17],[46.42857143 44.57142857] ; [28.57142857 27.42857143],1
p9,1,0.000476,12.206811,[46 40] ; [46 10],[55.71830986 30.28169014] ; [36.28169014 19.71830986],1
v4,1,0.00103,10.773335,[69 22] ; [54  2],[76.14285714 14.85714286] ; [46.85714286  9.14285714],0
d1,1,0.00124,10.430342,[34 58] ; [36 20],[43.51351351 48.48648649] ; [26.48648649 29.51351351],0
u1,1,0.001423,10.175703,[ 9 83] ; [17 39],[16.16216216 75.83783784] ; [ 9.83783784 46.16216216],0
r3,1,0.002047,9.506854,[60 30] ; [50  6],[67.80821918 22.19178082] ; [42.19178082 13.80821918],0
d5,1,0.00574,7.63005,[59 32] ; [48  8],[66.23809524 24.76190476] ; [40.76190476 15.23809524],0
v1,1,0.0062,7.491365,[33 59] ; [33 23],[41.02702703 50.97297297] ; [24.97297297 31.02702703],0
d2,1,0.006465,7.415873,[37 53] ; [36 20],[45. 45.] ; [28. 28.],0
p6,1,0.008016,7.02988,[21 68] ; [25 31],[28.23448276 60.76551724] ; [17.76551724 38.23448276],0
a3,1,0.009155,6.792405,[53 36] ; [45 11],[60.15172414 28.84827586] ; [37.84827586 18.15172414],0
v2,1,0.009469,6.732168,[28 60] ; [30 26],[35.44444444 52.55555556] ; [22.55555556 33.44444444],0
r2,1,0.012496,6.239122,[77 13] ; [54  1],[81.31034483  8.68965517] ; [49.68965517  5.31034483],0
a5,1,0.012642,6.218525,[52 40] ; [43 13],[59.05405405 32.94594595] ; [35.94594595 20.05405405],0
u2,1,0.012834,6.191827,[ 9 29] ; [7 4],[12.40816327 25.59183673] ; [3.59183673 7.40816327],0
p2,1,0.015568,5.850987,[52 39] ; [43 13],[58.80952381 32.19047619] ; [36.19047619 19.80952381],0
p5,1,0.018464,5.55156,[ 5 84] ; [10 46],[ 9.20689655 79.79310345] ; [ 5.79310345 50.20689655],0
p3,1,0.027879,4.835526,[26 65] ; [26 30],[32.19047619 58.80952381] ; [19.80952381 36.19047619],0
u3,1,0.029756,4.723307,[14 25] ; [8 3],[17.16 21.84] ; [4.84 6.16],0
v3,1,0.035122,4.439238,[24 66] ; [24 31],[29.79310345 60.20689655] ; [18.20689655 36.79310345],0
a2,1,0.038544,4.280843,[16 76] ; [18 38],[21.13513514 70.86486486] ; [12.86486486 43.13513514],0
p12,1,0.049622,3.854171,[ 1 90] ; [ 4 52],[ 3.0952381 87.9047619] ; [ 1.9047619 54.0952381],0
a1,1,0.056183,3.646638,[12 80] ; [ 2 54],[ 8.7027027 83.2972973] ; [ 5.2972973 50.7027027],0
a7,1,0.077953,3.107081,[56 36] ; [42 14],[60.91891892 31.08108108] ; [37.08108108 18.91891892],0
d4,1,0.093407,2.814649,[59 31] ; [44 12],[63.49315068 26.50684932] ; [39.50684932 16.49315068],0
b4,1,0.098852,2.723967,[43 49] ; [34 22],[47.86486486 44.13513514] ; [29.13513514 26.86486486],0
n2,1,0.11282,2.514266,[23 14] ; [18  4],[25.71186441 11.28813559] ; [15.28813559  6.71186441],0
u4,1,0.120267,2.413841,[ 1 91] ; [ 3 53],[ 2.48648649 89.51351351] ; [ 1.51351351 54.48648649],0
d3,1,0.13966,2.1817,[50 40] ; [38 18],[54.24657534 35.75342466] ; [33.75342466 22.24657534],0
p1,1,0.191771,1.703962,[ 7 85] ; [ 8 48],[ 9.32432432 82.67567568] ; [ 5.67567568 50.32432432],0
n4,1,0.221563,1.494221,[75 17] ; [49  6],[77.60544218 14.39455782] ; [46.39455782  8.60544218],0
p8,1,0.235852,1.405215,[25 64] ; [21 35],[28.23448276 60.76551724] ; [17.76551724 38.23448276],0
a4,1,0.236367,1.402134,[36 54] ; [28 28],[39.45205479 50.54794521] ; [24.54794521 31.45205479],0
a6,1,0.264342,1.245872,[50 41] ; [36 20],[53.23809524 37.76190476] ; [32.76190476 23.23809524],0
a8,1,0.331544,0.942857,[12 72] ; [10 38],[14. 70.] ; [ 8. 40.],0
b2,1,0.570629,0.321632,[19 28] ; [12 23],[17.76829268 29.23170732] ; [13.23170732 21.76829268],0
b3,1,0.570629,0.321632,[19 28] ; [12 23],[17.76829268 29.23170732] ; [13.23170732 21.76829268],0
s1,1,0.592174,0.286962,[ 7 83] ; [ 3 52],[ 6.20689655 83.79310345] ; [ 3.79310345 51.20689655],0
n3,1,0.639546,0.219336,[20 16] ; [13  8],[20.84210526 15.15789474] ; [12.15789474  8.84210526],0
b1,1,0.645413,0.211732,[49 43] ; [32 24],[50.35135135 41.64864865] ; [30.64864865 25.35135135],0
b5,1,0.776118,0.080873,[57 35] ; [36 20],[57.81081081 34.18918919] ; [35.18918919 20.81081081],0
n1,1,0.81853,0.052641,[18 17] ; [12 10],[18.42105263 16.57894737] ; [11.57894737 10.42105263],0
p7,1,0.873856,0.025206,[42 46] ; [27 28],[42.46153846 45.53846154] ; [26.53846154 28.46153846],0
s4,1,0.889384,0.019344,[14 78] ; [ 9 47],[14.2972973 77.7027027] ; [ 8.7027027 47.2972973],0
