Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,51.03278,[91 63] ; [ 25 113],[61.17808219 92.82191781] ; [54.82191781 83.17808219],1
a5,1,0.000303,13.051506,[124  32] ; [87 57],[109.72  46.28] ; [101.28  42.72],1
r1,1,0.000467,12.241385,[135  20] ; [101  42],[122.75167785  32.24832215] ; [113.24832215  29.75167785],1
d1,1,0.000633,11.676415,[100  56] ; [64 80],[85.28 70.72] ; [78.72 65.28],1
r3,1,0.000661,11.59474,[153   2] ; [129  15],[146.18729097   8.81270903] ; [135.81270903   8.18729097],1
v1,1,0.001559,10.007578,[84 66] ; [52 87],[70.58823529 79.41176471] ; [65.41176471 73.58823529],0
s1,1,0.00207,9.486307,[  1 153] ; [ 11 132],[  6.22222222 147.77777778] ; [  5.77777778 137.22222222],0
s7,1,0.002213,9.364274,[102  50] ; [66 68],[89.28671329 62.71328671] ; [78.71328671 55.28671329],0
d5,1,0.003582,8.484376,[132  24] ; [101  42],[121.56521739  34.43478261] ; [111.43478261  31.56521739],0
p9,1,0.00371,8.420663,[136  19] ; [106  36],[126.2962963  28.7037037] ; [115.7037037  26.2962963],0
p11,1,0.004962,7.893309,[128  28] ; [98 46],[117.52  38.48] ; [108.48  35.52],0
p8,1,0.005049,7.86197,[73 81] ; [45 98],[61.18518519 92.81481481] ; [56.81481481 86.18518519],0
d4,1,0.007598,7.125808,[133  23] ; [104  39],[123.65217391  32.34782609] ; [113.34782609  29.65217391],0
p10,1,0.007909,7.053933,[131  24] ; [102  40],[121.5993266  33.4006734] ; [111.4006734  30.5993266],0
s8,1,0.009036,6.815747,[88 67] ; [60 84],[76.72240803 78.27759197] ; [71.27759197 72.72240803],0
r2,1,0.011711,6.354112,[150   3] ; [131  12],[145.24662162   7.75337838] ; [135.75337838   7.24662162],0
r4,1,0.016859,5.710956,[144  12] ; [120  24],[137.28  18.72] ; [126.72  17.28],0
s6,1,0.024166,5.082698,[127  25] ; [104  39],[119.02372881  32.97627119] ; [111.97627119  31.02372881],0
s2,1,0.046398,3.967096,[123  33] ; [99 45],[115.44  40.56] ; [106.56  37.44],0
b1,1,0.048989,3.875745,[ 50 106] ; [62 82],[58.24 97.76] ; [53.76 90.24],0
p12,1,0.050693,3.818386,[ 14 141] ; [  5 138],[  9.88255034 145.11744966] ; [  9.11744966 133.88255034],0
n6,1,0.060898,3.512751,[129  25] ; [108  36],[122.47651007  31.52348993] ; [114.52348993  29.47651007],0
s5,1,0.074738,3.175773,[60 88] ; [43 98],[52.74740484 95.25259516] ; [50.25259516 90.74740484],0
d3,1,0.100621,2.695674,[109  47] ; [87 56],[102.26086957  53.73913043] ; [93.73913043 49.26086957],0
p7,1,0.103289,2.654014,[90 64] ; [67 70],[83.08591065 70.91408935] ; [73.91408935 63.08591065],0
a3,1,0.133066,2.256368,[116  40] ; [95 48],[110.08695652  45.91304348] ; [100.91304348  42.08695652],0
p5,1,0.147616,2.096715,[  7 149] ; [ 12 127],[ 10.04745763 145.95254237] ; [  8.95254237 130.04745763],0
n2,1,0.168228,1.898659,[28  5] ; [30 12],[25.52  7.48] ; [32.48  9.52],0
d2,1,0.199484,1.646149,[77 79] ; [60 83],[71.47826087 84.52173913] ; [65.52173913 77.47826087],0
a7,1,0.226104,1.465201,[114  42] ; [96 48],[109.2  46.8] ; [100.8  43.2],0
a2,1,0.228983,1.44717,[ 37 119] ; [ 26 118],[ 32.76 123.24] ; [ 30.24 113.76],0
v4,1,0.249617,1.325444,[147   7] ; [131  11],[144.63513514   9.36486486] ; [133.36486486   8.63513514],0
n1,1,0.252629,1.308707,[11 21] ; [20 22],[13.40540541 18.59459459] ; [17.59459459 24.40540541],0
b2,1,0.264197,1.246629,[30 65] ; [21 66],[26.62087912 68.37912088] ; [24.37912088 62.62087912],0
b3,1,0.264197,1.246629,[30 65] ; [21 66],[26.62087912 68.37912088] ; [24.37912088 62.62087912],0
p3,1,0.267014,1.232021,[71 85] ; [56 87],[66.26086957 89.73913043] ; [60.73913043 82.26086957],0
p2,1,0.338448,0.916302,[126  30] ; [109  34],[122.60869565  33.39130435] ; [112.39130435  30.60869565],0
p1,1,0.342205,0.902155,[  7 149] ; [ 10 132],[  8.89932886 147.10067114] ; [  8.10067114 133.89932886],0
