Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,52.871427,[44 44] ; [130  11],[66.86462882 21.13537118] ; [107.13537118  33.86462882],1
p6,1,4e-06,21.246542,[28 60] ; [89 52],[44.96069869 43.03930131] ; [72.03930131 68.96069869],1
p4,1,2.4e-05,17.850776,[49 39] ; [115  26],[63.02183406 24.97816594] ; [100.97816594  40.02183406],1
p3,1,5.2e-05,16.38098,[40 49] ; [101  40],[54.56086957 34.43913043] ; [86.43913043 54.56086957],1
p11,1,0.000143,14.46774,[61 28] ; [126  16],[72.04761905 16.95238095] ; [114.95238095  27.04761905],1
p5,1,0.000404,12.513926,[11 78] ; [47 95],[22.34632035 66.65367965] ; [ 35.65367965 106.34632035],1
p9,1,0.000504,12.101192,[72 16] ; [135   6],[79.54585153  8.45414847] ; [127.45414847  13.54585153],1
p10,1,0.000522,12.035323,[71 17] ; [135   7],[78.8173913  9.1826087] ; [127.1826087  14.8173913],1
b5,1,0.000918,10.986454,[60 29] ; [64 78],[47.77489177 41.22510823] ; [76.22510823 65.77489177],1
v1,1,0.001163,10.548395,[44 43] ; [102  40],[55.46724891 31.53275109] ; [90.53275109 51.46724891],0
r4,1,0.00341,8.574176,[79 10] ; [139   3],[83.99134199  5.00865801] ; [134.00865801   7.99134199],0
v3,1,0.005305,7.772441,[31 56] ; [77 64],[41.21052632 45.78947368] ; [66.78947368 74.21052632],0
p2,1,0.005342,7.759749,[71 18] ; [131  11],[77.82683983 11.17316017] ; [124.17316017  17.82683983],0
n6,1,0.041669,4.148597,[78 10] ; [134   6],[81.8245614  6.1754386] ; [130.1754386   9.8245614],0
v2,1,0.069388,3.297437,[46 41] ; [91 49],[52.50660793 34.49339207] ; [84.49339207 55.50660793],0
n5,1,0.072371,3.228419,[78 10] ; [134   7],[81.46724891  6.53275109] ; [130.53275109  10.46724891],0
s8,1,0.074699,3.176625,[46 43] ; [89 51],[52.46724891 36.53275109] ; [82.53275109 57.46724891],0
u2,1,0.124432,2.360635,[10  4] ; [14 16],[7.63636364 6.36363636] ; [16.36363636 13.63636364],0
a2,1,0.136156,2.22087,[30 59] ; [ 35 107],[25.04329004 63.95670996] ; [ 39.95670996 102.04329004],0
s1,1,0.145914,2.114456,[ 6 81] ; [  4 137],[ 3.81578947 83.18421053] ; [  6.18421053 134.81578947],0
a6,1,0.168577,1.895553,[62 27] ; [85 55],[57.13100437 31.86899563] ; [89.86899563 50.13100437],0
