Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,9e-06,19.807249,[56 55] ; [28 96],[39.67659574 71.32340426] ; [44.32340426 79.67659574],1
u1,1,0.142319,2.152707,[ 16 101] ; [ 10 117],[ 12.46721311 104.53278689] ; [ 13.53278689 113.46721311],0
d1,1,0.186707,1.743412,[67 50] ; [62 65],[61.85655738 55.14344262] ; [67.14344262 59.85655738],0
d2,1,0.217923,1.517995,[56 61] ; [50 75],[51.24793388 65.75206612] ; [54.75206612 70.24793388],0
a6,1,0.241253,1.373259,[82 35] ; [80 47],[77.68032787 39.31967213] ; [84.31967213 42.68032787],0
a2,1,0.24863,1.330986,[22 95] ; [ 17 110],[18.70081967 98.29918033] ; [ 20.29918033 106.70081967],0
r2,1,0.354734,0.856451,[108   8] ; [114  13],[105.97530864  10.02469136] ; [116.02469136  10.97530864],0
s3,1,0.390981,0.735888,[32 83] ; [29 97],[29.10788382 85.89211618] ; [31.89211618 94.10788382],0
s2,1,0.402386,0.701185,[25 90] ; [ 22 104],[22.42738589 92.57261411] ; [ 24.57261411 101.42738589],0
u3,1,0.412553,0.67143,[18 14] ; [23 26],[16.19753086 15.80246914] ; [24.80246914 24.19753086],0
a4,1,0.422069,0.644547,[52 65] ; [50 77],[48.90983607 68.09016393] ; [53.09016393 73.90983607],0
n3,1,0.450162,0.570245,[15  3] ; [32 11],[13.86885246  4.13114754] ; [33.13114754  9.86885246],0
n6,1,0.481422,0.495641,[97 20] ; [100  26],[94.85185185 22.14814815] ; [102.14814815  23.85185185],0
r3,1,0.482192,0.493902,[111   5] ; [118   8],[109.76859504   6.23140496] ; [119.23140496   6.76859504],0
b5,1,0.486691,0.483834,[66 51] ; [66 61],[63.29508197 53.70491803] ; [68.70491803 58.29508197],0
p1,1,0.490186,0.476119,[ 10 107] ; [ 14 111],[ 11.60330579 105.39669421] ; [ 12.39669421 112.60330579],0
d5,1,0.505501,0.443368,[90 27] ; [93 34],[87.75 29.25] ; [95.25 31.75],0
d4,1,0.549539,0.358143,[92 25] ; [95 31],[90.03703704 26.96296296] ; [96.96296296 29.03703704],0
b4,1,0.574427,0.315331,[64 53] ; [74 53],[66.17213115 50.82786885] ; [71.82786885 55.17213115],0
s1,1,0.591485,0.288031,[  3 113] ; [  2 123],[  2.406639 113.593361] ; [  2.593361 122.406639],0
a8,1,0.60134,0.272979,[13 92] ; [ 12 106],[11.77130045 93.22869955] ; [ 13.22869955 104.77130045],0
n2,1,0.603605,0.269593,[13  4] ; [30 13],[12.18333333  4.81666667] ; [30.81666667 12.18333333],0
a1,1,0.621347,0.243979,[  4 113] ; [  3 124],[  3.35655738 113.64344262] ; [  3.64344262 123.35655738],0
d3,1,0.655428,0.199125,[76 41] ; [79 48],[74.32377049 42.67622951] ; [80.67622951 46.32377049],0
b1,1,0.710707,0.137572,[46 71] ; [47 80],[44.5942623 72.4057377] ; [48.4057377 78.5942623],0
s4,1,0.865221,0.028809,[  8 109] ; [  8 119],[  7.67213115 109.32786885] ; [  8.32786885 118.67213115],0
a7,1,0.869648,0.026931,[81 36] ; [86 40],[80.40740741 36.59259259] ; [86.59259259 39.40740741],0
n1,1,0.885423,0.020764,[ 6 11] ; [14 28],[ 5.76271186 11.23728814] ; [14.23728814 27.76271186],0
u2,1,0.92706,0.00838,[17 15] ; [26 22],[17.2 14.8] ; [25.8 22.2],0
u4,1,0.953551,0.003393,[  1 116] ; [  1 126],[  0.95901639 116.04098361] ; [  1.04098361 125.95901639],0
s7,1,0.956807,0.002933,[26 84] ; [28 92],[25.82608696 84.17391304] ; [28.17391304 91.82608696],0
