Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,36.385763,[28 30] ; [113  14],[44.20540541 13.79459459] ; [96.79459459 30.20540541],1
r2,1,0.000263,13.317483,[40 15] ; [116   9],[47.66666667  7.33333333] ; [108.33333333  16.66666667],1
a5,1,0.000481,12.189486,[23 35] ; [85 42],[33.85945946 24.14054054] ; [74.14054054 52.85945946],1
a1,1,0.006516,7.401876,[ 6 52] ; [  2 125],[ 2.50810811 55.49189189] ; [  5.49189189 121.50810811],0
d4,1,0.01696,5.700538,[40 18] ; [107  20],[46.08648649 11.91351351] ; [100.91351351  26.08648649],0
a6,1,0.020494,5.36932,[26 32] ; [80 47],[33.23243243 24.76756757] ; [72.76756757 54.23243243],0
r3,1,0.024696,5.045083,[49  9] ; [120   7],[52.98378378  5.01621622] ; [116.01621622  10.98378378],0
a7,1,0.028101,4.821851,[34 23] ; [96 31],[40.27173913 16.72826087] ; [89.72826087 37.27173913],0
a2,1,0.034603,4.464644,[ 4 54] ; [ 24 103],[ 8.77837838 49.22162162] ; [ 19.22162162 107.77837838],0
d1,1,0.036531,4.37213,[21 37] ; [67 60],[27.58918919 30.41081081] ; [60.41081081 66.58918919],0
a4,1,0.037801,4.313942,[15 43] ; [53 74],[21.31891892 36.68108108] ; [46.68108108 80.31891892],0
v2,1,0.049927,3.843921,[17 41] ; [54 67],[23.00558659 34.99441341] ; [47.99441341 73.00558659],0
n3,1,0.058517,3.578915,[12  9] ; [32  8],[15.14754098  5.85245902] ; [28.85245902 11.14754098],0
b1,1,0.059588,3.548821,[30 28] ; [47 80],[24.14054054 33.85945946] ; [52.85945946 74.14054054],0
p12,1,0.059813,3.542571,[ 3 55] ; [  1 124],[ 1.26775956 56.73224044] ; [  2.73224044 122.26775956],0
n4,1,0.070073,3.281304,[17 41] ; [55 72],[22.57297297 35.42702703] ; [49.42702703 77.57297297],0
s6,1,0.072814,3.218426,[24 34] ; [69 55],[29.63736264 28.36263736] ; [63.36263736 60.63736264],0
b4,1,0.075104,3.16779,[28 30] ; [79 48],[33.54594595 24.45405405] ; [73.45405405 53.54594595],0
p11,1,0.079217,3.080903,[33 25] ; [89 38],[38.24864865 19.75135135] ; [83.75135135 43.24864865],0
d5,1,0.082085,3.023129,[37 20] ; [98 29],[41.82065217 15.17934783] ; [93.17934783 33.82065217],0
p10,1,0.114394,2.49244,[30 26] ; [83 43],[34.76923077 21.23076923] ; [78.23076923 47.76923077],0
a3,1,0.122005,2.391391,[29 28] ; [80 47],[33.76630435 23.23369565] ; [75.23369565 51.76630435],0
p5,1,0.161546,1.959698,[ 3 55] ; [  2 125],[ 1.56756757 56.43243243] ; [  3.43243243 123.56756757],0
s2,1,0.161676,1.95848,[27 31] ; [45 81],[22.69565217 35.30434783] ; [49.30434783 76.69565217],0
v1,1,0.196308,1.669634,[14 42] ; [43 81],[17.73333333 38.26666667] ; [39.26666667 84.73333333],0
d3,1,0.200712,1.637188,[34 23] ; [88 39],[37.79347826 19.20652174] ; [84.20652174 42.79347826],0
s7,1,0.234921,1.410816,[14 42] ; [41 80],[17.40112994 38.59887006] ; [37.59887006 83.40112994],0
u1,1,0.246588,1.342532,[ 4 54] ; [ 16 111],[ 6.27027027 51.72972973] ; [ 13.72972973 113.27027027],0
p9,1,0.277021,1.181645,[35 21] ; [89 37],[38.15384615 17.84615385] ; [85.84615385 40.15384615],0
v4,1,0.321984,0.980872,[49  9] ; [112  13],[51.0273224  6.9726776] ; [109.9726776  15.0273224],0
p2,1,0.343447,0.897521,[40 18] ; [96 31],[42.63783784 15.36216216] ; [93.36216216 33.63783784],0
s3,1,0.359182,0.84075,[23 33] ; [61 65],[25.84615385 30.15384615] ; [58.15384615 67.84615385],0
s1,1,0.385362,0.753525,[ 4 54] ; [  5 122],[ 2.82162162 55.17837838] ; [  6.17837838 120.82162162],0
p1,1,0.434007,0.612076,[ 5 53] ; [  7 119],[ 3.7826087 54.2173913] ; [  8.2173913 117.7826087],0
b5,1,0.461538,0.542162,[38 20] ; [76 51],[35.74054054 22.25945946] ; [78.25945946 48.74054054],0
s5,1,0.589389,0.291299,[16 39] ; [30 89],[14.54022989 40.45977011] ; [31.45977011 87.54022989],0
d2,1,0.609156,0.261406,[21 37] ; [51 76],[22.57297297 35.42702703] ; [49.42702703 77.57297297],0
u3,1,0.625598,0.238077,[16 13] ; [28 18],[17.01333333 11.98666667] ; [26.98666667 19.01333333],0
n1,1,0.648393,0.207933,[ 5 16] ; [12 29],[ 5.75806452 15.24193548] ; [11.24193548 29.75806452],0
s8,1,0.702852,0.145522,[15 43] ; [36 90],[16.07608696 41.92391304] ; [34.92391304 91.07608696],0
b3,1,0.712153,0.136136,[11 24] ; [19 49],[10.19417476 24.80582524] ; [19.80582524 48.19417476],0
b2,1,0.712153,0.136136,[11 24] ; [19 49],[10.19417476 24.80582524] ; [19.80582524 48.19417476],0
p8,1,0.72496,0.12379,[20 37] ; [48 79],[21.06521739 35.93478261] ; [46.93478261 80.06521739],0
a8,1,0.747114,0.103972,[ 4 51] ; [  7 110],[ 3.51744186 51.48255814] ; [  7.48255814 109.51744186],0
n2,1,0.747456,0.103681,[14  7] ; [25 15],[13.42622951  7.57377049] ; [25.57377049 14.42622951],0
p3,1,0.773172,0.083076,[21 36] ; [44 83],[20.13586957 36.86413043] ; [44.86413043 82.13586957],0
u2,1,0.799895,0.064254,[16 13] ; [24 22],[15.46666667 13.53333333] ; [24.53333333 21.46666667],0
n6,1,0.8093,0.05824,[35 23] ; [79 48],[35.74054054 22.25945946] ; [78.25945946 48.74054054],0
p4,1,0.860917,0.030698,[25 33] ; [53 74],[24.45405405 33.54594595] ; [53.54594595 73.45405405],0
p7,1,0.866662,0.028191,[30 27] ; [68 58],[30.52459016 26.47540984] ; [67.47540984 58.52459016],0
