Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,25.886342,[ 8 38] ; [24  8],[18.87179487 27.12820513] ; [13.12820513 18.87179487],1
d3,1,3e-06,22.050163,[13 33] ; [27  6],[23.29113924 22.70886076] ; [16.70886076 16.29113924],1
a3,1,0.000618,11.720697,[20 26] ; [27  6],[27.36708861 18.63291139] ; [19.63291139 13.36708861],1
a2,1,0.000937,10.948539,[ 1 45] ; [ 9 24],[ 5.82278481 40.17721519] ; [ 4.17721519 28.82278481],1
a4,1,0.001118,10.621482,[10 36] ; [19 14],[16.88607595 29.11392405] ; [12.11392405 20.88607595],0
v2,1,0.002411,9.207168,[16 29] ; [22  9],[22.5 22.5] ; [15.5 15.5],0
v3,1,0.002564,9.094558,[ 5 40] ; [13 19],[10.51948052 34.48051948] ; [ 7.48051948 24.51948052],0
a5,1,0.026879,4.898546,[22 24] ; [24  9],[26.78481013 19.21518987] ; [19.21518987 13.78481013],0
p7,1,0.030137,4.701476,[27 16] ; [12 20],[22.36 20.64] ; [16.64 15.36],0
a6,1,0.041648,4.149441,[20 26] ; [22 11],[24.4556962 21.5443038] ; [17.5443038 15.4556962],0
s4,1,0.042173,4.128238,[13 33] ; [ 3 29],[ 9.43589744 36.56410256] ; [ 6.56410256 25.43589744],0
s2,1,0.045907,3.985012,[14 32] ; [16 14],[18.15789474 27.84210526] ; [11.84210526 18.15789474],0
p2,1,0.046725,3.955269,[39  6] ; [21 10],[35.52631579  9.47368421] ; [24.47368421  6.52631579],0
a7,1,0.054015,3.712243,[20 26] ; [21 11],[24.17948718 21.82051282] ; [16.82051282 15.17948718],0
p5,1,0.063345,3.447567,[ 4 41] ; [ 8 25],[ 6.92307692 38.07692308] ; [ 5.07692308 27.92307692],0
r2,1,0.073778,3.196901,[20 21] ; [21  9],[23.67605634 17.32394366] ; [17.32394366 12.67605634],0
n1,1,0.163309,1.94332,[10 10] ; [3 9],[ 8.125 11.875] ; [4.875 7.125],0
a1,1,0.16668,1.912549,[ 1 45] ; [ 3 30],[ 2.32911392 43.67088608] ; [ 1.67088608 31.32911392],0
u1,1,0.209866,1.572351,[ 3 43] ; [ 5 28],[ 4.65822785 41.34177215] ; [ 3.34177215 29.65822785],0
p1,1,0.222358,1.489091,[ 3 42] ; [ 5 28],[ 4.61538462 40.38461538] ; [ 3.38461538 29.61538462],0
b4,1,0.234044,1.416113,[26 20] ; [23 10],[28.53164557 17.46835443] ; [20.46835443 12.53164557],0
u3,1,0.238514,1.389356,[10 15] ; [4 2],[11.29032258 13.70967742] ; [2.70967742 3.29032258],0
n3,1,0.243751,1.358766,[15  5] ; [6 5],[13.5483871  6.4516129] ; [7.4516129 3.5483871],0
s7,1,0.264916,1.242883,[17 27] ; [16 15],[19.36 24.64] ; [13.64 17.36],0
n5,1,0.292686,1.107226,[28 16] ; [24  8],[30.10526316 13.89473684] ; [21.89473684 10.10526316],0
n4,1,0.317076,1.000968,[27 19] ; [23 10],[29.11392405 16.88607595] ; [20.88607595 12.11392405],0
p8,1,0.329172,0.952151,[23 23] ; [12 19],[20.90909091 25.09090909] ; [14.09090909 16.90909091],0
r3,1,0.356074,0.851692,[31 13] ; [24  6],[32.7027027 11.2972973] ; [22.2972973  7.7027027],0
p4,1,0.357168,0.847826,[21 25] ; [18 14],[23. 23.] ; [16. 16.],0
r1,1,0.466617,0.529976,[10 36] ; [ 9 22],[11.35064935 34.64935065] ; [ 7.64935065 23.35064935],0
s5,1,0.585657,0.297177,[ 9 35] ; [ 8 23],[ 9.97333333 34.02666667] ; [ 7.02666667 23.97333333],0
v4,1,0.61209,0.257143,[29 13] ; [19 11],[28. 14.] ; [20. 10.],0
s6,1,0.638819,0.22029,[24 22] ; [14 16],[23. 23.] ; [15. 15.],0
p3,1,0.655134,0.199488,[15 31] ; [12 20],[15.92307692 30.07692308] ; [11.07692308 20.92307692],0
b1,1,0.7133,0.135003,[19 27] ; [15 18],[19.79746835 26.20253165] ; [14.20253165 18.79746835],0
p10,1,0.741553,0.108766,[32 11] ; [22  9],[31.37837838 11.62162162] ; [22.62162162  8.37837838],0
v1,1,0.756701,0.095986,[17 28] ; [12 17],[17.63513514 27.36486486] ; [11.36486486 17.63513514],0
s1,1,0.762528,0.091302,[ 2 44] ; [ 1 32],[ 1.74683544 44.25316456] ; [ 1.25316456 31.74683544],0
n6,1,0.767747,0.087216,[32 13] ; [23  8],[32.56578947 12.43421053] ; [22.43421053  8.56578947],0
p12,1,0.768088,0.086953,[ 2 43] ; [ 1 31],[ 1.75324675 43.24675325] ; [ 1.24675325 30.75324675],0
b5,1,0.77576,0.081138,[25 21] ; [19 14],[25.62025316 20.37974684] ; [18.37974684 14.62025316],0
u2,1,0.790848,0.070336,[14 11] ; [3 3],[13.70967742 11.29032258] ; [3.29032258 2.70967742],0
b2,1,0.817375,0.053325,[ 7 23] ; [ 6 17],[ 7.35849057 22.64150943] ; [ 5.64150943 17.35849057],0
b3,1,0.817375,0.053325,[ 7 23] ; [ 6 17],[ 7.35849057 22.64150943] ; [ 5.64150943 17.35849057],0
p9,1,0.930425,0.007623,[36 10] ; [24  7],[35.84415584 10.15584416] ; [24.15584416  6.84415584],0
s8,1,0.938837,0.005888,[14 32] ; [10 22],[14.15384615 31.84615385] ; [ 9.84615385 22.15384615],0
s3,1,0.957997,0.002774,[20 24] ; [13 16],[19.89041096 24.10958904] ; [13.10958904 15.89041096],0
a8,1,0.968195,0.00159,[ 3 39] ; [ 2 27],[ 2.95774648 39.04225352] ; [ 2.04225352 26.95774648],0
p6,1,0.989194,0.000183,[13 32] ; [ 9 22],[13.02631579 31.97368421] ; [ 8.97368421 22.02631579],0
n2,1,1.0,0.0,[15  5] ; [9 3],[15.  5.] ; [9. 3.],0
