Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,67.511909,[204  57] ; [36 72],[169.75609756  91.24390244] ; [70.24390244 37.75609756],1
d3,1,0.0,29.506895,[211  51] ; [57 51],[189.77297297  72.22702703] ; [78.22702703 29.77297297],1
a2,1,1.3e-05,18.955592,[ 90 172] ; [13 95],[ 72.93513514 189.06486486] ; [30.06486486 77.93513514],1
u1,1,2.5e-05,17.750055,[ 78 184] ; [10 98],[ 62.31351351 199.68648649] ; [25.68648649 82.31351351],1
r4,1,0.000788,11.270281,[247  15] ; [90 18],[238.63243243  23.36756757] ; [98.36756757  9.63243243],1
b5,1,0.001041,10.75283,[165  97] ; [48 60],[150.82702703 111.17297297] ; [62.17297297 45.82702703],0
b1,1,0.003344,8.609696,[ 86 176] ; [53 55],[ 98.42702703 163.57297297] ; [40.57297297 67.42702703],0
n4,1,0.006525,7.399238,[212  49] ; [99  8],[220.57336957  40.42663043] ; [90.42663043 16.57336957],0
r1,1,0.021988,5.246704,[225  35] ; [83 25],[217.60869565  42.39130435] ; [90.39130435 17.60869565],0
b4,1,0.022135,5.235121,[153 109] ; [49 59],[143.03783784 118.96216216] ; [58.96216216 49.03783784],0
v2,1,0.029541,4.735822,[163  93] ; [55 52],[153.74104683 102.25895317] ; [64.25895317 42.74104683],0
r2,1,0.035035,4.443468,[251   7] ; [98  8],[247.36813187  10.63186813] ; [101.63186813   4.36813187],0
n5,1,0.035226,4.434196,[206  53] ; [95 12],[213.00273224  45.99726776] ; [87.99726776 19.00273224],0
d1,1,0.037323,4.335595,[171  91] ; [58 50],[162.15675676  99.84324324] ; [66.84324324 41.15675676],0
u3,1,0.076034,3.147695,[39 14] ; [8 8],[36.10144928 16.89855072] ; [10.89855072  5.10144928],0
a1,1,0.156034,2.012246,[ 12 250] ; [ 9 99],[ 14.87027027 247.12972973] ; [  6.12972973 101.87027027],0
p1,1,0.203815,1.614822,[ 31 230] ; [  8 100],[ 27.58536585 233.41463415] ; [11.41463415 96.58536585],0
b2,1,0.212717,1.552839,[ 71 108] ; [37 40],[ 75.515625 103.484375] ; [32.484375 44.515625],0
b3,1,0.212717,1.552839,[ 71 108] ; [37 40],[ 75.515625 103.484375] ; [32.484375 44.515625],0
a3,1,0.277186,1.180835,[209  51] ; [92 16],[212.66304348  47.33695652] ; [88.33695652 19.66304348],0
v4,1,0.299806,1.075057,[255   5] ; [102   4],[253.60655738   6.39344262] ; [103.39344262   2.60655738],0
p3,1,0.313556,1.01564,[152 109] ; [69 39],[156.31707317 104.68292683] ; [64.68292683 43.31707317],0
p4,1,0.325643,0.966145,[192  69] ; [74 34],[188.14634146  72.85365854] ; [77.85365854 30.14634146],0
s1,1,0.331348,0.943622,[ 13 244] ; [  3 105],[ 11.26575342 245.73424658] ; [  4.73424658 103.26575342],0
d2,1,0.422112,0.644428,[143 119] ; [54 54],[139.4972973 122.5027027] ; [57.5027027 50.4972973],0
n1,1,0.435868,0.607136,[20 27] ; [15 14],[21.64473684 25.35526316] ; [13.35526316 15.64473684],0
s4,1,0.445876,0.581115,[ 54 207] ; [26 81],[ 56.73913043 204.26086957] ; [23.26086957 83.73913043],0
v3,1,0.450948,0.568268,[112 141] ; [52 55],[115.25555556 137.74444444] ; [48.74444444 58.25555556],0
s8,1,0.453304,0.562378,[175  85] ; [77 31],[178.04347826  81.95652174] ; [73.95652174 34.04347826],0
n3,1,0.529359,0.395622,[34 13] ; [19 10],[32.77631579 14.22368421] ; [20.22368421  8.77631579],0
a8,1,0.569203,0.324018,[ 43 184] ; [17 87],[ 41.14803625 185.85196375] ; [18.85196375 85.14803625],0
p12,1,0.570712,0.321492,[ 27 234] ; [ 9 98],[ 25.5326087 235.4673913] ; [10.4673913 96.5326087],0
d4,1,0.57325,0.317275,[224  38] ; [89 18],[222.23848238  39.76151762] ; [90.76151762 16.23848238],0
n6,1,0.609563,0.260811,[232  27] ; [93 13],[230.61643836  28.38356164] ; [94.38356164 11.61643836],0
a5,1,0.646984,0.209724,[207  55] ; [83 25],[205.35135135  56.64864865] ; [84.64864865 23.35135135],0
p11,1,0.675786,0.174908,[211  51] ; [89 19],[212.43243243  49.56756757] ; [87.56756757 20.43243243],0
s3,1,0.70411,0.144231,[191  67] ; [82 26],[192.44262295  65.55737705] ; [80.55737705 27.44262295],0
u4,1,0.7482,0.10305,[  8 254] ; [  4 104],[  8.4972973 253.5027027] ; [  3.5027027 104.4972973],0
s5,1,0.763448,0.090575,[115 136] ; [49 54],[116.28248588 134.71751412] ; [47.71751412 55.28248588],0
u2,1,0.766279,0.088355,[33 18] ; [11  5],[33.49253731 17.50746269] ; [10.50746269  5.49253731],0
p10,1,0.767643,0.087297,[228  31] ; [93 14],[227.1557377  31.8442623] ; [93.8442623 13.1557377],0
n2,1,0.771215,0.084556,[37 10] ; [22  7],[36.48684211 10.51315789] ; [22.51315789  6.48684211],0
a4,1,0.784311,0.074914,[124 137] ; [53 55],[125.19512195 135.80487805] ; [51.80487805 56.19512195],0
v1,1,0.854021,0.033853,[152 105] ; [61 44],[151.21823204 105.78176796] ; [61.78176796 43.21823204],0
p8,1,0.867332,0.027905,[160  97] ; [65 41],[159.29752066  97.70247934] ; [65.70247934 40.29752066],0
p9,1,0.879133,0.023125,[237  23] ; [97 10],[236.62125341  23.37874659] ; [97.37874659  9.62125341],0
p7,1,0.888121,0.019792,[189  63] ; [81 26],[189.5264624  62.4735376] ; [80.4735376 26.5264624],0
d5,1,0.893521,0.017916,[217  45] ; [88 19],[216.55826558  45.44173442] ; [88.44173442 18.55826558],0
p5,1,0.893802,0.017821,[ 45 216] ; [18 90],[ 44.56097561 216.43902439] ; [18.43902439 89.56097561],0
p6,1,0.897815,0.016492,[123 134] ; [52 55],[123.55769231 133.44230769] ; [51.44230769 55.55769231],0
s2,1,0.934533,0.006747,[192  69] ; [79 29],[191.68292683  69.31707317] ; [79.31707317 28.68292683],0
r3,1,0.948137,0.004231,[250  10] ; [104   4],[250.10869565   9.89130435] ; [103.89130435   4.10869565],0
s6,1,0.98345,0.00043,[216  42] ; [88 17],[216.0661157  41.9338843] ; [87.9338843 17.0661157],0
