Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,28.986828,[100  41] ; [15 38],[83.58247423 57.41752577] ; [31.41752577 21.58247423],1
s6,1,2e-06,23.059909,[80 59] ; [10 43],[65.15625 73.84375] ; [24.84375 28.15625],1
n5,1,4e-06,21.415002,[110  31] ; [23 30],[96.66494845 44.33505155] ; [36.33505155 16.66494845],1
v4,1,6.5e-05,15.943649,[128  13] ; [35 17],[119.08290155  21.91709845] ; [43.91709845  8.08290155],1
r3,1,6.7e-05,15.880555,[121  19] ; [32 21],[110.98445596  29.01554404] ; [42.01554404 10.98445596],1
a1,1,0.000504,12.101643,[  2 139] ; [ 7 46],[  6.54123711 134.45876289] ; [ 2.45876289 50.54123711],1
p9,1,0.000515,12.062038,[101  36] ; [25 28],[90.85263158 46.14736842] ; [35.14736842 17.85263158],1
p10,1,0.000579,11.841405,[93 46] ; [21 32],[82.53125 56.46875] ; [31.46875 21.53125],1
p4,1,0.001921,9.62331,[57 83] ; [ 9 44],[47.87564767 92.12435233] ; [18.12435233 34.87564767],0
r4,1,0.002064,9.491994,[111  30] ; [30 23],[102.47938144  38.52061856] ; [38.52061856 14.47938144],0
s8,1,0.002835,8.910482,[46 95] ; [ 6 47],[ 37.79381443 103.20618557] ; [14.20618557 38.79381443],0
s7,1,0.004772,7.963894,[53 83] ; [ 8 40],[45.08695652 90.91304348] ; [15.91304348 32.08695652],0
p8,1,0.01359,6.090596,[ 36 104] ; [ 5 48],[ 29.74093264 110.25906736] ; [11.25906736 41.74093264],0
p2,1,0.027904,4.833965,[91 50] ; [25 28],[84.30927835 56.69072165] ; [31.69072165 21.30927835],0
d1,1,0.03516,4.43737,[69 72] ; [17 36],[62.50515464 78.49484536] ; [23.49484536 29.50515464],0
u1,1,0.041636,4.149941,[ 24 117] ; [ 3 50],[ 19.62371134 121.37628866] ; [ 7.37628866 45.62371134],0
s2,1,0.0419,4.139242,[56 83] ; [13 40],[49.953125 89.046875] ; [19.046875 33.953125],0
n2,1,0.063806,3.435574,[33 14] ; [12 13],[29.375 17.625] ; [15.625  9.375],0
s5,1,0.085498,2.957157,[ 35 100] ; [ 7 43],[ 30.64864865 104.35135135] ; [11.35135135 38.64864865],0
p3,1,0.099815,2.70849,[43 97] ; [10 43],[ 38.44559585 101.55440415] ; [14.55440415 38.44559585],0
n4,1,0.108179,2.58063,[102  39] ; [32 21],[97.39175258 43.60824742] ; [36.60824742 16.39175258],0
b1,1,0.133694,2.249078,[55 86] ; [27 26],[59.59793814 81.40206186] ; [22.40206186 30.59793814],0
b5,1,0.135619,2.226971,[91 50] ; [28 25],[86.48969072 54.51030928] ; [32.51030928 20.48969072],0
a5,1,0.161949,1.955937,[90 51] ; [28 25],[85.7628866 55.2371134] ; [32.2371134 20.7628866],0
d4,1,0.188186,1.731763,[104  37] ; [34 19],[100.29896907  40.70103093] ; [37.70103093 15.29896907],0
s3,1,0.238182,1.391319,[64 75] ; [19 33],[60.40314136 78.59685864] ; [22.59685864 29.40314136],0
r1,1,0.355853,0.852474,[90 51] ; [30 23],[87.21649485 53.78350515] ; [32.78350515 20.21649485],0
d5,1,0.363226,0.826707,[100  41] ; [34 19],[97.39175258 43.60824742] ; [36.60824742 16.39175258],0
d3,1,0.396794,0.718019,[84 57] ; [28 25],[81.40206186 59.59793814] ; [30.59793814 22.40206186],0
b3,1,0.438999,0.598897,[27 55] ; [13 19],[28.77192982 53.22807018] ; [11.22807018 20.77192982],0
b2,1,0.438999,0.598897,[27 55] ; [13 19],[28.77192982 53.22807018] ; [11.22807018 20.77192982],0
a2,1,0.512835,0.428279,[ 27 114] ; [ 8 45],[ 25.43814433 115.56185567] ; [ 9.56185567 43.43814433],0
a6,1,0.518079,0.417716,[86 55] ; [35 18],[87.94329897 53.05670103] ; [33.05670103 19.94329897],0
b4,1,0.554123,0.349982,[89 52] ; [31 22],[87.21649485 53.78350515] ; [32.78350515 20.21649485],0
p1,1,0.583997,0.299817,[ 15 126] ; [ 7 45],[ 16.07253886 124.92746114] ; [ 5.92746114 46.07253886],0
p6,1,0.597137,0.279336,[ 17 123] ; [ 5 48],[ 15.95854922 124.04145078] ; [ 6.04145078 46.95854922],0
u2,1,0.61242,0.256667,[26 29] ; [ 9 13],[25. 30.] ; [10. 12.],0
u3,1,0.61242,0.256667,[29 26] ; [13  9],[30. 25.] ; [12. 10.],0
a8,1,0.614825,0.253209,[ 12 120] ; [ 6 46],[ 12.91304348 119.08695652] ; [ 5.08695652 46.91304348],0
d2,1,0.634306,0.226267,[63 76] ; [22 31],[61.53645833 77.46354167] ; [23.46354167 29.53645833],0
n3,1,0.732149,0.117148,[26 20] ; [12 11],[25.33333333 20.66666667] ; [12.66666667 10.33333333],0
v1,1,0.735198,0.114392,[43 94] ; [15 37],[42.04232804 94.95767196] ; [15.95767196 36.04232804],0
s1,1,0.817838,0.05305,[ 12 128] ; [ 4 49],[ 11.60621762 128.39378238] ; [ 4.39378238 48.60621762],0
a3,1,0.818992,0.052369,[86 54] ; [31 21],[85.3125 54.6875] ; [31.6875 20.3125],0
n1,1,0.82616,0.048237,[19 27] ; [11 14],[19.43661972 26.56338028] ; [10.56338028 14.43661972],0
a4,1,0.835715,0.043005,[60 79] ; [22 31],[59.36458333 79.63541667] ; [22.63541667 30.36458333],0
r2,1,0.911943,0.01223,[122  18] ; [45  7],[121.77083333  18.22916667] ; [45.22916667  6.77083333],0
v3,1,0.922778,0.009396,[ 24 114] ; [ 9 41],[ 24.22340426 113.77659574] ; [ 8.77659574 41.22340426],0
a7,1,0.942752,0.005157,[87 54] ; [33 20],[87.21649485 53.78350515] ; [32.78350515 20.21649485],0
s4,1,0.979376,0.000668,[ 26 113] ; [10 43],[ 26.0625 112.9375] ; [ 9.9375 43.0625],0
