Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,52.18963,[14 29] ; [94 10],[31.59183673 11.40816327] ; [76.40816327 27.59183673],1
s7,1,0.0,27.990481,[12 31] ; [75 25],[26.16083916 16.83916084] ; [60.83916084 39.16083916],1
s6,1,5e-06,20.723522,[27 15] ; [94  6],[35.78873239  6.21126761] ; [85.21126761 14.78873239],1
s8,1,0.000313,12.993382,[12 31] ; [63 41],[21.93877551 21.06122449] ; [53.06122449 50.93877551],1
s5,1,0.001117,10.622393,[13 28] ; [59 36],[21.70588235 19.29411765] ; [50.29411765 44.70588235],0
a4,1,0.002817,8.922104,[10 33] ; [52 52],[18.13605442 24.86394558] ; [43.86394558 60.13605442],0
u1,1,0.016552,5.743275,[ 3 40] ; [25 79],[ 8.19047619 34.80952381] ; [19.80952381 84.19047619],0
d1,1,0.031332,4.634677,[19 24] ; [66 38],[24.86394558 18.13605442] ; [60.13605442 43.86394558],0
r2,1,0.033516,4.519228,[38  5] ; [101   3],[40.65986395  2.34013605] ; [98.34013605  5.65986395],0
v4,1,0.036236,4.385985,[38  4] ; [102   2],[40.2739726  1.7260274] ; [99.7260274  4.2739726],0
a2,1,0.041106,4.171636,[ 4 39] ; [25 79],[ 8.4829932 34.5170068] ; [20.5170068 83.4829932],0
p9,1,0.069761,3.288629,[34  9] ; [92 10],[37.36551724  5.63448276] ; [88.63448276 13.36551724],0
d2,1,0.075312,3.163278,[15 28] ; [53 51],[19.89115646 23.10884354] ; [48.10884354 55.89115646],0
d5,1,0.083461,2.996182,[31 12] ; [87 16],[34.75342466  8.24657534] ; [83.24657534 19.75342466],0
a6,1,0.113856,2.499861,[23 20] ; [70 34],[27.20408163 15.79591837] ; [65.79591837 38.20408163],0
b5,1,0.134544,2.239272,[22 21] ; [67 37],[26.03401361 16.96598639] ; [62.96598639 41.03401361],0
u3,1,0.156305,2.009614,[8 8] ; [22  9],[10.21276596  5.78723404] ; [19.78723404 11.21276596],0
b1,1,0.185883,1.749953,[12 31] ; [41 63],[15.50340136 27.49659864] ; [37.49659864 66.50340136],0
r4,1,0.239412,1.38405,[37  6] ; [96  8],[38.9047619  4.0952381] ; [94.0952381  9.9047619],0
p6,1,0.274928,1.191994,[15 28] ; [46 57],[17.96575342 25.03424658] ; [43.03424658 59.96575342],0
a8,1,0.33485,0.930048,[ 1 41] ; [ 6 89],[ 2.1459854 39.8540146] ; [ 4.8540146 90.1459854],0
a7,1,0.337882,0.91845,[27 16] ; [73 30],[29.45205479 13.54794521] ; [70.54794521 32.45205479],0
v1,1,0.341659,0.904195,[18 25] ; [52 51],[20.61643836 22.38356164] ; [49.38356164 53.61643836],0
u2,1,0.358196,0.844208,[ 6 10] ; [16 15],[7.4893617 8.5106383] ; [14.5106383 16.4893617],0
a3,1,0.381378,0.766256,[27 16] ; [73 31],[29.25170068 13.74829932] ; [70.74829932 33.25170068],0
p2,1,0.390534,0.73728,[32 11] ; [84 20],[33.93197279  9.06802721] ; [82.06802721 21.93197279],0
d4,1,0.403447,0.69803,[33 10] ; [86 18],[34.80952381  8.19047619] ; [84.19047619 19.80952381],0
s1,1,0.488998,0.478731,[ 1 42] ; [ 5 99],[ 1.75510204 41.24489796] ; [ 4.24489796 99.75510204],0
n3,1,0.50371,0.447112,[9 2] ; [20  8],[8.17948718 2.82051282] ; [20.82051282  7.17948718],0
p4,1,0.519485,0.414917,[24 19] ; [64 40],[25.7414966 17.2585034] ; [62.2585034 41.7414966],0
r1,1,0.53558,0.383793,[31 12] ; [80 24],[32.46938776 10.53061224] ; [78.53061224 25.46938776],0
p10,1,0.541182,0.373354,[35  8] ; [88 15],[36.2260274  6.7739726] ; [86.7739726 16.2260274],0
p1,1,0.576287,0.312276,[ 5 38] ; [ 9 95],[ 4.0952381 38.9047619] ; [ 9.9047619 94.0952381],0
p5,1,0.608242,0.262743,[ 3 40] ; [10 94],[ 3.80272109 39.19727891] ; [ 9.19727891 94.80272109],0
p12,1,0.623279,0.241286,[ 2 41] ; [ 7 96],[ 2.65068493 40.34931507] ; [ 6.34931507 96.65068493],0
n1,1,0.635175,0.225108,[4 7] ; [ 8 20],[3.38461538 7.61538462] ; [ 8.61538462 19.38461538],0
b4,1,0.641579,0.216683,[27 16] ; [61 43],[25.7414966 17.2585034] ; [62.2585034 41.7414966],0
n2,1,0.649273,0.206818,[9 2] ; [21  7],[8.46153846 2.53846154] ; [21.53846154  6.46153846],0
n4,1,0.650666,0.205062,[26 17] ; [67 37],[27.20408163 15.79591837] ; [65.79591837 38.20408163],0
a5,1,0.742035,0.108346,[29 14] ; [73 31],[29.83673469 13.16326531] ; [72.16326531 31.83673469],0
n6,1,0.75884,0.094251,[35  8] ; [86 17],[35.6369863  7.3630137] ; [85.3630137 17.6369863],0
