Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,85.66682,[118  42] ; [ 9 73],[83.96694215 76.03305785] ; [43.03305785 38.96694215],1
d5,1,0.0,84.405903,[157   3] ; [41 41],[130.90909091  29.09090909] ; [67.09090909 14.90909091],1
d3,1,0.0,58.599547,[152   8] ; [44 37],[130.12448133  29.87551867] ; [65.87551867 15.12448133],1
d4,1,0.0,49.72546,[156   4] ; [53 29],[138.18181818  21.81818182] ; [70.81818182 11.18181818],1
a2,1,0.0,31.855367,[74 87] ; [ 8 74],[ 54.32921811 106.67078189] ; [27.67078189 54.32921811],1
a5,1,0.0,31.616582,[143  18] ; [47 35],[125.88477366  35.11522634] ; [64.11522634 17.88477366],1
u1,1,0.0,30.263617,[64 97] ; [ 5 77],[ 45.71604938 115.28395062] ; [23.28395062 58.71604938],1
a3,1,1.3e-05,18.949433,[135  24] ; [49 33],[121.39419087  37.60580913] ; [62.60580913 19.39419087],1
a4,1,2.6e-05,17.705246,[97 64] ; [26 56],[81.49382716 79.50617284] ; [41.50617284 40.49382716],1
v1,1,0.000652,11.622069,[114  45] ; [40 41],[102.025  56.975] ; [51.975 29.025],1
p9,1,0.000794,11.255057,[153   8] ; [67 15],[145.76131687  15.23868313] ; [74.23868313  7.76131687],1
n4,1,0.001867,9.675449,[143  18] ; [60 22],[134.49794239  26.50205761] ; [68.50205761 13.49794239],0
s3,1,0.002726,8.98207,[104  54] ; [37 44],[93.21338912 64.78661088] ; [47.78661088 33.21338912],0
s8,1,0.009259,6.772177,[94 65] ; [34 48],[84.44813278 74.55186722] ; [43.55186722 38.44813278],0
p4,1,0.015214,5.891556,[139  21] ; [61 21],[132.23140496  27.76859504] ; [67.76859504 14.23140496],0
a6,1,0.019137,5.48892,[133  26] ; [58 24],[126.01244813  32.98755187] ; [64.98755187 17.01244813],0
s2,1,0.026711,4.909389,[104  55] ; [41 40],[96.0625 62.9375] ; [48.9375 32.0625],0
r1,1,0.027023,4.889343,[139  21] ; [62 20],[132.89256198  27.10743802] ; [68.10743802 13.89256198],0
r2,1,0.034214,4.48398,[155   3] ; [75  6],[152.05020921   5.94979079] ; [77.94979079  3.05020921],0
p10,1,0.049216,3.867966,[144  17] ; [65 16],[139.04545455  21.95454545] ; [69.95454545 11.04545455],0
r4,1,0.082615,3.012698,[153   8] ; [73  9],[149.73662551  11.26337449] ; [76.26337449  5.73662551],0
s6,1,0.113794,2.500721,[119  37] ; [54 27],[113.87341772  42.12658228] ; [59.12658228 21.87341772],0
s4,1,0.115841,2.472675,[ 35 122] ; [11 69],[ 30.47257384 126.52742616] ; [15.52742616 64.47257384],0
p2,1,0.133354,2.253022,[149  12] ; [71 11],[145.76131687  15.23868313] ; [74.23868313  7.76131687],0
