Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,80.081162,[ 42 107] ; [113  27],[79.91349481 69.08650519] ; [75.08650519 64.91349481],1
s3,1,0.000427,12.408285,[85 59] ; [112  31],[98.84320557 45.15679443] ; [98.15679443 44.84320557],1
s2,1,0.000545,11.954695,[79 69] ; [105  39],[93.26027397 54.73972603] ; [90.73972603 53.26027397],1
p6,1,0.002685,9.01026,[ 29 117] ; [51 92],[ 40.41522491 105.58477509] ; [ 39.58477509 103.41522491],0
d2,1,0.00497,7.89037,[50 98] ; [72 72],[61.83561644 86.16438356] ; [60.16438356 83.83561644],0
p10,1,0.005539,7.694428,[105  41] ; [122  21],[114.67820069  31.32179931] ; [112.32179931  30.67820069],0
s5,1,0.007664,7.110374,[ 44 102] ; [64 77],[54.94076655 91.05923345] ; [53.05923345 87.94076655],0
n4,1,0.016486,5.750298,[101  49] ; [114  29],[110.06825939  39.93174061] ; [104.93174061  38.06825939],0
v3,1,0.01712,5.684035,[ 40 105] ; [57 82],[49.52464789 95.47535211] ; [47.47535211 91.52464789],0
p7,1,0.017885,5.607352,[67 75] ; [84 53],[76.85304659 65.14695341] ; [74.14695341 62.85304659],0
r1,1,0.018901,5.510623,[114  36] ; [124  19],[121.84300341  28.15699659] ; [116.15699659  26.84300341],0
p4,1,0.020619,5.358746,[53 96] ; [70 73],[62.76369863 86.23630137] ; [60.23630137 82.76369863],0
r4,1,0.022735,5.188664,[127  23] ; [134  10],[133.16326531  16.83673469] ; [127.83673469  16.16326531],0
d5,1,0.064115,3.427614,[111  38] ; [120  24],[117.47098976  31.52901024] ; [113.52901024  30.47098976],0
u2,1,0.069677,3.29062,[29 28] ; [29 13],[33.39393939 23.60606061] ; [24.60606061 17.39393939],0
r3,1,0.071643,3.244972,[137  11] ; [140   4],[140.39726027   7.60273973] ; [136.60273973   7.39726027],0
u1,1,0.074746,3.175601,[ 17 133] ; [ 27 117],[ 22.44897959 127.55102041] ; [ 21.55102041 122.44897959],0
p8,1,0.077777,3.11076,[50 95] ; [63 78],[57.29020979 87.70979021] ; [55.70979021 85.29020979],0
a3,1,0.078171,3.102522,[91 58] ; [102  42],[98.14675768 50.85324232] ; [94.85324232 49.14675768],0
