Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,60.959842,[179  46] ; [38 68],[147.50755287  77.49244713] ; [69.49244713 36.50755287],1
r3,1,0.0,44.729644,[217  10] ; [75 33],[197.86268657  29.13731343] ; [94.13731343 13.86268657],1
p9,1,0.0,42.65384,[181  45] ; [46 58],[155.46060606  70.53939394] ; [71.53939394 32.46060606],1
p2,1,0.0,35.867821,[183  43] ; [53 55],[159.68862275  66.31137725] ; [76.31137725 31.68862275],1
r4,1,0.0,26.65906,[194  33] ; [65 43],[175.50149254  51.49850746] ; [83.49850746 24.50149254],1
n6,1,2.8e-05,17.569968,[181  45] ; [63 45],[165.10179641  60.89820359] ; [78.89820359 29.10179641],1
v4,1,0.000103,15.075068,[210  17] ; [83 24],[199.13473054  27.86526946] ; [93.86526946 13.13473054],1
p8,1,0.000321,12.941451,[109 117] ; [29 77],[ 93.93975904 132.06024096] ; [44.06024096 61.93975904],1
p7,1,0.001751,9.7943,[128  94] ; [42 65],[114.7112462 107.2887538] ; [55.2887538 51.7112462],0
n4,1,0.001878,9.665511,[166  60] ; [61 47],[153.5988024  72.4011976] ; [73.4011976 34.5988024],0
b1,1,0.002979,8.820363,[ 83 144] ; [58 50],[ 95.54328358 131.45671642] ; [45.45671642 62.54328358],0
s8,1,0.003672,8.439379,[ 77 150] ; [20 88],[ 65.72835821 161.27164179] ; [31.27164179 76.72835821],0
p4,1,0.003992,8.287514,[110 115] ; [34 72],[ 97.88519637 127.11480363] ; [46.11480363 59.88519637],0
r2,1,0.004318,8.144869,[202  23] ; [82 23],[193.63636364  31.36363636] ; [90.36363636 14.63636364],0
s6,1,0.005495,7.70884,[113 111] ; [37 71],[101.20481928 122.79518072] ; [48.79518072 59.20481928],0
s7,1,0.012229,6.277321,[ 80 140] ; [22 77],[ 70.34482759 149.65517241] ; [31.65517241 67.34482759],0
p3,1,0.014026,6.03485,[ 85 141] ; [26 82],[ 75.10778443 150.89221557] ; [35.89221557 72.10778443],0
d4,1,0.019636,5.44396,[179  48] ; [71 35],[170.42042042  56.57957958] ; [79.57957958 26.42042042],0
n3,1,0.020986,5.327984,[45 17] ; [24 23],[39.24770642 22.75229358] ; [29.75229358 17.24770642],0
d3,1,0.02117,5.312779,[153  74] ; [57 48],[143.58433735  83.41566265] ; [66.41566265 38.58433735],0
s1,1,0.022753,5.187295,[  5 219] ; [  8 100],[  8.77108434 215.22891566] ; [  4.22891566 103.77108434],0
r1,1,0.032989,4.546335,[163  64] ; [65 43],[154.49552239  72.50447761] ; [73.50447761 34.49552239],0
v2,1,0.033625,4.513678,[ 85 131] ; [28 75],[ 76.51410658 139.48589342] ; [36.48589342 66.51410658],0
a5,1,0.035715,4.41064,[147  80] ; [57 51],[138.23283582  88.76716418] ; [65.76716418 42.23283582],0
a6,1,0.053539,3.727019,[156  71] ; [62 45],[148.16167665  78.83832335] ; [69.83832335 37.16167665],0
a1,1,0.073699,3.198642,[  7 220] ; [  8 100],[ 10.1641791 216.8358209] ; [  4.8358209 103.1641791],0
p6,1,0.07583,3.152077,[ 58 167] ; [18 88],[ 51.66163142 173.33836858] ; [24.33836858 81.66163142],0
n5,1,0.079736,3.07028,[150  73] ; [62 46],[142.82779456  80.17220544] ; [69.17220544 38.82779456],0
p12,1,0.093743,2.80889,[ 10 216] ; [  1 107],[  7.44311377 218.55688623] ; [  3.55688623 104.44311377],0
n2,1,0.108424,2.57704,[42 19] ; [27 23],[37.91891892 23.08108108] ; [31.08108108 18.91891892],0
u2,1,0.115898,2.471895,[44 35] ; [18 26],[39.82113821 39.17886179] ; [22.17886179 21.82113821],0
a8,1,0.147443,2.098505,[ 29 185] ; [ 8 93],[ 25.13650794 188.86349206] ; [11.86349206 89.13650794],0
d5,1,0.155344,2.018976,[173  54] ; [73 33],[167.69369369  59.30630631] ; [78.30630631 27.69369369],0
a7,1,0.175604,1.834439,[161  66] ; [68 39],[155.63772455  71.36227545] ; [73.36227545 33.63772455],0
s2,1,0.23605,1.404028,[ 84 142] ; [33 75],[ 79.16766467 146.83233533] ; [37.83233533 70.16766467],0
a3,1,0.263852,1.248435,[148  79] ; [63 44],[143.40419162  83.59580838] ; [67.59580838 39.40419162],0
n1,1,0.321083,0.984531,[17 44] ; [18 31],[19.40909091 41.59090909] ; [15.59090909 33.40909091],0
d1,1,0.326773,0.961645,[116 111] ; [49 59],[111.80597015 115.19402985] ; [53.19402985 54.80597015],0
s3,1,0.33948,0.912395,[106 119] ; [44 62],[101.96374622 123.03625378] ; [48.03625378 57.96374622],0
d2,1,0.370528,0.801892,[ 91 136] ; [48 58],[ 94.75375375 132.24624625] ; [44.24624625 61.75375375],0
b2,1,0.460825,0.543891,[33 89] ; [20 42],[35.14130435 86.85869565] ; [17.85869565 44.14130435],0
b3,1,0.460825,0.543891,[33 89] ; [20 42],[35.14130435 86.85869565] ; [17.85869565 44.14130435],0
a4,1,0.500185,0.454543,[ 85 142] ; [36 71],[ 82.23652695 144.76347305] ; [38.76347305 68.23652695],0
b5,1,0.510929,0.432164,[128  99] ; [65 43],[130.77910448  96.22089552] ; [62.22089552 45.77910448],0
a2,1,0.543627,0.36886,[ 38 189] ; [21 87],[ 39.97910448 187.02089552] ; [19.02089552 88.97910448],0
u3,1,0.555512,0.347535,[37 41] ; [18 25],[35.45454545 42.54545455] ; [19.54545455 23.45454545],0
u4,1,0.589871,0.290546,[  1 226] ; [  1 107],[  1.35522388 225.64477612] ; [  0.64477612 107.35522388],0
p1,1,0.665411,0.187017,[ 12 214] ; [  7 101],[ 12.85628743 213.14371257] ; [  6.14371257 101.85628743],0
v3,1,0.667224,0.184866,[ 53 170] ; [27 77],[ 54.55657492 168.44342508] ; [25.44342508 78.55657492],0
p5,1,0.763155,0.090806,[  9 218] ; [  5 102],[  9.51497006 217.48502994] ; [  4.48502994 102.51497006],0
b4,1,0.826217,0.048205,[129  98] ; [60 48],[128.06865672  98.93134328] ; [60.93134328 47.06865672],0
u1,1,0.876364,0.024205,[ 26 201] ; [13 95],[ 26.42686567 200.57313433] ; [12.57313433 95.42686567],0
s4,1,0.990221,0.00015,[ 31 193] ; [15 93],[ 31.03614458 192.96385542] ; [14.96385542 93.03614458],0
