Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,32.808641,[18 33] ; [210  68],[35.34346505 15.65653495] ; [192.65653495  85.34346505],1
p8,1,0.0,26.068134,[14 39] ; [179 100],[30.81024096 22.18975904] ; [162.18975904 116.81024096],1
p9,1,2e-06,22.263264,[34 18] ; [252  28],[44.79518072  7.20481928] ; [241.20481928  38.79518072],1
p4,1,4e-06,21.129413,[18 33] ; [195  88],[32.5239521 18.4760479] ; [180.4760479 102.5239521],1
p10,1,1e-05,19.570812,[34 18] ; [251  31],[44.37125749  7.62874251] ; [240.62874251  41.37125749],1
p3,1,0.000329,12.89564,[18 34] ; [175 110],[29.78041543 22.21958457] ; [163.21958457 121.78041543],1
v1,1,0.000479,12.193966,[24 28] ; [200  82],[34.8742515 17.1257485] ; [189.1257485  92.8742515],1
p11,1,0.001035,10.764176,[35 18] ; [242  43],[43.43491124  9.56508876] ; [233.56508876  51.43491124],0
d5,1,0.003914,8.323254,[36 16] ; [243  41],[43.17857143  8.82142857] ; [235.82142857  48.17857143],0
n3,1,0.00695,7.285948,[7 7] ; [43  8],[10.76923077  3.23076923] ; [39.23076923 11.76923077],0
p6,1,0.018631,5.535788,[13 40] ; [116 162],[20.65558912 32.34441088] ; [108.34441088 169.65558912],0
v2,1,0.030418,4.685537,[35 16] ; [230  51],[40.70783133 10.29216867] ; [224.29216867  56.70783133],0
v4,1,0.032322,4.581361,[49  4] ; [278   6],[51.4272997  1.5727003] ; [275.5727003   8.4272997],0
d1,1,0.032379,4.578327,[27 26] ; [189  96],[33.86982249 19.13017751] ; [182.13017751 102.86982249],0
s3,1,0.044523,4.036605,[25 28] ; [171 105],[31.57446809 21.42553191] ; [164.42553191 111.57446809],0
n4,1,0.045791,3.989277,[40 13] ; [245  39],[44.82195846  8.17804154] ; [240.17804154  43.82195846],0
a4,1,0.049902,3.844742,[18 35] ; [138 146],[24.53412463 28.46587537] ; [131.46587537 152.53412463],0
n5,1,0.052223,3.76862,[38 15] ; [235  48],[43.0625  9.9375] ; [229.9375  53.0625],0
d4,1,0.059083,3.562931,[40 12] ; [247  37],[44.41666667  7.58333333] ; [242.58333333  41.41666667],0
d3,1,0.083103,3.003145,[32 20] ; [209  76],[37.18694362 14.81305638] ; [203.81305638  81.18694362],0
a3,1,0.088535,2.900813,[35 18] ; [218  65],[39.9077381 13.0922619] ; [213.0922619  69.9077381],0
s1,1,0.092283,2.834099,[ 3 50] ; [  5 274],[ 1.27710843 51.72289157] ; [  6.72289157 272.27710843],0
n6,1,0.09647,2.762955,[43  9] ; [256  27],[46.4119403  5.5880597] ; [252.5880597  30.4119403],0
r4,1,0.110107,2.552678,[48  5] ; [273  12],[50.33431953  2.66568047] ; [270.66568047  14.33431953],0
u3,1,0.144714,2.127104,[13  5] ; [35 31],[10.28571429  7.71428571] ; [37.71428571 28.28571429],0
a2,1,0.212721,1.552813,[10 43] ; [ 77 208],[13.64201183 39.35798817] ; [ 73.35798817 211.64201183],0
u2,1,0.215624,1.533262,[13  5] ; [37 29],[10.71428571  7.28571429] ; [39.28571429 26.71428571],0
n2,1,0.219881,1.505151,[9 5] ; [40 10],[10.71875  3.28125] ; [38.28125 11.71875],0
s8,1,0.223115,1.484224,[24 28] ; [156 126],[28.0239521 23.9760479] ; [151.9760479 130.0239521],0
a5,1,0.223929,1.479013,[37 16] ; [221  64],[40.4556213 12.5443787] ; [217.5443787  67.4556213],0
a1,1,0.234516,1.413261,[ 6 47] ; [ 19 266],[ 3.92011834 49.07988166] ; [ 21.07988166 263.92011834],0
s2,1,0.289303,1.122861,[26 27] ; [160 121],[29.51497006 23.48502994] ; [156.48502994 124.51497006],0
s5,1,0.338012,0.917957,[17 36] ; [107 167],[20.09785933 32.90214067] ; [103.90214067 170.09785933],0
a8,1,0.368831,0.8076,[ 5 43] ; [ 39 214],[ 7.0166113 40.9833887] ; [ 36.9833887 216.0166113],0
p1,1,0.460585,0.544473,[ 4 49] ; [ 31 253],[ 5.50445104 47.49554896] ; [ 29.49554896 254.50445104],0
r2,1,0.461237,0.542891,[50  3] ; [273  10],[50.94940476  2.05059524] ; [272.05059524  10.94940476],0
n1,1,0.478725,0.501767,[ 3 10] ; [16 32],[4.04918033 8.95081967] ; [14.95081967 33.04918033],0
