Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,106.404555,[298  62] ; [122 157],[236.61971831 123.38028169] ; [183.38028169  95.61971831],1
n4,1,0.167234,1.907562,[326  38] ; [246  40],[320.32  43.68] ; [251.68  34.32],0
a8,1,0.175959,1.83143,[ 56 276] ; [ 33 224],[ 50.1663837 281.8336163] ; [ 38.8336163 218.1663837],0
d3,1,0.237562,1.395003,[254 109] ; [187  98],[247.04166667 115.95833333] ; [193.95833333  91.04166667],0
s4,1,0.249577,1.325669,[ 64 294] ; [ 41 242],[ 58.64274571 299.35725429] ; [ 46.35725429 236.64274571],0
r3,1,0.278764,1.173108,[346  17] ; [267  19],[342.86440678  20.13559322] ; [270.13559322  15.86440678],0
s6,1,0.282066,1.15711,[254 100] ; [194  92],[247.8 106.2] ; [200.2  85.8],0
a2,1,0.33114,0.944435,[ 88 276] ; [ 79 208],[ 93.37634409 270.62365591] ; [ 73.62365591 213.37634409],0
a4,1,0.383243,0.760274,[166 196] ; [141 145],[171.50308642 190.49691358] ; [135.49691358 150.50308642],0
n2,1,0.402621,0.700483,[48 10] ; [67 20],[46. 12.] ; [69. 18.],0
r2,1,0.408324,0.683675,[348  13] ; [271  14],[345.91176471  15.08823529] ; [273.08823529  11.91176471],0
n1,1,0.417563,0.657163,[27 30] ; [34 50],[24.65957447 32.34042553] ; [36.34042553 47.65957447],0
s2,1,0.419279,0.652334,[199 163] ; [146 136],[193.92857143 168.07142857] ; [151.07142857 130.92857143],0
a6,1,0.491659,0.472893,[244 118] ; [200  86],[248.03703704 113.96296296] ; [195.96296296  90.03703704],0
b4,1,0.510836,0.432354,[205 159] ; [169 118],[209.11827957 154.88172043] ; [164.88172043 122.11827957],0
u4,1,0.518627,0.416623,[ 12 352] ; [  7 280],[ 10.62365591 353.37634409] ; [  8.37634409 278.62365591],0
u1,1,0.548657,0.359728,[ 68 296] ; [ 59 228],[ 71.01075269 292.98924731] ; [ 55.98924731 231.01075269],0
d2,1,0.59961,0.275584,[181 182] ; [147 136],[184.30959752 178.69040248] ; [143.69040248 139.30959752],0
a1,1,0.685917,0.163541,[ 19 345] ; [ 13 274],[ 17.89247312 346.10752688] ; [ 14.10752688 272.89247312],0
s3,1,0.691294,0.157688,[213 148] ; [162 120],[210.53654743 150.46345257] ; [164.46345257 117.53654743],0
b1,1,0.710178,0.138099,[146 218] ; [111 176],[143.69892473 220.30107527] ; [113.30107527 173.69892473],0
d5,1,0.824745,0.049039,[295  67] ; [235  51],[296.08024691  65.91975309] ; [233.91975309  52.08024691],0
a3,1,0.867465,0.027849,[265  96] ; [209  78],[264.06481481  96.93518519] ; [209.93518519  77.06481481],0
u2,1,0.892466,0.018275,[55 44] ; [43 33],[55.44 43.56] ; [42.56 33.44],0
u3,1,0.909467,0.01293,[55 44] ; [44 34],[55.37288136 43.62711864] ; [43.62711864 34.37288136],0
b2,1,0.930047,0.007706,[ 90 132] ; [ 73 109],[ 89.56930693 132.43069307] ; [ 73.43069307 108.56930693],0
b3,1,0.930047,0.007706,[ 90 132] ; [ 73 109],[ 89.56930693 132.43069307] ; [ 73.43069307 108.56930693],0
