Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,134.791706,[120  38] ; [ 22 151],[67.78247734 90.21752266] ; [74.21752266 98.78247734],1
s6,1,0.0,63.156327,[125  31] ; [ 64 110],[89.34545455 66.65454545] ; [99.65454545 74.34545455],1
s7,1,0.0,46.770254,[96 56] ; [ 41 123],[65.89873418 86.10126582] ; [71.10126582 92.89873418],1
s8,1,0.0,42.450057,[92 66] ; [ 40 133],[63.00906344 94.99093656] ; [ 68.99093656 104.00906344],1
p12,1,0.003008,8.802549,[ 16 142] ; [  4 168],[  9.57575758 148.42424242] ; [ 10.42424242 161.57575758],0
u2,1,0.008163,6.997352,[27  8] ; [20 22],[21.36363636 13.63636364] ; [25.63636364 16.36363636],0
p3,1,0.01342,6.11284,[82 74] ; [ 67 105],[70.86585366 85.13414634] ; [78.13414634 93.86585366],0
n5,1,0.013759,6.068804,[125  33] ; [116  57],[115.03927492  42.96072508] ; [125.96072508  47.03927492],0
s4,1,0.0151,5.90479,[ 24 133] ; [ 12 161],[ 17.12727273 139.87272727] ; [ 18.87272727 154.12727273],0
s1,1,0.02128,5.303692,[  9 148] ; [  2 170],[  5.24924012 151.75075988] ; [  5.75075988 166.24924012],0
n1,1,0.026516,4.922034,[15 20] ; [10 39],[10.41666667 24.58333333] ; [14.58333333 34.41666667],0
u1,1,0.041643,4.149665,[ 46 112] ; [ 34 140],[ 38.07228916 119.92771084] ; [ 41.92771084 132.07228916],0
p4,1,0.044068,4.053958,[100  58] ; [90 82],[90.96969697 67.03030303] ; [99.03030303 72.96969697],0
p10,1,0.04665,3.957957,[127  30] ; [123  49],[119.30091185  37.69908815] ; [130.69908815  41.30091185],0
u4,1,0.052804,3.750125,[  9 149] ; [  3 171],[  5.71084337 152.28915663] ; [  6.28915663 167.71084337],0
r3,1,0.05583,3.657117,[153   5] ; [160  14],[148.95783133   9.04216867] ; [164.04216867   9.95783133],0
p9,1,0.060524,3.522969,[133  24] ; [130  40],[126.27217125  30.72782875] ; [136.72782875  33.27217125],0
r1,1,0.070371,3.274334,[137  21] ; [137  36],[130.79154079  27.20845921] ; [143.20845921  29.79154079],0
