Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,51.477546,[227  61] ; [44 63],[197.58987342  90.41012658] ; [73.41012658 33.58987342],1
u3,1,0.324246,0.971744,[49 41] ; [19 23],[46.36363636 43.63636364] ; [21.63636364 20.36363636],0
b3,1,0.357285,0.847412,[ 57 110] ; [26 38],[ 60.004329 106.995671] ; [22.995671 41.004329],0
b2,1,0.357285,0.847412,[ 57 110] ; [26 38],[ 60.004329 106.995671] ; [22.995671 41.004329],0
d2,1,0.370256,0.802805,[124 164] ; [51 55],[127.91878173 160.08121827] ; [47.08121827 58.91878173],0
u2,1,0.389385,0.740863,[49 41] ; [19 22],[46.71755725 43.28244275] ; [21.28244275 19.71755725],0
p3,1,0.392834,0.730151,[133 154] ; [44 62],[129.25954198 157.74045802] ; [47.74045802 58.25954198],0
a5,1,0.418586,0.654281,[211  77] ; [74 33],[207.79746835  80.20253165] ; [77.20253165 29.79746835],0
v3,1,0.425254,0.635749,[102 178] ; [33 70],[ 98.69451697 181.30548303] ; [36.30548303 66.69451697],0
p9,1,0.434886,0.60974,[229  54] ; [82 24],[226.25449871  56.74550129] ; [84.74550129 21.25449871],0
b4,1,0.436506,0.605449,[166 122] ; [57 50],[162.59240506 125.40759494] ; [60.40759494 46.59240506],0
p12,1,0.451664,0.566473,[ 13 272] ; [  3 102],[ 11.69230769 273.30769231] ; [  4.30769231 100.69230769],0
p6,1,0.470718,0.52029,[ 95 187] ; [31 73],[ 92.05181347 189.94818653] ; [33.94818653 70.05181347],0
n1,1,0.532222,0.390148,[18 48] ; [11 22],[19.33333333 46.66666667] ; [ 9.66666667 23.33333333],0
n4,1,0.578004,0.309472,[210  78] ; [75 32],[207.79746835  80.20253165] ; [77.20253165 29.79746835],0
s2,1,0.682917,0.166861,[ 41 244] ; [17 89],[ 42.27621483 242.72378517] ; [15.72378517 90.27621483],0
a1,1,0.702185,0.146209,[ 11 277] ; [  5 102],[ 11.66582278 276.33417722] ; [  4.33417722 102.66582278],0
s8,1,0.713167,0.135134,[ 73 213] ; [29 77],[ 74.41836735 211.58163265] ; [27.58163265 78.41836735],0
s6,1,0.722063,0.126525,[127 156] ; [45 60],[125.45360825 157.54639175] ; [46.54639175 58.45360825],0
p1,1,0.790007,0.070916,[ 21 266] ; [  7 100],[ 20.39593909 266.60406091] ; [ 7.60406091 99.39593909],0
u4,1,0.806992,0.059687,[  2 286] ; [  1 106],[  2.18734177 285.81265823] ; [  0.81265823 106.18734177],0
s7,1,0.811299,0.057002,[ 75 194] ; [30 73],[ 75.92741935 193.07258065] ; [29.07258065 73.92741935],0
p11,1,0.819649,0.051982,[223  65] ; [84 23],[223.83797468  64.16202532] ; [83.16202532 23.83797468],0
n6,1,0.866255,0.028364,[237  51] ; [88 18],[237.56345178  50.43654822] ; [87.43654822 18.56345178],0
n3,1,0.895309,0.017316,[49 18] ; [23  9],[48.72727273 18.27272727] ; [23.27272727  8.72727273],0
n2,1,0.915771,0.011186,[46 21] ; [23 10],[46.23 20.77] ; [22.77 10.23],0
s4,1,0.917952,0.010612,[ 28 254] ; [11 96],[ 28.27249357 253.72750643] ; [10.72750643 96.27249357],0
p5,1,0.977156,0.00082,[ 27 259] ; [10 97],[ 26.92620865 259.07379135] ; [10.07379135 96.92620865],0
a4,1,0.981,0.000567,[123 164] ; [46 61],[123.10406091 163.89593909] ; [45.89593909 61.10406091],0
