Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.002816,8.923088,[101  41] ; [38 37],[90.95852535 51.04147465] ; [48.04147465 26.95852535],0
n5,1,0.023067,5.163467,[55 87] ; [17 56],[47.55348837 94.44651163] ; [24.44651163 48.55348837],0
r3,1,0.029432,4.742185,[136   6] ; [65  9],[132.13888889   9.86111111] ; [68.86111111  5.13888889],0
b1,1,0.031005,4.652691,[ 40 102] ; [32 43],[47.11520737 94.88479263] ; [24.88479263 50.11520737],0
u2,1,0.035521,4.419941,[25 30] ; [22 10],[29.71264368 25.28735632] ; [17.28735632 14.71264368],0
p10,1,0.042459,4.116805,[102  37] ; [43 29],[95.52132701 43.47867299] ; [49.47867299 22.52132701],0
p9,1,0.076574,3.136157,[110  29] ; [49 23],[104.74407583  34.25592417] ; [54.25592417 17.74407583],0
s1,1,0.086312,2.941847,[  3 139] ; [ 5 69],[  5.25925926 136.74074074] ; [ 2.74074074 71.25925926],0
s5,1,0.118497,2.437079,[47 91] ; [17 55],[42.05714286 95.94285714] ; [21.94285714 50.05714286],0
s6,1,0.127654,2.320799,[87 53] ; [38 36],[81.77570093 58.22429907] ; [43.22429907 30.77570093],0
p1,1,0.138881,2.190313,[  6 134] ; [ 7 68],[  8.46511628 131.53488372] ; [ 4.53488372 70.46511628],0
p2,1,0.139175,2.187059,[106  34] ; [49 25],[101.40186916  38.59813084] ; [53.59813084 20.40186916],0
p7,1,0.139326,2.185389,[79 59] ; [32 37],[74. 64.] ; [37. 32.],0
r4,1,0.15305,2.041585,[124  18] ; [60 15],[120.40552995  21.59447005] ; [63.59447005 11.40552995],0
s4,1,0.155425,2.01818,[ 41 101] ; [15 60],[ 36.64516129 105.35483871] ; [19.35483871 55.64516129],0
n3,1,0.161256,1.962407,[33 20] ; [21  6],[35.775 17.225] ; [18.225  8.775],0
a8,1,0.179071,1.805318,[  7 125] ; [ 1 69],[  5.22772277 126.77227723] ; [ 2.77227723 67.22772277],0
n1,1,0.182954,1.773466,[13 41] ; [10 16],[15.525 38.475] ; [ 7.475 18.525],0
v4,1,0.204396,1.61068,[134   7] ; [67  7],[131.81860465   9.18139535] ; [69.18139535  4.81860465],0
