Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,31.243326,[104  24] ; [10 22],[91.2 36.8] ; [22.8  9.2],1
n6,1,0.00335,8.606196,[110  18] ; [21 12],[104.14906832  23.85093168] ; [26.85093168  6.14906832],0
v3,1,0.003723,8.414068,[57 65] ; [ 5 24],[50.09271523 71.90728477] ; [11.90728477 17.09271523],0
d5,1,0.010694,6.5154,[115  13] ; [24  9],[110.50931677  17.49068323] ; [28.49068323  4.50931677],0
r1,1,0.05296,3.745183,[97 30] ; [19 13],[92.65408805 34.34591195] ; [23.34591195  8.65408805],0
p10,1,0.053186,3.73808,[101  27] ; [20 12],[96.8 31.2] ; [24.2  7.8],0
s4,1,0.076926,3.128689,[ 18 108] ; [ 9 24],[ 21.39622642 104.60377358] ; [ 5.60377358 27.39622642],0
p11,1,0.093203,2.818167,[93 35] ; [19 14],[89.04347826 38.95652174] ; [22.95652174 10.04347826],0
a4,1,0.101563,2.680826,[67 61] ; [12 21],[62.80745342 65.19254658] ; [16.19254658 16.80745342],0
u3,1,0.119661,2.421755,[19 12] ; [8 1],[20.925 10.075] ; [6.075 2.925],0
b5,1,0.148853,2.083967,[87 41] ; [18 15],[83.47826087 44.52173913] ; [21.52173913 11.47826087],0
a5,1,0.159717,1.976907,[97 31] ; [21 12],[93.8136646 34.1863354] ; [24.1863354  8.8136646],0
d2,1,0.19327,1.692516,[70 57] ; [14 19],[66.675 60.325] ; [17.325 15.675],0
n1,1,0.207196,1.590909,[12 12] ; [3 8],[10.28571429 13.71428571] ; [4.71428571 6.28571429],0
v2,1,0.225858,1.466758,[71 53] ; [13 16],[68.07843137 55.92156863] ; [15.92156863 13.07843137],0
r4,1,0.260594,1.265598,[114  14] ; [27  6],[112.09937888  15.90062112] ; [28.90062112  4.09937888],0
p1,1,0.26154,1.260589,[ 11 117] ; [ 5 28],[ 12.72049689 115.27950311] ; [ 3.27950311 29.72049689],0
b1,1,0.2768,1.182736,[64 64] ; [20 13],[66.7826087 61.2173913] ; [17.2173913 15.7826087],0
d4,1,0.279514,1.169454,[104  24] ; [24  9],[101.76397516  26.23602484] ; [26.23602484  6.76397516],0
d1,1,0.296253,1.090984,[75 53] ; [16 17],[72.34782609 55.65217391] ; [18.65217391 14.34782609],0
a8,1,0.357831,0.845491,[13 99] ; [ 2 31],[ 11.5862069 100.4137931] ; [ 3.4137931 29.5862069],0
u1,1,0.363593,0.825444,[33 95] ; [ 6 27],[31.00621118 96.99378882] ; [ 7.99378882 25.00621118],0
a2,1,0.376517,0.782042,[37 91] ; [ 7 26],[34.98136646 93.01863354] ; [ 9.01863354 23.98136646],0
p4,1,0.406456,0.689142,[91 37] ; [21 12],[89.04347826 38.95652174] ; [22.95652174 10.04347826],0
s3,1,0.406872,0.687921,[75 51] ; [17 16],[72.90566038 53.09433962] ; [19.09433962 13.90566038],0
b2,1,0.411081,0.675672,[39 50] ; [ 6 12],[37.42990654 51.57009346] ; [ 7.57009346 10.42990654],0
b3,1,0.411081,0.675672,[39 50] ; [ 6 12],[37.42990654 51.57009346] ; [ 7.57009346 10.42990654],0
r2,1,0.472836,0.51534,[120   8] ; [32  1],[120.8447205   7.1552795] ; [31.1552795  1.8447205],0
d3,1,0.491975,0.472205,[82 46] ; [19 14],[80.29813665 47.70186335] ; [20.70186335 12.29813665],0
v1,1,0.500368,0.454155,[68 52] ; [16 16],[66.31578947 53.68421053] ; [17.68421053 14.31578947],0
p2,1,0.518217,0.417441,[98 30] ; [27  6],[99.37888199 28.62111801] ; [25.62111801  7.37888199],0
p7,1,0.53725,0.38066,[66 62] ; [19 14],[67.57763975 60.42236025] ; [17.42236025 15.57763975],0
p9,1,0.548456,0.36009,[102  26] ; [27  5],[103.2  24.8] ; [25.8  6.2],0
s1,1,0.55468,0.348999,[  7 119] ; [ 1 32],[  6.33962264 119.66037736] ; [ 1.66037736 31.33962264],0
b4,1,0.615768,0.25186,[76 52] ; [18 15],[74.73291925 53.26708075] ; [19.26708075 13.73291925],0
