Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,34.934498,[25 72] ; [93 51],[47.49377593 49.50622407] ; [70.50622407 73.49377593],1
p6,1,0.0,30.759556,[17 75] ; [78 64],[37.35042735 54.64957265] ; [57.64957265 84.35042735],1
p7,1,1.4e-05,18.925942,[44 50] ; [106  36],[59.74576271 34.25423729] ; [90.25423729 51.74576271],1
p8,1,2.9e-05,17.453548,[33 63] ; [88 54],[48.80672269 47.19327731] ; [72.19327731 69.80672269],1
p10,1,0.000412,12.479096,[67 28] ; [126  16],[77.3628692 17.6371308] ; [115.6371308  26.3628692],1
n6,1,0.000707,11.469518,[67 29] ; [126  18],[77.2 18.8] ; [115.8  28.2],1
a7,1,0.002093,9.465992,[59 39] ; [113  31],[69.65289256 28.34710744] ; [102.34710744  41.65289256],0
p9,1,0.002525,9.12205,[74 21] ; [132  12],[81.88284519 13.11715481] ; [124.11715481  19.88284519],0
d3,1,0.006028,7.541961,[54 44] ; [104  40],[63.98347107 34.01652893] ; [94.01652893 49.98347107],0
p11,1,0.00902,6.818917,[66 32] ; [118  26],[74.51239669 23.48760331] ; [109.48760331  34.51239669],0
n5,1,0.013847,6.057576,[66 31] ; [117  26],[73.9625 23.0375] ; [109.0375  33.9625],0
n4,1,0.017008,5.695575,[64 33] ; [114  29],[71.94166667 25.05833333] ; [106.05833333  36.94166667],0
a5,1,0.017902,5.605693,[65 33] ; [115  29],[72.89256198 25.10743802] ; [107.10743802  36.89256198],0
p5,1,0.024322,5.071549,[ 4 94] ; [ 18 125],[ 8.94605809 89.05394191] ; [ 13.05394191 129.94605809],0
s6,1,0.030412,4.685867,[59 37] ; [106  36],[66.55462185 29.44537815] ; [98.44537815 43.55462185],0
d1,1,0.03542,4.424831,[43 55] ; [83 61],[51.02479339 46.97520661] ; [74.97520661 69.02479339],0
s8,1,0.036177,4.388765,[32 65] ; [67 77],[39.84647303 57.15352697] ; [59.15352697 84.84647303],0
u1,1,0.037757,4.315949,[11 87] ; [ 31 113],[17.00826446 80.99173554] ; [ 24.99173554 119.00826446],0
d5,1,0.038461,4.284519,[70 28] ; [119  25],[76.53719008 21.46280992] ; [112.46280992  31.53719008],0
p2,1,0.04326,4.085215,[76 22] ; [125  18],[81.73443983 16.26556017] ; [119.26556017  23.73443983],0
r3,1,0.055948,3.653603,[87  9] ; [139   5],[90.4  5.6] ; [135.6   8.4],0
s7,1,0.069101,3.304242,[35 61] ; [65 69],[41.73913043 54.26086957] ; [58.26086957 75.73913043],0
s2,1,0.07001,3.282796,[40 57] ; [76 67],[46.88333333 50.11666667] ; [69.11666667 73.88333333],0
r4,1,0.076861,3.130057,[80 18] ; [129  15],[84.63636364 13.36363636] ; [124.36363636  19.63636364],0
u3,1,0.077958,3.106974,[11 11] ; [31 12],[14.21538462  7.78461538] ; [27.78461538 15.21538462],0
a4,1,0.088201,2.906905,[38 59] ; [72 71],[44.45833333 52.54166667] ; [65.54166667 77.45833333],0
n3,1,0.103508,2.650647,[24 11] ; [16  2],[26.41509434  8.58490566] ; [13.58490566  4.41509434],0
b2,1,0.12552,2.34705,[28 29] ; [37 64],[23.44936709 33.55063291] ; [41.55063291 59.44936709],0
b3,1,0.12552,2.34705,[28 29] ; [37 64],[23.44936709 33.55063291] ; [41.55063291 59.44936709],0
a3,1,0.156904,2.003809,[76 21] ; [101  43],[71.2406639 25.7593361] ; [105.7593361  38.2406639],0
d2,1,0.193576,1.690186,[38 60] ; [68 76],[42.92561983 55.07438017] ; [63.07438017 80.92561983],0
a2,1,0.207694,1.587428,[19 79] ; [ 38 106],[23.08264463 74.91735537] ; [ 33.91735537 110.08264463],0
p1,1,0.254425,1.298842,[ 4 94] ; [ 11 132],[ 6.09958506 91.90041494] ; [  8.90041494 134.09958506],0
b4,1,0.327241,0.959784,[53 45] ; [87 57],[56.69421488 41.30578512] ; [83.30578512 60.69421488],0
a1,1,0.363883,0.824448,[ 2 96] ; [  6 138],[ 3.23966942 94.76033058] ; [  4.76033058 139.23966942],0
b1,1,0.379718,0.771614,[34 64] ; [58 86],[37.25619835 60.74380165] ; [54.74380165 89.25619835],0
v4,1,0.439252,0.598235,[89  7] ; [136   7],[90.37656904  5.62343096] ; [134.62343096   8.37656904],0
d4,1,0.482104,0.4941,[76 22] ; [117  27],[78.15702479 19.84297521] ; [114.84297521  29.15702479],0
v2,1,0.495719,0.464089,[46 46] ; [78 65],[48.54468085 43.45531915] ; [75.45531915 67.54468085],0
s4,1,0.499078,0.456896,[18 78] ; [ 32 111],[20.08368201 75.91631799] ; [ 29.91631799 113.08368201],0
s3,1,0.52686,0.400445,[52 44] ; [72 72],[49.6 46.4] ; [74.4 69.6],0
a6,1,0.58533,0.297696,[62 36] ; [96 48],[63.98347107 34.01652893] ; [94.01652893 49.98347107],0
p12,1,0.650711,0.205005,[ 6 90] ; [  7 136],[ 5.22175732 90.77824268] ; [  7.77824268 135.22175732],0
r1,1,0.741338,0.108954,[79 18] ; [114  29],[78.00416667 18.99583333] ; [114.99583333  28.00416667],0
b5,1,0.748146,0.103096,[62 36] ; [94 50],[63.17355372 34.82644628] ; [92.82644628 51.17355372],0
r2,1,0.762176,0.091581,[89  7] ; [134   9],[89.57322176  6.42677824] ; [133.42677824   9.57322176],0
n1,1,0.775674,0.081203,[17 18] ; [10  9],[17.5 17.5] ; [9.5 9.5],0
u4,1,0.799259,0.064672,[ 1 97] ; [  2 142],[ 1.21487603 96.78512397] ; [  1.78512397 142.21487603],0
s5,1,0.847426,0.037019,[34 60] ; [52 87],[34.69527897 59.30472103] ; [51.30472103 87.69527897],0
a8,1,0.847731,0.036869,[13 77] ; [ 20 110],[13.5 76.5] ; [ 19.5 110.5],0
s1,1,0.848786,0.036354,[ 3 94] ; [  5 136],[ 3.2605042 93.7394958] ; [  4.7394958 136.2605042],0
n2,1,0.881912,0.022066,[30  5] ; [16  3],[29.81481481  5.18518519] ; [16.18518519  2.81481481],0
u2,1,0.929296,0.007873,[11 11] ; [21 22],[10.83076923 11.16923077] ; [21.16923077 21.83076923],0
