Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,78.83535,[206  76] ; [ 4 47],[177.83783784 104.16216216] ; [32.16216216 18.83783784],1
d4,1,0.0,70.124141,[260  22] ; [24 27],[240.5045045  41.4954955] ; [43.4954955  7.5045045],1
a5,1,2e-06,22.232129,[233  49] ; [27 24],[220.18018018  61.81981982] ; [39.81981982 11.18018018],1
d3,1,4e-06,21.132721,[220  62] ; [24 27],[206.63063063  75.36936937] ; [37.36936937 13.63063063],1
a4,1,0.000135,14.575471,[142 139] ; [11 40],[129.49698795 151.50301205] ; [23.50301205 27.49698795],1
d2,1,0.000249,13.422823,[156 126] ; [14 37],[143.96396396 138.03603604] ; [26.03603604 24.96396396],1
p9,1,0.001539,10.030808,[257  24] ; [39 12],[250.53012048  30.46987952] ; [45.46987952  5.53012048],0
a2,1,0.002616,9.057908,[ 85 197] ; [ 5 46],[ 76.21621622 205.78378378] ; [13.78378378 37.21621622],0
u1,1,0.003442,8.55718,[ 68 214] ; [ 3 48],[ 60.12612613 221.87387387] ; [10.87387387 40.12612613],0
p10,1,0.004839,7.938806,[252  27] ; [39 12],[246.02727273  32.97272727] ; [44.97272727  6.02727273],0
a3,1,0.005249,7.791541,[226  55] ; [32 19],[218.36746988  62.63253012] ; [39.63253012 11.36746988],0
p4,1,0.016316,5.768442,[201  79] ; [28 23],[193.71601208  86.28398792] ; [35.28398792 15.71601208],0
p2,1,0.028662,4.787791,[255  26] ; [41 10],[250.53012048  30.46987952] ; [45.46987952  5.53012048],0
p3,1,0.028835,4.77746,[188  93] ; [26 25],[181.12650602  99.87349398] ; [32.87349398 18.12650602],0
s6,1,0.046922,3.948199,[195  80] ; [29 22],[188.95705521  86.04294479] ; [35.04294479 15.95705521],0
n4,1,0.068833,3.310627,[234  47] ; [37 14],[229.37048193  51.62951807] ; [41.62951807  9.37048193],0
s2,1,0.118407,2.438272,[154 126] ; [22 29],[148.88217523 131.11782477] ; [27.11782477 23.88217523],0
b1,1,0.140083,2.177046,[102 180] ; [24 27],[106.7027027 175.2972973] ; [19.2972973 31.7027027],0
b5,1,0.174878,1.840623,[167 115] ; [25 26],[162.59459459 119.40540541] ; [29.40540541 21.59459459],0
v4,1,0.187355,1.738292,[271   7] ; [47  3],[269.52439024   8.47560976] ; [48.47560976  1.52439024],0
a8,1,0.188962,1.725689,[ 48 206] ; [ 5 41],[ 44.87333333 209.12666667] ; [ 8.12666667 37.87333333],0
s8,1,0.201487,1.631563,[148 132] ; [22 29],[143.80664653 136.19335347] ; [26.19335347 24.80664653],0
p1,1,0.204206,1.612035,[ 23 258] ; [ 7 44],[ 25.39156627 255.60843373] ; [ 4.60843373 46.39156627],0
r2,1,0.212517,1.554198,[265  11] ; [46  4],[263.3006135  12.6993865] ; [47.6993865  2.3006135],0
r4,1,0.252405,1.309941,[262  20] ; [45  6],[259.98198198  22.01801802] ; [47.01801802  3.98198198],0
s7,1,0.271683,1.208231,[158 112] ; [24 24],[154.52830189 115.47169811] ; [27.47169811 20.52830189],0
s5,1,0.304338,1.055089,[114 159] ; [17 33],[110.72136223 162.27863777] ; [20.27863777 29.72136223],0
p5,1,0.318393,0.995538,[ 40 242] ; [10 41],[ 42.34234234 239.65765766] ; [ 7.65765766 43.34234234],0
a6,1,0.325613,0.966267,[201  80] ; [33 18],[198.05421687  82.94578313] ; [35.94578313 15.05421687],0
v1,1,0.350671,0.871028,[191  87] ; [31 19],[188.15853659  89.84146341] ; [33.84146341 16.15853659],0
p6,1,0.365901,0.817537,[133 144] ; [28 23],[135.96646341 141.03353659] ; [25.03353659 25.96646341],0
b4,1,0.3762,0.783083,[168 114] ; [27 24],[165.13513514 116.86486486] ; [29.86486486 21.13513514],0
n1,1,0.388381,0.744003,[14 33] ; [4 5],[15.10714286 31.89285714] ; [2.89285714 6.10714286],0
v3,1,0.452068,0.565463,[160 113] ; [27 24],[157.56481481 115.43518519] ; [29.43518519 21.56481481],0
p12,1,0.465033,0.533755,[ 24 256] ; [ 6 45],[ 25.3776435 254.6223565] ; [ 4.6223565 46.3776435],0
n3,1,0.513155,0.427628,[39 10] ; [8 1],[39.70689655  9.29310345] ; [7.29310345 1.70689655],0
n6,1,0.526399,0.401339,[241  36] ; [46  5],[242.375  34.625] ; [44.625  6.375],0
a7,1,0.565687,0.329952,[204  77] ; [39 12],[205.67168675  75.32831325] ; [37.32831325 13.67168675],0
p11,1,0.56746,0.326952,[241  41] ; [42  9],[239.65765766  42.34234234] ; [43.34234234  7.65765766],0
b2,1,0.577716,0.309941,[ 68 114] ; [11 23],[ 66.56481481 115.43518519] ; [12.43518519 21.56481481],0
b3,1,0.577716,0.309941,[ 68 114] ; [11 23],[ 66.56481481 115.43518519] ; [12.43518519 21.56481481],0
s1,1,0.630512,0.231367,[  9 271] ; [ 1 50],[  8.4592145 271.5407855] ; [ 1.5407855 49.4592145],0
r1,1,0.671691,0.17963,[238  43] ; [42  9],[236.98795181  44.01204819] ; [43.01204819  7.98795181],0
u2,1,0.682976,0.166795,[27 27] ; [ 8 10],[26.25 27.75] ; [8.75 9.25],0
s3,1,0.719669,0.12881,[159 117] ; [28 23],[157.83486239 118.16513761] ; [29.16513761 21.83486239],0
n2,1,0.808609,0.058671,[39  9] ; [7 2],[38.73684211  9.26315789] ; [7.26315789 1.73684211],0
r3,1,0.817611,0.053185,[273   7] ; [50  1],[273.2326284   6.7673716] ; [49.7673716  1.2326284],0
s4,1,0.839192,0.041179,[ 41 240] ; [ 8 43],[ 41.47289157 239.52710843] ; [ 7.52710843 43.47289157],0
p8,1,0.865905,0.028514,[188  89] ; [34 17],[187.48170732  89.51829268] ; [34.51829268 16.48170732],0
u4,1,0.939063,0.005844,[  6 276] ; [ 1 50],[  5.92792793 276.07207207] ; [ 1.07207207 49.92792793],0
u3,1,0.949153,0.004067,[29 27] ; [10  9],[29.12 26.88] ; [9.88 9.12],0
n5,1,0.976807,0.000845,[223  55] ; [41 10],[223.07598784  54.92401216] ; [40.92401216 10.07598784],0
