Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.003368,8.596543,[17  1] ; [8 8],[13.23529412  4.76470588] ; [11.76470588  4.23529412],0
n6,1,0.007715,7.098435,[16  2] ; [8 9],[12.34285714  5.65714286] ; [11.65714286  5.34285714],0
p8,1,0.011137,6.443355,[14  4] ; [ 6 11],[10.28571429  7.71428571] ; [9.71428571 7.28571429],0
v2,1,0.015274,5.884615,[ 7 10] ; [ 1 16],[ 4. 13.] ; [ 4. 13.],0
p7,1,0.024782,5.039053,[11  7] ; [ 3 11],[ 7.875 10.125] ; [6.125 7.875],0
p11,1,0.028389,4.804298,[13  5] ; [ 6 11],[9.77142857 8.22857143] ; [9.22857143 7.77142857],0
s4,1,0.085832,2.950849,[ 5 13] ; [ 1 16],[ 3.08571429 14.91428571] ; [ 2.91428571 14.08571429],0
r2,1,0.085832,2.950849,[13  5] ; [16  1],[14.91428571  3.08571429] ; [14.08571429  2.91428571],0
p6,1,0.087857,2.913201,[ 8 10] ; [ 3 14],[ 5.65714286 12.34285714] ; [ 5.34285714 11.65714286],0
n3,1,0.095852,2.773232,[4 7] ; [6 2],[5.78947368 5.21052632] ; [4.21052632 3.78947368],0
n5,1,0.108665,2.573529,[15  3] ; [10  7],[12.85714286  5.14285714] ; [12.14285714  4.85714286],0
p9,1,0.110067,2.553257,[17  1] ; [12  4],[15.35294118  2.64705882] ; [13.64705882  2.35294118],0
p3,1,0.154248,2.029727,[10  8] ; [ 5 11],[ 7.94117647 10.05882353] ; [7.05882353 8.94117647],0
u2,1,0.169583,1.886621,[5 2] ; [2 4],[3.76923077 3.23076923] ; [3.23076923 2.76923077],0
s6,1,0.229124,1.446293,[10  8] ; [ 6 11],[8.22857143 9.77142857] ; [7.77142857 9.22857143],0
d3,1,0.238043,1.392145,[13  5] ; [9 8],[11.31428571  6.68571429] ; [10.68571429  6.31428571],0
a5,1,0.238043,1.392145,[13  5] ; [9 8],[11.31428571  6.68571429] ; [10.68571429  6.31428571],0
