Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.002153,9.413943,[58 30] ; [19 30],[49.45985401 38.54014599] ; [27.54014599 21.45985401],0
r4,1,0.002625,9.051694,[79  9] ; [34 15],[72.58394161 15.41605839] ; [40.41605839  8.58394161],0
r1,1,0.00285,8.901194,[64 22] ; [24 25],[56.05925926 29.94074074] ; [31.94074074 17.05925926],0
v2,1,0.012924,6.179472,[46 37] ; [15 31],[39.24806202 43.75193798] ; [21.75193798 24.24806202],0
a6,1,0.018708,5.528645,[61 27] ; [24 25],[54.59854015 33.40145985] ; [30.40145985 18.59854015],0
r3,1,0.020604,5.359949,[83  4] ; [41  8],[79.32352941  7.67647059] ; [44.67647059  4.32352941],0
d5,1,0.025725,4.974432,[48 40] ; [17 32],[41.75182482 46.24817518] ; [23.24817518 25.75182482],0
b1,1,0.026971,4.892686,[28 60] ; [25 24],[34.04379562 53.95620438] ; [18.95620438 30.04379562],0
p7,1,0.039275,4.24895,[56 30] ; [23 26],[50.32592593 35.67407407] ; [28.67407407 20.32592593],0
d3,1,0.044181,4.049622,[28 59] ; [ 8 41],[23.02941176 63.97058824] ; [12.97058824 36.02941176],0
v1,1,0.048654,3.88725,[47 38] ; [18 30],[41.54135338 43.45864662] ; [23.45864662 24.54135338],0
u3,1,0.097415,2.74736,[20 18] ; [ 9 19],[16.6969697 21.3030303] ; [12.3030303 15.6969697],0
a3,1,0.101422,2.683045,[50 37] ; [21 28],[45.41911765 41.58088235] ; [25.58088235 23.41911765],0
p10,1,0.126867,2.330424,[78  8] ; [40  9],[75.17037037 10.82962963] ; [42.82962963  6.17037037],0
r2,1,0.141067,2.166278,[82  6] ; [41  7],[79.58823529  8.41176471] ; [43.41176471  4.58823529],0
b4,1,0.157568,1.997416,[41 47] ; [29 20],[44.96350365 43.03649635] ; [25.03649635 23.96350365],0
n6,1,0.158121,1.992103,[75 13] ; [37 12],[71.94160584 16.05839416] ; [40.05839416  8.94160584],0
s5,1,0.179171,1.804489,[24 62] ; [ 8 38],[20.84848485 65.15151515] ; [11.15151515 34.84848485],0
v3,1,0.18574,1.751089,[32 55] ; [12 35],[28.56716418 58.43283582] ; [15.43283582 31.56716418],0
n2,1,0.199953,1.64272,[13  1] ; [16  5],[11.6  2.4] ; [17.4  3.6],0
n3,1,0.199953,1.64272,[13  1] ; [16  5],[11.6  2.4] ; [17.4  3.6],0
a8,1,0.209356,1.575873,[ 7 75] ; [ 7 37],[ 9.11111111 72.88888889] ; [ 4.88888889 39.11111111],0
d2,1,0.214724,1.539289,[17 71] ; [14 35],[19.91240876 68.08759124] ; [11.08759124 37.91240876],0
b3,1,0.223696,1.480505,[11 37] ; [11 20],[13.36708861 34.63291139] ; [ 8.63291139 22.36708861],0
b2,1,0.223696,1.480505,[11 37] ; [11 20],[13.36708861 34.63291139] ; [ 8.63291139 22.36708861],0
a2,1,0.237509,1.395321,[11 77] ; [ 3 46],[ 8.99270073 79.00729927] ; [ 5.00729927 43.99270073],0
u1,1,0.249425,1.326521,[ 2 86] ; [ 3 46],[ 3.21167883 84.78832117] ; [ 1.78832117 47.21167883],0
p2,1,0.265868,1.237943,[71 16] ; [36 13],[68.44852941 18.55147059] ; [38.55147059 10.44852941],0
p1,1,0.265935,1.237594,[15 72] ; [ 5 44],[12.79411765 74.20588235] ; [ 7.20588235 41.79411765],0
p3,1,0.301755,1.066423,[44 44] ; [20 29],[41.10948905 46.89051095] ; [22.89051095 26.10948905],0
d1,1,0.318192,0.996365,[ 5 83] ; [ 1 48],[ 3.8540146 84.1459854] ; [ 2.1459854 46.8540146],0
b5,1,0.34467,0.892983,[54 34] ; [26 23],[51.38686131 36.61313869] ; [28.61313869 20.38686131],0
s2,1,0.357797,0.845611,[36 51] ; [16 32],[33.51111111 53.48888889] ; [18.48888889 29.51111111],0
n1,1,0.391504,0.734266,[ 4 10] ; [ 9 12],[5.2 8.8] ; [ 7.8 13.2],0
p4,1,0.393066,0.729436,[48 40] ; [23 26],[45.60583942 42.39416058] ; [25.39416058 23.60583942],0
p8,1,0.525691,0.402714,[47 39] ; [24 25],[45.22962963 40.77037037] ; [25.77037037 23.22962963],0
s4,1,0.526152,0.401819,[14 73] ; [10 39],[15.35294118 71.64705882] ; [ 8.64705882 40.35294118],0
a1,1,0.546654,0.363345,[ 2 86] ; [ 2 47],[ 2.56934307 85.43065693] ; [ 1.43065693 47.56934307],0
v4,1,0.549304,0.358566,[79  8] ; [45  3],[79.91111111  7.08888889] ; [44.08888889  3.91111111],0
p12,1,0.574167,0.31576,[ 5 83] ; [ 4 45],[ 5.7810219 82.2189781] ; [ 3.2189781 45.7810219],0
s7,1,0.589452,0.291201,[36 45] ; [19 29],[34.53488372 46.46511628] ; [20.46511628 27.53488372],0
a4,1,0.606127,0.265853,[23 64] ; [11 38],[21.75 65.25] ; [12.25 36.75],0
s6,1,0.618203,0.248401,[55 31] ; [28 19],[53.66917293 32.33082707] ; [29.33082707 17.66917293],0
n5,1,0.630723,0.231082,[68 19] ; [40  9],[69.08823529 17.91176471] ; [38.91176471 10.08823529],0
p11,1,0.653807,0.201135,[69 19] ; [40  9],[70.01459854 17.98540146] ; [38.98540146 10.01459854],0
n4,1,0.707948,0.140335,[63 24] ; [34 15],[62.05147059 24.94852941] ; [34.94852941 14.05147059],0
s3,1,0.72486,0.123883,[43 43] ; [22 25],[42.03007519 43.96992481] ; [22.96992481 24.03007519],0
u2,1,0.726525,0.122326,[16 22] ; [13 15],[16.6969697 21.3030303] ; [12.3030303 15.6969697],0
s1,1,0.842547,0.039457,[ 3 83] ; [ 2 46],[ 3.20895522 82.79104478] ; [ 1.79104478 46.20895522],0
s8,1,0.882769,0.021744,[33 55] ; [19 30],[33.40145985 54.59854015] ; [18.59854015 30.40145985],0
p6,1,0.959192,0.002618,[27 60] ; [15 34],[26.86764706 60.13235294] ; [15.13235294 33.86764706],0
p5,1,0.979312,0.000672,[ 9 78] ; [ 5 44],[ 8.95588235 78.04411765] ; [ 5.04411765 43.95588235],0
