Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.000478,12.199957,[56  5] ; [7 6],[51.93243243  9.06756757] ; [11.06756757  1.93243243],1
n4,1,0.000491,12.149014,[52 10] ; [5 8],[47.12 14.88] ; [9.88 3.12],1
p4,1,0.033182,4.536358,[39 23] ; [4 9],[35.54666667 26.45333333] ; [7.45333333 5.54666667],0
p10,1,0.043945,4.058663,[53  9] ; [8 5],[50.42666667 11.57333333] ; [10.57333333  2.42666667],0
b4,1,0.091951,2.839879,[35 27] ; [4 9],[32.24 29.76] ; [6.76 6.24],0
b1,1,0.094619,2.79398,[30 32] ; [ 3 10],[27.28 34.72] ; [5.72 7.28],0
p8,1,0.110008,2.554112,[43 19] ; [6 7],[40.50666667 21.49333333] ; [8.49333333 4.50666667],0
s2,1,0.110008,2.554112,[43 19] ; [6 7],[40.50666667 21.49333333] ; [8.49333333 4.50666667],0
s5,1,0.110709,2.544077,[25 36] ; [ 2 10],[22.56164384 38.43835616] ; [4.43835616 7.56164384],0
v2,1,0.11259,2.517483,[30 30] ; [3 9],[27.5 32.5] ; [5.5 6.5],0
s6,1,0.231298,1.432863,[48 14] ; [8 5],[46.29333333 15.70666667] ; [9.70666667 3.29333333],0
a4,1,0.264033,1.247487,[13 49] ; [ 1 12],[11.57333333 50.42666667] ; [ 2.42666667 10.57333333],0
a3,1,0.280813,1.163151,[43 19] ; [7 6],[41.33333333 20.66666667] ; [8.66666667 4.33333333],0
d4,1,0.290516,1.11723,[33 29] ; [9 4],[34.72 27.28] ; [7.28 5.72],0
p5,1,0.302755,1.06202,[12 49] ; [ 1 12],[10.71621622 50.28378378] ; [ 2.28378378 10.71621622],0
a7,1,0.334178,0.932639,[39 23] ; [10  3],[40.50666667 21.49333333] ; [8.49333333 4.50666667],0
a6,1,0.340124,0.909963,[34 28] ; [9 4],[35.54666667 26.45333333] ; [7.45333333 5.54666667],0
p9,1,0.345815,0.888753,[54  8] ; [10  3],[52.90666667  9.09333333] ; [11.09333333  1.90666667],0
r4,1,0.368843,0.807559,[51 11] ; [12  1],[52.08  9.92] ; [10.92  2.08],0
s3,1,0.374441,0.788873,[45 16] ; [8 5],[43.68918919 17.31081081] ; [9.31081081 3.68918919],0
p7,1,0.455342,0.557321,[43 19] ; [7 5],[41.89189189 20.10810811] ; [8.10810811 3.89189189],0
u3,1,0.478188,0.502994,[13  6] ; [5 1],[13.68  5.32] ; [4.32 1.68],0
s4,1,0.49036,0.475736,[15 47] ; [ 2 11],[14.05333333 47.94666667] ; [ 2.94666667 10.05333333],0
d3,1,0.497692,0.459854,[27 35] ; [7 6],[28.10666667 33.89333333] ; [5.89333333 7.10666667],0
b2,1,0.523569,0.406856,[19 24] ; [4 3],[19.78 23.22] ; [3.22 3.78],0
b3,1,0.523569,0.406856,[19 24] ; [4 3],[19.78 23.22] ; [3.22 3.78],0
p1,1,0.56472,0.331597,[14 48] ; [ 2 11],[13.22666667 48.77333333] ; [ 2.77333333 10.22666667],0
n3,1,0.595883,0.28125,[11  5] ; [1 1],[10.66666667  5.33333333] ; [1.33333333 0.66666667],0
v1,1,0.602437,0.271336,[33 28] ; [6 7],[32.14864865 28.85135135] ; [6.85135135 6.14864865],0
p3,1,0.64262,0.215332,[29 33] ; [7 6],[29.76 32.24] ; [6.24 6.76],0
r3,1,0.702386,0.146002,[55  7] ; [12  1],[55.38666667  6.61333333] ; [11.61333333  1.38666667],0
b5,1,0.735995,0.113678,[35 27] ; [8 5],[35.54666667 26.45333333] ; [7.45333333 5.54666667],0
a5,1,0.745363,0.105469,[40 22] ; [9 4],[40.50666667 21.49333333] ; [8.49333333 4.50666667],0
v3,1,0.804221,0.061449,[23 39] ; [4 8],[22.62162162 39.37837838] ; [4.37837838 7.62162162],0
p6,1,0.823596,0.049694,[28 34] ; [5 7],[27.64864865 34.35135135] ; [5.35135135 6.64864865],0
r1,1,0.836995,0.042328,[46 16] ; [10  3],[46.29333333 15.70666667] ; [9.70666667 3.29333333],0
s8,1,0.926303,0.008556,[39 23] ; [8 5],[38.85333333 23.14666667] ; [8.14666667 4.85333333],0
p11,1,0.931697,0.007346,[47 15] ; [10  3],[47.12 14.88] ; [9.88 3.12],0
p2,1,0.935857,0.006477,[53  9] ; [11  2],[52.90666667  9.09333333] ; [11.09333333  1.90666667],0
r2,1,0.951763,0.003659,[56  5] ; [12  1],[56.05405405  4.94594595] ; [11.94594595  1.05405405],0
a8,1,0.990563,0.00014,[ 9 50] ; [ 2 11],[ 9.01388889 49.98611111] ; [ 1.98611111 11.01388889],0
n1,1,1.0,0.0,[8 8] ; [1 1],[8. 8.] ; [1. 1.],0
