Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000424,12.42368,[9 4] ; [ 6 30],[3.97959184 9.02040816] ; [11.02040816 24.97959184],1
p9,1,0.000583,11.829224,[10  2] ; [ 9 25],[4.95652174 7.04347826] ; [14.04347826 19.95652174],1
p7,1,0.001034,10.76535,[9 4] ; [ 7 29],[4.24489796 8.75510204] ; [11.75510204 24.24489796],0
p8,1,0.001817,9.725561,[8 4] ; [ 7 30],[3.67346939 8.32653061] ; [11.32653061 25.67346939],0
p2,1,0.00302,8.795476,[10  3] ; [11 26],[5.46 7.54] ; [15.54 21.46],0
p5,1,0.003711,8.419958,[4 9] ; [ 1 36],[ 1.3 11.7] ; [ 3.7 33.3],0
p11,1,0.007952,7.044148,[8 5] ; [ 8 29],[4.16 8.84] ; [11.84 25.16],0
d4,1,0.010034,6.62887,[11  2] ; [16 21],[7.02 5.98] ; [19.98 17.02],0
d3,1,0.015246,5.887841,[10  3] ; [14 23],[6.24 6.76] ; [17.76 19.24],0
a5,1,0.024015,5.093555,[10  3] ; [15 22],[6.5 6.5] ; [18.5 18.5],0
p10,1,0.024975,5.025641,[9 4] ; [12 24],[5.57142857 7.42857143] ; [15.42857143 20.57142857],0
r4,1,0.042805,4.103094,[4 9] ; [ 3 34],[ 1.82 11.18] ; [ 5.18 31.82],0
n6,1,0.055841,3.656791,[9 3] ; [16 21],[6.12244898 5.87755102] ; [18.87755102 18.12244898],0
d1,1,0.079091,3.083482,[7 6] ; [10 27],[4.42 8.58] ; [12.58 24.42],0
s5,1,0.091306,2.851203,[4 9] ; [ 4 33],[ 2.08 10.92] ; [ 5.92 31.08],0
a7,1,0.097069,2.753056,[8 5] ; [13 24],[5.46 7.54] ; [15.54 21.46],0
s2,1,0.097666,2.743251,[ 2 11] ; [ 1 36],[ 0.78 12.22] ; [ 2.22 34.78],0
p12,1,0.097666,2.743251,[ 2 11] ; [ 1 36],[ 0.78 12.22] ; [ 2.22 34.78],0
b3,1,0.108425,2.577027,[1 6] ; [12 13],[2.84375 4.15625] ; [10.15625 14.84375],0
b2,1,0.108425,2.577027,[1 6] ; [12 13],[2.84375 4.15625] ; [10.15625 14.84375],0
s6,1,0.111308,2.535554,[5 7] ; [ 7 30],[2.93877551 9.06122449] ; [ 9.06122449 27.93877551],0
v1,1,0.139547,2.182952,[6 7] ; [ 9 28],[3.9 9.1] ; [11.1 25.9],0
r1,1,0.171208,1.872337,[7 6] ; [12 25],[4.94 8.06] ; [14.06 22.94],0
p6,1,0.290607,1.116809,[ 3 10] ; [ 4 32],[ 1.85714286 11.14285714] ; [ 5.14285714 30.85714286],0
a3,1,0.30419,1.055734,[9 4] ; [19 17],[7.42857143 5.57142857] ; [20.57142857 15.42857143],0
d5,1,0.340219,0.909606,[9 4] ; [20 17],[7.54 5.46] ; [21.46 15.54],0
b5,1,0.405756,0.691201,[7 6] ; [15 22],[5.72 7.28] ; [16.28 20.72],0
d2,1,0.411144,0.675489,[6 7] ; [12 24],[4.7755102 8.2244898] ; [13.2244898 22.7755102],0
v4,1,0.429675,0.623701,[9 4] ; [21 16],[7.8 5.2] ; [22.2 14.8],0
u1,1,0.429675,0.623701,[ 1 12] ; [ 1 36],[ 0.52 12.48] ; [ 1.48 35.52],0
n5,1,0.438979,0.598951,[8 5] ; [27 10],[9.1 3.9] ; [25.9 11.1],0
n3,1,0.444651,0.584251,[1 4] ; [ 8 13],[1.73076923 3.26923077] ; [ 7.26923077 13.73076923],0
b4,1,0.509358,0.435385,[6 7] ; [21 16],[7.02 5.98] ; [19.98 17.02],0
r2,1,0.557177,0.344615,[9 4] ; [21 14],[8.125 4.875] ; [21.875 13.125],0
a2,1,0.578479,0.3087,[ 1 12] ; [ 5 32],[ 1.56 11.44] ; [ 4.44 32.56],0
s4,1,0.579663,0.30678,[ 3 10] ; [ 6 31],[ 2.34 10.66] ; [ 6.66 30.34],0
u2,1,0.601448,0.272817,[1 3] ; [ 7 11],[1.45454545 2.54545455] ; [ 6.54545455 11.45454545],0
a4,1,0.602348,0.271469,[5 8] ; [11 25],[4.24489796 8.75510204] ; [11.75510204 24.24489796],0
a6,1,0.623808,0.240551,[7 6] ; [17 20],[6.24 6.76] ; [17.76 19.24],0
n2,1,0.686239,0.163187,[2 3] ; [11 11],[2.40740741 2.59259259] ; [10.59259259 11.40740741],0
u3,1,0.746188,0.104762,[1 3] ; [ 6 12],[1.27272727 2.72727273] ; [ 5.72727273 12.27272727],0
p1,1,0.74714,0.10395,[ 1 12] ; [ 4 33],[ 1.3 11.7] ; [ 3.7 33.3],0
s7,1,0.75367,0.098473,[2 9] ; [ 5 30],[1.67391304 9.32608696] ; [ 5.32608696 29.67391304],0
s1,1,0.76519,0.089205,[ 1 12] ; [ 2 35],[ 0.78 12.22] ; [ 2.22 34.78],0
n4,1,0.855688,0.033075,[7 6] ; [21 16],[7.28 5.72] ; [20.72 16.28],0
b1,1,0.895281,0.017325,[8 5] ; [22 15],[7.8 5.2] ; [22.2 14.8],0
v3,1,0.962276,0.002237,[3 9] ; [ 9 28],[2.93877551 9.06122449] ; [ 9.06122449 27.93877551],0
n1,1,0.97021,0.001395,[2 3] ; [ 9 13],[2.03703704 2.96296296] ; [ 8.96296296 13.03703704],0
s8,1,0.980246,0.000613,[ 1 11] ; [ 3 34],[ 0.97959184 11.02040816] ; [ 3.02040816 33.97959184],0
v2,1,1.0,0.0,[3 9] ; [ 9 27],[3. 9.] ; [ 9. 27.],0
