Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3.6e-05,17.092554,[75 32] ; [29 45],[61.48066298 45.51933702] ; [42.51933702 31.48066298],1
s1,1,0.172828,1.858244,[  1 105] ; [ 3 73],[  2.32967033 103.67032967] ; [ 1.67032967 74.32967033],0
u1,1,0.181194,1.7878,[22 85] ; [10 67],[18.60869565 88.39130435] ; [13.39130435 63.60869565],0
s7,1,0.194539,1.682901,[43 58] ; [24 49],[38.8908046 62.1091954] ; [28.1091954 44.8908046],0
p7,1,0.20157,1.63096,[70 35] ; [43 32],[65.91666667 39.08333333] ; [47.08333333 27.91666667],0
v4,1,0.231173,1.433628,[102   5] ; [70  7],[100.02173913   6.97826087] ; [71.97826087  5.02173913],0
p11,1,0.237421,1.395839,[82 25] ; [53 24],[78.50543478 28.49456522] ; [56.49456522 20.50543478],0
u3,1,0.241781,1.370177,[22 13] ; [14 15],[19.6875 15.3125] ; [16.3125 12.6875],0
s2,1,0.274697,1.193139,[28 78] ; [15 62],[24.90710383 81.09289617] ; [18.09289617 58.90710383],0
a6,1,0.334205,0.932533,[74 33] ; [48 29],[70.94565217 36.05434783] ; [51.05434783 25.94565217],0
a4,1,0.338569,0.915841,[46 60] ; [28 49],[42.86338798 63.13661202] ; [31.13661202 45.86338798],0
p8,1,0.368406,0.809033,[57 47] ; [36 39],[54.03351955 49.96648045] ; [38.96648045 36.03351955],0
a3,1,0.381529,0.765768,[72 35] ; [47 30],[69.20108696 37.79891304] ; [49.79891304 27.20108696],0
a5,1,0.388108,0.744861,[85 22] ; [57 20],[82.57608696 24.42391304] ; [59.42391304 17.57608696],0
b1,1,0.406461,0.68913,[34 73] ; [29 48],[36.63586957 70.36413043] ; [26.36413043 50.63586957],0
d3,1,0.430485,0.621514,[78 29] ; [52 25],[75.59782609 31.40217391] ; [54.40217391 22.59782609],0
d2,1,0.447135,0.577904,[44 63] ; [36 41],[46.52173913 60.47826087] ; [33.47826087 43.52173913],0
r2,1,0.455104,0.557909,[97  9] ; [67  9],[95.51648352 10.48351648] ; [68.48351648  7.51648352],0
u2,1,0.510659,0.432716,[22 12] ; [17 13],[20.71875 13.28125] ; [18.28125 11.71875],0
p12,1,0.515147,0.423597,[ 7 99] ; [ 7 69],[ 8.15384615 97.84615385] ; [ 5.84615385 70.15384615],0
p5,1,0.527834,0.398561,[12 94] ; [11 65],[13.3956044 92.6043956] ; [ 9.6043956 66.3956044],0
r4,1,0.568946,0.324449,[96 11] ; [67 10],[94.78804348 12.21195652] ; [68.21195652  8.78804348],0
b4,1,0.681163,0.16882,[63 44] ; [43 34],[61.64130435 45.35869565] ; [44.35869565 32.64130435],0
r3,1,0.744071,0.106581,[100   7] ; [71  6],[99.44021739  7.55978261] ; [71.55978261  5.44021739],0
n6,1,0.767158,0.087672,[92 15] ; [65 12],[91.29891304 15.70108696] ; [65.70108696 11.29891304],0
n1,1,0.829672,0.046278,[ 7 17] ; [ 8 17],[ 7.34693878 16.65306122] ; [ 7.65306122 17.34693878],0
s8,1,0.849587,0.035965,[40 66] ; [28 49],[39.38797814 66.61202186] ; [28.61202186 48.38797814],0
p1,1,0.871369,0.026218,[  5 102] ; [ 4 73],[  5.23369565 101.76630435] ; [ 3.76630435 73.23369565],0
n2,1,0.901678,0.015263,[17  7] ; [18  8],[16.8  7.2] ; [18.2  7.8],0
a8,1,0.917671,0.010685,[12 80] ; [ 9 63],[11.7804878 80.2195122] ; [ 9.2195122 62.7804878],0
n3,1,0.990208,0.000151,[15  8] ; [17  9],[15.02040816  7.97959184] ; [16.97959184  9.02040816],0
