Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,3e-06,21.734457,[12 39] ; [23  7],[22.03703704 28.96296296] ; [12.96296296 17.03703704],1
v3,1,0.617586,0.249275,[24 30] ; [16 16],[25.11627907 28.88372093] ; [14.88372093 17.11627907],0
a1,1,0.638524,0.220678,[ 5 50] ; [ 2 30],[ 4.42528736 50.57471264] ; [ 2.57471264 29.42528736],0
d1,1,0.661417,0.191807,[30 25] ; [19 13],[30.97701149 24.02298851] ; [18.02298851 13.97701149],0
v4,1,0.667097,0.185017,[46  9] ; [27  4],[46.68604651  8.31395349] ; [26.31395349  4.68604651],0
b5,1,0.722532,0.126079,[34 21] ; [21 11],[34.77011494 20.22988506] ; [20.22988506 11.77011494],0
a3,1,0.753198,0.098864,[36 19] ; [22 10],[36.66666667 18.33333333] ; [21.33333333 10.66666667],0
n2,1,0.770515,0.08509,[16  6] ; [7 2],[16.32258065  5.67741935] ; [6.67741935 2.32258065],0
s4,1,0.776299,0.080739,[ 9 46] ; [ 6 26],[ 9.48275862 45.51724138] ; [ 5.51724138 26.48275862],0
d5,1,0.776299,0.080739,[46  9] ; [26  6],[45.51724138  9.48275862] ; [26.48275862  5.51724138],0
a5,1,0.784112,0.075056,[31 24] ; [19 13],[31.6091954 23.3908046] ; [18.3908046 13.6091954],0
a7,1,0.821813,0.050721,[34 21] ; [19 13],[33.50574713 21.49425287] ; [19.49425287 12.50574713],0
p5,1,0.822489,0.050331,[ 6 49] ; [ 4 28],[ 6.32183908 48.67816092] ; [ 3.67816092 28.32183908],0
p1,1,0.855949,0.032955,[ 4 51] ; [ 2 30],[ 3.79310345 51.20689655] ; [ 2.20689655 29.79310345],0
a6,1,0.877484,0.023765,[30 25] ; [18 14],[30.34482759 24.65517241] ; [17.65517241 14.34482759],0
d4,1,0.887244,0.020105,[44 11] ; [26  6],[44.25287356 10.74712644] ; [25.74712644  6.25287356],0
p12,1,0.894174,0.017695,[ 3 51] ; [ 2 30],[ 3.13953488 50.86046512] ; [ 1.86046512 30.13953488],0
n1,1,0.946614,0.004484,[ 6 16] ; [2 5],[ 6.06896552 15.93103448] ; [1.93103448 5.06896552],0
a2,1,0.975462,0.000946,[ 7 48] ; [ 4 28],[ 6.95402299 48.04597701] ; [ 4.04597701 27.95402299],0
n3,1,0.975646,0.000932,[17  5] ; [7 2],[17.03225806  4.96774194] ; [6.96774194 2.03225806],0
a4,1,0.987131,0.00026,[19 36] ; [11 21],[18.96551724 36.03448276] ; [11.03448276 20.96551724],0
