Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.6e-05,18.564026,[46 69] ; [81 38],[62.41452991 52.58547009] ; [64.58547009 54.41452991],1
b3,1,0.001624,9.931977,[ 8 57] ; [24 43],[15.75757576 49.24242424] ; [16.24242424 50.75757576],0
b2,1,0.001624,9.931977,[ 8 57] ; [24 43],[15.75757576 49.24242424] ; [16.24242424 50.75757576],0
p9,1,0.003186,8.697777,[89 29] ; [107  12],[97.58649789 20.41350211] ; [98.41350211 20.58649789],0
n1,1,0.003882,8.338428,[ 3 18] ; [11  8],[ 7.35 13.65] ; [ 6.65 12.35],0
d1,1,0.004503,8.068908,[50 70] ; [72 48],[61. 59.] ; [61. 59.],0
v3,1,0.006546,7.393484,[32 86] ; [52 66],[42. 76.] ; [42. 76.],0
p4,1,0.009985,6.637508,[70 48] ; [90 30],[79.32773109 38.67226891] ; [80.67226891 39.32773109],0
a2,1,0.013113,6.153846,[ 15 105] ; [30 90],[22.5 97.5] ; [22.5 97.5],0
a5,1,0.015327,5.878464,[77 43] ; [94 26],[85.5 34.5] ; [85.5 34.5],0
p2,1,0.021175,5.312334,[97 22] ; [110  10],[103.06694561  15.93305439] ; [103.93305439  16.06694561],0
r4,1,0.024632,5.049557,[101  19] ; [112   8],[106.5  13.5] ; [106.5  13.5],0
n4,1,0.025029,5.021878,[80 39] ; [96 24],[87.63179916 31.36820084] ; [88.36820084 31.63179916],0
d4,1,0.030456,4.683393,[86 34] ; [100  20],[93. 27.] ; [93. 27.],0
d2,1,0.035623,4.415062,[41 79] ; [57 63],[49. 71.] ; [49. 71.],0
u1,1,0.050962,3.809524,[ 10 110] ; [ 20 100],[ 15. 105.] ; [ 15. 105.],0
a3,1,0.058892,3.568317,[66 54] ; [79 39],[73.1092437 46.8907563] ; [71.8907563 46.1092437],0
d5,1,0.063603,3.44086,[87 33] ; [99 21],[93. 27.] ; [93. 27.],0
n5,1,0.098048,2.73701,[78 40] ; [91 29],[83.78991597 34.21008403] ; [85.21008403 34.78991597],0
a4,1,0.099675,2.710741,[40 80] ; [52 67],[46.19246862 73.80753138] ; [45.80753138 73.19246862],0
p11,1,0.101019,2.689377,[92 28] ; [102  18],[97. 23.] ; [97. 23.],0
p10,1,0.102079,2.672757,[92 25] ; [104  16],[96.75949367 20.24050633] ; [99.24050633 20.75949367],0
n6,1,0.108716,2.572784,[95 24] ; [105  15],[99.58158996 19.41841004] ; [100.41841004  19.58158996],0
p6,1,0.118362,2.438868,[42 78] ; [53 65],[47.89915966 72.10084034] ; [47.10084034 70.89915966],0
p3,1,0.135981,2.222863,[61 58] ; [73 47],[66.71966527 52.28033473] ; [67.28033473 52.71966527],0
d3,1,0.168153,1.899335,[76 44] ; [86 34],[81. 39.] ; [81. 39.],0
a7,1,0.22211,1.490683,[88 32] ; [96 24],[92. 28.] ; [92. 28.],0
p1,1,0.229593,1.443382,[ 10 108] ; [ 16 104],[ 12.8907563 105.1092437] ; [ 13.1092437 106.8907563],0
s6,1,0.25882,1.27506,[59 57] ; [67 48],[63.27272727 52.72727273] ; [62.72727273 52.27272727],0
b4,1,0.297365,1.085973,[64 56] ; [72 48],[68. 52.] ; [68. 52.],0
p12,1,0.308709,1.036193,[  6 113] ; [ 10 110],[  7.9665272 111.0334728] ; [  8.0334728 111.9665272],0
s2,1,0.355306,0.854417,[42 78] ; [35 84],[38.66108787 81.33891213] ; [38.33891213 80.66108787],0
s5,1,0.358025,0.84481,[29 89] ; [35 82],[32.13617021 85.86382979] ; [31.86382979 85.13617021],0
u3,1,0.366383,0.815895,[23 29] ; [22 19],[25.16129032 26.83870968] ; [19.83870968 21.16129032],0
r1,1,0.371802,0.797632,[90 30] ; [95 24],[92.88702929 27.11297071] ; [92.11297071 26.88702929],0
n2,1,0.375711,0.784689,[16  6] ; [16  3],[17.17073171  4.82926829] ; [14.82926829  4.17073171],0
