Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,40.054945,[ 2 37] ; [54 27],[18.2 20.8] ; [37.8 43.2],1
d5,1,0.0,28.708065,[16 23] ; [71 10],[28.275 10.725] ; [58.725 22.275],1
d3,1,0.0,27.765211,[ 8 31] ; [58 23],[21.45 17.55] ; [44.55 36.45],1
r3,1,3.1e-05,17.3346,[20 19] ; [70 11],[29.25  9.75] ; [60.75 20.25],1
s2,1,0.000241,13.478016,[ 5 33] ; [38 41],[13.96581197 24.03418803] ; [29.03418803 49.96581197],1
r2,1,0.000983,10.859662,[28 11] ; [75  5],[33.75630252  5.24369748] ; [69.24369748 10.75630252],1
a5,1,0.001251,10.41349,[16 23] ; [58 23],[24.05 14.95] ; [49.95 31.05],0
a7,1,0.001251,10.41349,[16 23] ; [58 23],[24.05 14.95] ; [49.95 31.05],0
d2,1,0.004176,8.205873,[14 25] ; [51 29],[21.30252101 17.69747899] ; [43.69747899 36.30252101],0
r1,1,0.004388,8.115831,[19 20] ; [60 20],[25.8907563 13.1092437] ; [53.1092437 26.8907563],0
u3,1,0.004513,8.064812,[ 5 17] ; [16  9],[ 9.82978723 12.17021277] ; [11.17021277 13.82978723],0
s7,1,0.00693,7.291099,[ 7 30] ; [35 43],[13.51304348 23.48695652] ; [28.48695652 49.51304348],0
v2,1,0.007094,7.248944,[ 7 32] ; [34 45],[13.55084746 25.44915254] ; [27.44915254 51.55084746],0
v4,1,0.007943,7.046287,[27 12] ; [72  9],[32.175  6.825] ; [66.825 14.175],0
s6,1,0.008948,6.833196,[14 24] ; [50 30],[20.61016949 17.38983051] ; [43.38983051 36.61016949],0
s8,1,0.009654,6.697681,[ 5 33] ; [29 51],[10.94915254 27.05084746] ; [23.05084746 56.94915254],0
r4,1,0.015866,5.817712,[22 17] ; [63 18],[27.625 11.375] ; [57.375 23.625],0
a3,1,0.016124,5.789346,[17 20] ; [56 25],[22.88983051 14.11016949] ; [50.11016949 30.88983051],0
s3,1,0.016541,5.744421,[12 25] ; [45 35],[18.02564103 18.97435897] ; [38.97435897 41.02564103],0
p4,1,0.018803,5.519712,[10 29] ; [39 42],[15.925 23.075] ; [33.075 47.925],0
