Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.865135,[477  19] ; [9 5],[472.65882353  23.34117647] ; [13.34117647  0.65882353],1
p11,1,7e-06,20.13245,[411  85] ; [5 9],[404.58039216  91.41960784] ; [11.41960784  2.58039216],1
r1,1,0.00031,13.009377,[422  72] ; [7 7],[417.17716535  76.82283465] ; [11.82283465  2.17716535],1
s8,1,0.001057,10.724728,[254 239] ; [ 1 13],[247.95857988 245.04142012] ; [7.04142012 6.95857988],0
p10,1,0.002099,9.460697,[426  67] ; [8 6],[422.01577909  70.98422091] ; [11.98422091  2.01577909],0
n6,1,0.003941,8.310912,[436  58] ; [8 5],[432.61538462  61.38461538] ; [11.38461538  1.61538462],0
p9,1,0.008213,6.986335,[435  59] ; [9 5],[431.76377953  62.23622047] ; [12.23622047  1.76377953],0
p2,1,0.015291,5.88257,[445  49] ; [9 4],[442.35897436  51.64102564] ; [11.64102564  1.35897436],0
r3,1,0.015399,5.870278,[481  14] ; [12  2],[479.44007859  15.55992141] ; [13.55992141  0.44007859],0
p8,1,0.026371,4.931539,[318 174] ; [5 9],[314.06324111 177.93675889] ; [8.93675889 5.06324111],0
s2,1,0.032972,4.547228,[281 210] ; [ 4 10],[277.0990099 213.9009901] ; [7.9009901 6.0990099],0
u3,1,0.041055,4.173725,[85 46] ; [1 4],[82.83823529 48.16176471] ; [3.16176471 1.83823529],0
b1,1,0.053448,3.729854,[192 304] ; [9 5],[195.48235294 300.51764706] ; [5.51764706 8.48235294],0
n4,1,0.091722,2.843887,[406  89] ; [9 5],[403.58546169  91.41453831] ; [11.41453831  2.58546169],0
a7,1,0.10209,2.672594,[377 118] ; [8 6],[374.41060904 120.58939096] ; [10.58939096  3.41060904],0
n5,1,0.118979,2.430706,[401  94] ; [9 5],[398.72298625  96.27701375] ; [11.27701375  2.72298625],0
a4,1,0.131715,2.272175,[242 252] ; [ 4 10],[239.22047244 254.77952756] ; [6.77952756 7.22047244],0
v3,1,0.163469,1.941843,[201 273] ; [ 3 10],[198.55441478 275.44558522] ; [5.44558522 7.55441478],0
s7,1,0.18073,1.79161,[269 202] ; [5 8],[266.64049587 204.35950413] ; [7.35950413 5.64049587],0
v1,1,0.193096,1.693833,[290 192] ; [6 8],[287.64516129 194.35483871] ; [8.35483871 5.64516129],0
s3,1,0.199874,1.643295,[293 196] ; [6 8],[290.67793241 198.32206759] ; [8.32206759 5.67793241],0
d1,1,0.222854,1.485895,[326 170] ; [7 7],[323.85882353 172.14117647] ; [9.14117647 4.85882353],0
n3,1,0.224777,1.473607,[69 21] ; [2 2],[67.9787234 22.0212766] ; [3.0212766 0.9787234],0
s4,1,0.279394,1.170033,[ 85 404] ; [ 4 10],[ 86.52286282 402.47713718] ; [ 2.47713718 11.52286282],0
b3,1,0.299678,1.075628,[125 193] ; [2 7],[123.50458716 194.49541284] ; [3.49541284 5.50458716],0
b2,1,0.299678,1.075628,[125 193] ; [2 7],[123.50458716 194.49541284] ; [3.49541284 5.50458716],0
n2,1,0.307338,1.042081,[66 24] ; [2 2],[65.10638298 24.89361702] ; [2.89361702 1.10638298],0
v2,1,0.319327,0.991702,[279 201] ; [10  4],[280.8097166 199.1902834] ; [8.1902834 5.8097166],0
a6,1,0.338698,0.915352,[343 153] ; [8 6],[341.36470588 154.63529412] ; [9.63529412 4.36470588],0
u2,1,0.383533,0.759346,[78 53] ; [2 3],[77.05882353 53.94117647] ; [2.94117647 2.05882353],0
a3,1,0.451624,0.566573,[363 132] ; [9 5],[361.76817289 133.23182711] ; [10.23182711  3.76817289],0
p7,1,0.452434,0.564547,[360 131] ; [9 5],[358.77029703 132.22970297] ; [10.22970297  3.77029703],0
n1,1,0.493941,0.467931,[38 52] ; [1 3],[37.34042553 52.65957447] ; [1.65957447 2.34042553],0
s1,1,0.501571,0.451612,[ 18 472] ; [ 1 13],[ 18.47222222 471.52777778] ; [ 0.52777778 13.47222222],0
a5,1,0.501694,0.451351,[388 108] ; [12  2],[389.01960784 106.98039216] ; [10.98039216  3.01960784],0
d5,1,0.504649,0.445146,[421  74] ; [11  3],[420.11787819  74.88212181] ; [11.88212181  2.11787819],0
a8,1,0.544706,0.366886,[ 60 385] ; [ 1 12],[ 59.26855895 385.73144105] ; [ 1.73144105 11.26855895],0
s5,1,0.554212,0.349825,[185 291] ; [4 9],[183.97546012 292.02453988] ; [5.02453988 7.97546012],0
p5,1,0.590698,0.289255,[ 79 413] ; [ 3 11],[ 79.7312253 412.2687747] ; [ 2.2687747 11.7312253],0
d4,1,0.614641,0.253472,[414  81] ; [11  3],[413.31041257  81.68958743] ; [11.68958743  2.31041257],0
b5,1,0.641592,0.216667,[288 208] ; [9 5],[288.84705882 207.15294118] ; [8.15294118 5.84705882],0
a2,1,0.641821,0.216369,[134 362] ; [ 3 11],[133.23921569 362.76078431] ; [ 3.76078431 10.23921569],0
p1,1,0.651207,0.204382,[ 54 439] ; [ 1 13],[ 53.48126233 439.51873767] ; [ 1.51873767 12.48126233],0
s6,1,0.681549,0.168388,[361 125] ; [9 4],[360.36072144 125.63927856] ; [9.63927856 3.36072144],0
d3,1,0.711575,0.136709,[368 128] ; [11  3],[368.59607843 127.40392157] ; [10.40392157  3.59607843],0
d2,1,0.766724,0.088009,[263 232] ; [8 6],[263.54616896 231.45383104] ; [7.45383104 6.54616896],0
p3,1,0.767052,0.087754,[335 160] ; [10  4],[335.5108055 159.4891945] ; [9.4891945 4.5108055],0
p6,1,0.812248,0.056419,[243 248] ; [6 7],[242.57738095 248.42261905] ; [6.42261905 6.57738095],0
b4,1,0.824877,0.048963,[298 198] ; [8 6],[297.6 198.4] ; [8.4 5.6],0
