Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000351,12.774763,[25 69] ; [11  4],[31.04587156 62.95412844] ; [ 4.95412844 10.04587156],1
s5,1,0.00095,10.921997,[11 80] ; [7 8],[15.45283019 75.54716981] ; [ 2.54716981 12.45283019],1
n6,1,0.019728,5.43578,[60 33] ; [15  1],[63.99082569 29.00917431] ; [11.00917431  4.99082569],0
p12,1,0.039033,4.259413,[ 2 93] ; [ 2 14],[ 3.42342342 91.57657658] ; [ 0.57657658 15.42342342],0
p10,1,0.041827,4.142195,[38 54] ; [11  5],[41.74074074 50.25925926] ; [7.25925926 8.74074074],0
u3,1,0.046817,3.951941,[18 22] ; [6 1],[20.42553191 19.57446809] ; [3.57446809 3.42553191],0
n5,1,0.05741,3.610656,[59 35] ; [ 6 10],[55.54545455 38.45454545] ; [9.45454545 6.54545455],0
a6,1,0.077742,3.111484,[58 37] ; [ 6 10],[54.77477477 40.22522523] ; [9.22522523 6.77477477],0
u2,1,0.090629,2.863173,[19 20] ; [1 6],[16.95652174 22.04347826] ; [3.04347826 3.95652174],0
v2,1,0.149544,2.076896,[33 56] ; [9 7],[35.6 53.4] ; [6.4 9.6],0
p9,1,0.182496,1.777183,[40 50] ; [10  6],[42.45283019 47.54716981] ; [7.54716981 8.45283019],0
a2,1,0.212229,1.556154,[18 77] ; [ 1 15],[16.26126126 78.73873874] ; [ 2.73873874 13.26126126],0
p4,1,0.285687,1.139837,[23 70] ; [ 6 10],[24.74311927 68.25688073] ; [ 4.25688073 11.74311927],0
d2,1,0.286703,1.135041,[39 54] ; [9 7],[40.95412844 52.04587156] ; [7.04587156 8.95412844],0
d3,1,0.2974,1.085816,[46 49] ; [10  6],[47.92792793 47.07207207] ; [8.07207207 7.92792793],0
p6,1,0.312423,1.020403,[14 80] ; [ 4 12],[15.38181818 78.61818182] ; [ 2.61818182 13.38181818],0
s2,1,0.363122,0.827068,[11 84] ; [ 3 12],[12.09090909 82.90909091] ; [ 1.90909091 13.09090909],0
s7,1,0.374534,0.788566,[15 73] ; [ 4 11],[16.23300971 71.76699029] ; [ 2.76699029 12.23300971],0
s1,1,0.383757,0.758631,[ 6 88] ; [ 2 14],[ 6.83636364 87.16363636] ; [ 1.16363636 14.83636364],0
r3,1,0.454632,0.559077,[68 26] ; [13  3],[69.21818182 24.78181818] ; [11.78181818  4.21818182],0
a5,1,0.458337,0.549952,[56 39] ; [11  5],[57.34234234 37.65765766] ; [9.65765766 6.34234234],0
b1,1,0.463696,0.536958,[45 50] ; [ 6 10],[43.64864865 51.35135135] ; [7.35135135 8.64864865],0
n2,1,0.502197,0.450291,[22 13] ; [4 4],[21.1627907 13.8372093] ; [4.8372093 3.1627907],0
v4,1,0.505417,0.443544,[69 25] ; [13  3],[70.07272727 23.92727273] ; [11.92727273  4.07272727],0
b2,1,0.510051,0.433962,[25 36] ; [3 7],[24.05633803 36.94366197] ; [3.94366197 6.05633803],0
b3,1,0.510051,0.433962,[25 36] ; [3 7],[24.05633803 36.94366197] ; [3.94366197 6.05633803],0
p3,1,0.548641,0.359758,[23 72] ; [ 5 11],[23.96396396 71.03603604] ; [ 4.03603604 11.96396396],0
s8,1,0.588589,0.292553,[18 76] ; [ 4 12],[18.8 75.2] ; [ 3.2 12.8],0
r1,1,0.592372,0.286655,[52 42] ; [10  6],[52.98181818 41.01818182] ; [9.01818182 6.98181818],0
u1,1,0.596382,0.280487,[10 85] ; [ 1 15],[ 9.41441441 85.58558559] ; [ 1.58558559 14.41441441],0
d4,1,0.597397,0.278939,[65 30] ; [12  4],[65.9009009 29.0990991] ; [11.0990991  4.9009009],0
d1,1,0.610126,0.259991,[41 54] ; [8 8],[41.93693694 53.06306306] ; [7.06306306 8.93693694],0
r4,1,0.610422,0.259561,[59 36] ; [11  5],[59.90990991 35.09009009] ; [10.09009009  5.90990991],0
a7,1,0.647501,0.209065,[53 41] ; [10  6],[53.83636364 40.16363636] ; [9.16363636 6.83636364],0
p11,1,0.671738,0.179576,[47 48] ; [7 9],[46.21621622 48.78378378] ; [7.78378378 8.21621622],0
n4,1,0.679492,0.170698,[58 36] ; [9 7],[57.25454545 36.74545455] ; [9.74545455 6.25454545],0
n1,1,0.685653,0.163832,[11 23] ; [2 6],[10.52380952 23.47619048] ; [2.47619048 5.52380952],0
r2,1,0.696839,0.151781,[76 16] ; [13  2],[76.52336449 15.47663551] ; [12.47663551  2.52336449],0
n3,1,0.698486,0.150051,[19 14] ; [4 4],[18.51219512 14.48780488] ; [4.48780488 3.51219512],0
a1,1,0.707808,0.140476,[ 9 86] ; [ 2 14],[ 9.41441441 85.58558559] ; [ 1.58558559 14.41441441],0
p5,1,0.715944,0.132412,[ 4 91] ; [ 1 15],[ 4.27927928 90.72072072] ; [ 0.72072072 15.27927928],0
v3,1,0.723417,0.125242,[30 61] ; [ 6 10],[30.61682243 60.38317757] ; [ 5.38317757 10.61682243],0
b5,1,0.848901,0.036298,[51 44] ; [9 7],[51.35135135 43.64864865] ; [8.64864865 7.35135135],0
a3,1,0.86543,0.028719,[55 39] ; [9 7],[54.69090909 39.30909091] ; [9.30909091 6.69090909],0
d5,1,0.895109,0.017382,[61 34] ; [10  6],[60.76576577 34.23423423] ; [10.23423423  5.76576577],0
v1,1,0.907237,0.013578,[22 71] ; [ 4 12],[22.18348624 70.81651376] ; [ 3.81651376 12.18348624],0
b4,1,0.910393,0.012666,[52 43] ; [9 7],[52.20720721 42.79279279] ; [8.79279279 7.20720721],0
p8,1,0.91175,0.012284,[25 70] ; [ 4 12],[24.81981982 70.18018018] ; [ 4.18018018 11.81981982],0
p7,1,0.981644,0.000529,[23 70] ; [ 4 12],[23.03669725 69.96330275] ; [ 3.96330275 12.03669725],0
a4,1,0.983773,0.000414,[35 59] ; [ 6 10],[35.03636364 58.96363636] ; [ 5.96363636 10.03636364],0
