Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,26.48121,[21 50] ; [36 10],[34.58974359 36.41025641] ; [22.41025641 23.58974359],1
p5,1,0.000123,14.753532,[ 1 69] ; [11 36],[ 7.17948718 62.82051282] ; [ 4.82051282 42.17948718],1
a3,1,0.000523,12.032261,[62  9] ; [28 19],[54.15254237 16.84745763] ; [35.84745763 11.15254237],1
d2,1,0.000755,11.349711,[44 25] ; [15 32],[35.09482759 33.90517241] ; [23.90517241 23.09482759],1
p4,1,0.000787,11.272701,[29 42] ; [34 13],[37.90677966 33.09322034] ; [25.09322034 21.90677966],1
s6,1,0.001587,9.974772,[32 38] ; [34 11],[40.17391304 29.82608696] ; [25.82608696 19.17391304],0
p11,1,0.001738,9.807258,[43 28] ; [41  6],[50.54237288 20.45762712] ; [33.45762712 13.54237288],0
p3,1,0.002236,9.345026,[26 44] ; [31 16],[34.1025641 35.8974359] ; [22.8974359 24.1025641],0
a4,1,0.002887,8.87785,[42 28] ; [15 32],[34.1025641 35.8974359] ; [22.8974359 24.1025641],0
n6,1,0.004615,8.024495,[49 22] ; [42  4],[55.22222222 15.77777778] ; [35.77777778 10.22222222],0
v4,1,0.005395,7.741938,[52 19] ; [44  3],[57.76271186 13.23728814] ; [38.23728814  8.76271186],0
p6,1,0.007791,7.080931,[16 53] ; [22 25],[22.60344828 46.39655172] ; [15.39655172 31.60344828],0
p10,1,0.007955,7.04347,[46 25] ; [40  6],[52.18803419 18.81196581] ; [33.81196581 12.18803419],0
b1,1,0.014025,6.034962,[39 32] ; [15 32],[32.49152542 38.50847458] ; [21.50847458 25.49152542],0
p2,1,0.015841,5.820442,[40 30] ; [37 10],[46.06837607 23.93162393] ; [30.93162393 16.06837607],0
r4,1,0.024384,5.06708,[35 36] ; [33 14],[40.91525424 30.08474576] ; [27.08474576 19.91525424],0
d3,1,0.050062,3.839374,[37 34] ; [33 14],[42.11864407 28.88135593] ; [27.88135593 19.11864407],0
v1,1,0.067574,3.341,[23 43] ; [24 22],[27.69642857 38.30357143] ; [19.30357143 26.69642857],0
s5,1,0.0951,2.785859,[15 50] ; [17 28],[18.90909091 46.09090909] ; [13.09090909 31.90909091],0
