Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,110.200463,[ 46 117] ; [125  17],[91.38688525 71.61311475] ; [79.61311475 62.38688525],1
s6,1,0.0,57.183258,[72 89] ; [122  19],[103.42384106  57.57615894] ; [90.57615894 50.42384106],1
s7,1,0.0,55.161575,[ 43 115] ; [96 40],[74.70068027 83.29931973] ; [64.29931973 71.70068027],1
s8,1,0.0,28.496151,[ 41 124] ; [78 65],[ 63.75 101.25] ; [55.25 87.75],1
s5,1,0.0,27.602615,[ 28 134] ; [62 75],[ 48.76254181 113.23745819] ; [41.23745819 95.76254181],1
s4,1,4e-06,21.044861,[ 14 150] ; [40 99],[ 29.22772277 134.77227723] ; [ 24.77227723 114.22772277],1
p4,1,1.5e-05,18.704453,[75 90] ; [100  43],[93.75 71.25] ; [81.25 61.75],1
p10,1,7.4e-05,15.707647,[104  59] ; [120  23],[119.32026144  43.67973856] ; [104.67973856  38.32026144],1
r4,1,0.000265,13.300807,[128  38] ; [132  11],[139.6763754  26.3236246] ; [120.3236246  22.6763754],1
p2,1,0.000585,11.821757,[117  47] ; [125  18],[129.27687296  34.72312704] ; [112.72312704  30.27687296],1
v4,1,0.000928,10.965049,[141  24] ; [138   5],[149.46428571  15.53571429] ; [129.53571429  13.46428571],1
p9,1,0.001557,10.010063,[114  49] ; [121  21],[125.59016393  37.40983607] ; [109.40983607  32.59016393],0
n6,1,0.001693,9.856084,[128  37] ; [129  13],[138.12703583  26.87296417] ; [118.87296417  23.12703583],0
r1,1,0.001933,9.61181,[112  53] ; [119  24],[123.75  41.25] ; [107.25  35.75],0
d3,1,0.002304,9.28987,[90 76] ; [101  41],[102.94155844  63.05844156] ; [88.05844156 53.94155844],0
p11,1,0.004669,8.003476,[111  55] ; [116  27],[121.94822006  44.05177994] ; [105.05177994  37.94822006],0
p7,1,0.00488,7.923315,[79 84] ; [91 50],[91.15131579 71.84868421] ; [78.84868421 62.15131579],0
p6,1,0.005082,7.850016,[ 46 118] ; [62 81],[ 57.69381107 106.30618893] ; [50.30618893 92.69381107],0
p3,1,0.006805,7.32379,[ 64 101] ; [77 65],[75.78175896 89.21824104] ; [65.21824104 76.78175896],0
d4,1,0.007492,7.151017,[116  50] ; [117  24],[125.98697068  40.01302932] ; [107.01302932  33.98697068],0
r3,1,0.008452,6.935051,[137  28] ; [132  10],[144.57654723  20.42345277] ; [124.42345277  17.57654723],0
s1,1,0.013818,6.061221,[  5 159] ; [ 14 128],[ 10.18300654 153.81699346] ; [  8.81699346 133.18300654],0
u3,1,0.018225,5.574409,[26 36] ; [24 12],[31.63265306 30.36734694] ; [18.36734694 17.63265306],0
p8,1,0.022049,5.241921,[68 96] ; [78 65],[77.99348534 86.00651466] ; [68.00651466 74.99348534],0
a3,1,0.028634,4.789461,[103  60] ; [107  36],[111.8627451  51.1372549] ; [98.1372549 44.8627451],0
u2,1,0.044072,4.053805,[27 36] ; [23 13],[31.81818182 31.18181818] ; [18.18181818 17.81818182],0
d1,1,0.050268,3.832497,[79 87] ; [84 59],[87.56634304 78.43365696] ; [75.43365696 67.56634304],0
r2,1,0.062031,3.482225,[147  16] ; [135   6],[151.20394737  11.79605263] ; [130.79605263  10.20394737],0
u1,1,0.069419,3.296716,[ 21 145] ; [ 29 114],[ 26.86084142 139.13915858] ; [ 23.13915858 119.86084142],0
p5,1,0.082292,3.019035,[ 18 147] ; [ 25 115],[ 23.26229508 141.73770492] ; [ 19.73770492 120.26229508],0
a7,1,0.094858,2.78994,[101  65] ; [100  43],[107.98058252  58.01941748] ; [93.01941748 49.98058252],0
a2,1,0.096438,2.763482,[ 31 135] ; [ 38 105],[ 37.06796117 128.93203883] ; [ 31.93203883 111.06796117],0
v1,1,0.104415,2.636783,[ 57 107] ; [61 78],[ 63.8679868 100.1320132] ; [54.1320132 84.8679868],0
v3,1,0.109946,2.554994,[ 30 134] ; [ 36 103],[ 35.72277228 128.27722772] ; [ 30.27722772 108.72277228],0
n5,1,0.125554,2.346634,[135  30] ; [126  17],[139.82142857  25.17857143] ; [121.17857143  21.82142857],0
a4,1,0.127096,2.327625,[69 94] ; [73 70],[75.64052288 87.35947712] ; [66.35947712 76.64052288],0
p12,1,0.138398,2.19568,[  7 156] ; [ 12 131],[ 10.12091503 152.87908497] ; [  8.87908497 134.12091503],0
a6,1,0.161526,1.959878,[111  55] ; [84 58],[105.0974026  60.9025974] ; [89.9025974 52.0974026],0
u4,1,0.246215,1.344656,[  1 165] ; [  3 140],[  2.14886731 163.85113269] ; [  1.85113269 141.14886731],0
n2,1,0.299347,1.077102,[31 19] ; [22  8],[33.125 16.875] ; [19.875 10.125],0
d5,1,0.326937,0.960993,[124  42] ; [112  29],[127.60912052  38.39087948] ; [108.39087948  32.60912052],0
b4,1,0.35867,0.842545,[98 68] ; [77 66],[94.01294498 71.98705502] ; [80.98705502 62.01294498],0
b1,1,0.471718,0.517949,[71 95] ; [67 76],[74.13592233 91.86407767] ; [63.86407767 79.13592233],0
a5,1,0.487349,0.482373,[122  44] ; [100  43],[119.26213592  46.73786408] ; [102.73786408  40.26213592],0
d2,1,0.554723,0.348924,[73 91] ; [68 74],[75.56862745 88.43137255] ; [65.43137255 76.56862745],0
a1,1,0.759143,0.094007,[  8 158] ; [  8 135],[  8.59546926 157.40453074] ; [  7.40453074 135.59546926],0
p1,1,0.764042,0.090106,[ 18 147] ; [ 14 128],[ 17.19869707 147.80130293] ; [ 14.80130293 127.19869707],0
n3,1,0.828893,0.046709,[28 18] ; [19 11],[28.44736842 17.55263158] ; [18.55263158 11.44736842],0
b2,1,0.843177,0.039137,[41 63] ; [35 57],[40.32653061 63.67346939] ; [35.67346939 56.32653061],0
b3,1,0.843177,0.039137,[41 63] ; [35 57],[40.32653061 63.67346939] ; [35.67346939 56.32653061],0
n1,1,0.857869,0.032072,[23 25] ; [15 15],[23.38461538 24.61538462] ; [14.61538462 15.38461538],0
a8,1,0.943446,0.005032,[ 22 130] ; [ 19 115],[ 21.79020979 130.20979021] ; [ 19.20979021 114.79020979],0
b5,1,0.956363,0.002994,[97 69] ; [84 59],[97.23624595 68.76375405] ; [83.76375405 59.23624595],0
