Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.029917,4.714028,[ 35 388] ; [2 4],[ 36.48251748 386.51748252] ; [0.51748252 5.48251748],0
v2,1,0.119464,2.424337,[261 146] ; [2 4],[259.17917676 147.82082324] ; [3.82082324 2.17917676],0
v3,1,0.150355,2.068645,[185 216] ; [1 5],[183.25798526 217.74201474] ; [2.74201474 3.25798526],0
b4,1,0.169432,1.887961,[259 166] ; [2 4],[257.36658933 167.63341067] ; [3.63341067 2.36658933],0
v1,1,0.192612,1.697527,[244 165] ; [2 4],[242.44337349 166.55662651] ; [3.55662651 2.44337349],0
a1,1,0.213687,1.546266,[ 22 403] ; [1 5],[ 22.67981439 402.32018561] ; [0.32018561 5.67981439],0
p8,1,0.216577,1.526907,[242 173] ; [5 1],[243.47980998 171.52019002] ; [3.52019002 2.47980998],0
s7,1,0.219617,1.506873,[216 196] ; [4 1],[217.36211031 194.63788969] ; [2.63788969 2.36211031],0
b5,1,0.246002,1.345865,[255 170] ; [5 1],[256.38051044 168.61948956] ; [3.61948956 2.38051044],0
s6,1,0.305048,1.051996,[289 127] ; [3 3],[287.84834123 128.15165877] ; [4.15165877 1.84834123],0
a2,1,0.393122,0.729262,[142 283] ; [3 3],[142.98143852 282.01856148] ; [2.01856148 3.98143852],0
n1,1,0.550535,0.35636,[23 53] ; [1 1],[23.38461538 52.61538462] ; [0.61538462 1.38461538],0
p9,1,0.557504,0.344045,[379  40] ; [5 1],[378.57882353  40.42117647] ; [5.42117647 0.57882353],0
u1,1,0.576457,0.311998,[114 311] ; [1 5],[113.39907193 311.60092807] ; [1.60092807 4.39907193],0
a6,1,0.590084,0.290213,[312 112] ; [5 1],[312.57674419 111.42325581] ; [4.42325581 1.57674419],0
s2,1,0.596031,0.281024,[234 185] ; [4 2],[234.64 184.36] ; [3.36 2.64],0
p6,1,0.607567,0.263733,[165 251] ; [3 3],[165.61137441 250.38862559] ; [2.38862559 3.61137441],0
a4,1,0.621276,0.244078,[240 184] ; [4 2],[240.59534884 183.40465116] ; [3.40465116 2.59534884],0
s3,1,0.667705,0.184298,[243 171] ; [3 3],[242.48571429 171.51428571] ; [3.51428571 2.48571429],0
p10,1,0.687835,0.16144,[373  48] ; [5 1],[372.68852459  48.31147541] ; [5.31147541 0.68852459],0
a8,1,0.696554,0.152082,[ 53 328] ; [1 4],[ 53.30051813 327.69948187] ; [0.69948187 4.30051813],0
a7,1,0.702541,0.145842,[326  99] ; [5 1],[326.39211137  98.60788863] ; [4.60788863 1.39211137],0
p3,1,0.797324,0.065952,[230 194] ; [3 2],[230.28438228 193.71561772] ; [2.71561772 2.28438228],0
p5,1,0.82625,0.048186,[ 57 363] ; [1 5],[ 57.18309859 362.81690141] ; [0.81690141 5.18309859],0
n5,1,0.854157,0.033789,[339  83] ; [5 1],[339.17757009  82.82242991] ; [4.82242991 1.17757009],0
s5,1,0.862571,0.029964,[150 258] ; [2 4],[149.79710145 258.20289855] ; [2.20289855 3.79710145],0
p7,1,0.905267,0.014163,[284 128] ; [4 2],[283.86602871 128.13397129] ; [4.13397129 1.86602871],0
p4,1,0.914224,0.011602,[290 132] ; [4 2],[289.87850467 132.12149533] ; [4.12149533 1.87850467],0
s4,1,0.917784,0.010655,[ 63 353] ; [1 5],[ 63.09004739 352.90995261] ; [0.90995261 5.09004739],0
b1,1,0.920488,0.009964,[150 275] ; [2 4],[149.88399072 275.11600928] ; [2.11600928 3.88399072],0
b2,1,0.946576,0.00449,[117 165] ; [2 3],[116.92682927 165.07317073] ; [2.07317073 2.92682927],0
b3,1,0.946576,0.00449,[117 165] ; [2 3],[116.92682927 165.07317073] ; [2.07317073 2.92682927],0
s8,1,0.949312,0.004041,[216 205] ; [3 3],[215.92271663 205.07728337] ; [3.07728337 2.92271663],0
