Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,45.498882,[119  63] ; [26 81],[91.31487889 90.68512111] ; [53.68512111 53.31487889],1
s2,1,0.0,40.593627,[103  81] ; [19 88],[ 77.14089347 106.85910653] ; [44.85910653 62.14089347],1
s8,1,0.0,38.707552,[90 97] ; [13 94],[ 65.51360544 121.48639456] ; [37.48639456 69.51360544],1
s5,1,0.0,30.655156,[ 68 114] ; [ 8 98],[ 48.02777778 133.97222222] ; [27.97222222 78.02777778],1
s7,1,0.0,28.584098,[99 77] ; [23 77],[77.79710145 98.20289855] ; [44.20289855 55.79710145],1
r3,1,2.3e-05,17.908705,[175  11] ; [82 24],[163.70547945  22.29452055] ; [93.29452055 12.70547945],1
r1,1,3e-05,17.387221,[145  40] ; [59 48],[129.24657534  55.75342466] ; [74.75342466 32.24657534],1
r4,1,5.4e-05,16.285672,[165  22] ; [74 33],[152.0170068  34.9829932] ; [86.9829932 20.0170068],1
v4,1,0.000134,14.578753,[176  10] ; [86 21],[166.32081911  19.67918089] ; [95.67918089 11.32081911],1
p7,1,0.000226,13.600896,[123  57] ; [49 57],[108.25174825  71.74825175] ; [63.74825175 42.25174825],1
n6,1,0.000457,12.28426,[165  21] ; [77 29],[154.15068493  31.84931507] ; [87.84931507 18.15068493],1
r2,1,0.001067,10.707183,[172  14] ; [85 22],[163.14675768  22.85324232] ; [93.85324232 13.14675768],0
p5,1,0.003092,8.752108,[ 28 157] ; [  4 101],[ 20.4137931 164.5862069] ; [11.5862069 93.4137931],0
p2,1,0.00437,8.123204,[153  32] ; [73 34],[143.18493151  41.81506849] ; [82.81506849 24.18493151],0
p6,1,0.007362,7.182508,[ 68 115] ; [23 82],[ 57.82291667 125.17708333] ; [33.17708333 71.82291667],0
p10,1,0.009877,6.656885,[150  31] ; [74 32],[141.26829268  39.73170732] ; [82.73170732 23.26829268],0
p4,1,0.010018,6.631723,[105  80] ; [44 63],[94.40068493 90.59931507] ; [54.59931507 52.40068493],0
u3,1,0.017091,5.687004,[46 35] ; [16 30],[39.54330709 41.45669291] ; [22.45669291 23.54330709],0
p8,1,0.018649,5.534175,[95 88] ; [39 65],[85.44250871 97.55749129] ; [48.55749129 55.44250871],0
