Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,37.946784,[167  86] ; [32 73],[140.63407821 112.36592179] ; [58.36592179 46.63407821],1
d2,1,0.0,35.071985,[132 120] ; [19 85],[106.88764045 145.11235955] ; [44.11235955 59.88764045],1
a3,1,0.0,30.225968,[180  72] ; [42 62],[157.14606742  94.85393258] ; [64.85393258 39.14606742],1
a4,1,0.0,28.810116,[126 126] ; [20 84],[103.34831461 148.65168539] ; [42.65168539 61.34831461],1
d5,1,2e-06,22.847155,[218  35] ; [67 38],[201.41061453  51.58938547] ; [83.58938547 21.41061453],1
u1,1,6.7e-05,15.892395,[ 44 209] ; [  2 103],[ 32.50837989 220.49162011] ; [13.49162011 91.50837989],1
d4,1,8e-05,15.550173,[220  33] ; [72 32],[206.93557423  46.06442577] ; [85.06442577 18.93557423],1
n4,1,0.002002,9.547915,[190  63] ; [61 43],[177.87955182  75.12044818] ; [73.12044818 30.87955182],0
d3,1,0.002137,9.42761,[180  73] ; [57 48],[167.48882682  85.51117318] ; [69.51117318 35.48882682],0
p2,1,0.002942,8.843041,[211  40] ; [73 31],[200.8  50.2] ; [83.2 20.8],0
p4,1,0.003228,8.673653,[141 111] ; [39 62],[128.49858357 123.50141643] ; [51.50141643 49.49858357],0
p10,1,0.003914,8.323515,[197  53] ; [66 37],[186.26062323  63.73937677] ; [76.73937677 26.26062323],0
a6,1,0.005765,7.622198,[193  60] ; [65 40],[182.32960894  70.67039106] ; [75.67039106 29.32960894],0
p8,1,0.005899,7.581004,[132 117] ; [38 65],[120.25568182 128.74431818] ; [49.74431818 53.25568182],0
p3,1,0.008584,6.90733,[113 139] ; [31 73],[101.93258427 150.06741573] ; [42.06741573 61.93258427],0
s8,1,0.026084,4.950473,[ 60 192] ; [14 91],[ 52.23529412 199.76470588] ; [21.76470588 83.23529412],0
p9,1,0.052026,3.774948,[199  52] ; [71 31],[191.98300283  59.01699717] ; [78.01699717 23.98300283],0
b2,1,0.066389,3.370116,[52 92] ; [11 39],[46.7628866 97.2371134] ; [16.2371134 33.7628866],0
b3,1,0.066389,3.370116,[52 92] ; [11 39],[46.7628866 97.2371134] ; [16.2371134 33.7628866],0
s1,1,0.077299,3.1208,[  4 244] ; [ 5 97],[  6.37714286 241.62285714] ; [ 2.62285714 99.37714286],0
v1,1,0.079944,3.066048,[132 115] ; [44 58],[124.56160458 122.43839542] ; [51.43839542 50.56160458],0
v3,1,0.082993,3.005284,[ 86 155] ; [26 74],[ 79.15542522 161.84457478] ; [32.84457478 67.15542522],0
r4,1,0.086385,2.940483,[241  12] ; [95 10],[237.45251397  15.54748603] ; [98.54748603  6.45251397],0
n5,1,0.100125,2.703545,[176  76] ; [62 40],[169.42372881  82.57627119] ; [68.57627119 33.42372881],0
n6,1,0.124763,2.356491,[203  50] ; [75 28],[197.56741573  55.43258427] ; [80.43258427 22.56741573],0
a7,1,0.133388,2.252623,[196  57] ; [72 31],[190.46067416  62.53932584] ; [77.53932584 25.46067416],0
r3,1,0.142297,2.152942,[243  10] ; [96  8],[240.24369748  12.75630252] ; [98.75630252  5.24369748],0
s5,1,0.183765,1.766913,[ 63 182] ; [19 81],[ 58.23188406 186.76811594] ; [23.76811594 76.23188406],0
p12,1,0.189279,1.723217,[ 16 235] ; [  3 100],[ 13.47175141 237.52824859] ; [ 5.52824859 97.47175141],0
p7,1,0.189876,1.71858,[148 100] ; [52 48],[142.52873563 105.47126437] ; [57.47126437 42.52873563],0
s3,1,0.261494,1.260828,[ 90 159] ; [43 58],[ 94.62 154.38] ; [38.38 62.62],0
p5,1,0.287407,1.131728,[ 17 234] ; [  4 100],[ 14.84788732 236.15211268] ; [ 6.15211268 97.84788732],0
a8,1,0.296134,1.091521,[ 23 206] ; [14 86],[ 25.75379939 203.24620061] ; [11.24620061 88.75379939],0
r2,1,0.341714,0.90399,[243   7] ; [99  5],[241.52542373   8.47457627] ; [100.47457627   3.52542373],0
b5,1,0.386664,0.749407,[149 104] ; [67 38],[152.64804469 100.35195531] ; [63.35195531 41.64804469],0
b4,1,0.400457,0.706952,[159  94] ; [61 44],[155.47486034  97.52513966] ; [64.52513966 40.47486034],0
a1,1,0.409441,0.680425,[  9 244] ; [  2 103],[  7.77374302 245.22625698] ; [  3.22625698 101.77374302],0
p11,1,0.441788,0.591635,[202  51] ; [80 25],[199.29050279  53.70949721] ; [82.70949721 22.29050279],0
n1,1,0.448184,0.57524,[17 40] ; [11 18],[18.55813953 38.44186047] ; [ 9.44186047 19.55813953],0
s4,1,0.457487,0.552036,[ 34 214] ; [11 91],[ 31.88571429 216.11428571] ; [13.11428571 88.88571429],0
n3,1,0.458328,0.549975,[41 16] ; [23  6],[42.41860465 14.58139535] ; [21.58139535  7.41860465],0
v4,1,0.46507,0.533666,[240  12] ; [98  7],[238.58823529  13.41176471] ; [99.41176471  5.58823529],0
b1,1,0.472534,0.516043,[ 92 161] ; [34 71],[ 89.04469274 163.95530726] ; [36.95530726 68.04469274],0
p6,1,0.538612,0.378118,[ 69 180] ; [25 77],[ 66.68376068 182.31623932] ; [27.31623932 74.68376068],0
v2,1,0.539331,0.376781,[135 105] ; [51 46],[132.46290801 107.53709199] ; [53.53709199 43.46290801],0
u3,1,0.630375,0.231553,[40 32] ; [37 25],[41.37313433 30.62686567] ; [35.62686567 26.37313433],0
p1,1,0.638326,0.220939,[ 18 234] ; [ 6 98],[ 16.98876404 235.01123596] ; [ 7.01123596 96.98876404],0
s6,1,0.778831,0.078873,[130 117] ; [52 50],[128.80802292 118.19197708] ; [53.19197708 48.80802292],0
