Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,3.9e-05,16.916427,[ 9 24] ; [53 23],[18.7706422 14.2293578] ; [43.2293578 32.7706422],1
s8,1,6.3e-05,16.006063,[ 6 27] ; [46 31],[15.6 17.4] ; [36.4 40.6],1
r4,1,8.1e-05,15.530493,[22 11] ; [73  4],[28.5  4.5] ; [66.5 10.5],1
s3,1,0.00039,12.579055,[11 22] ; [53 23],[19.37614679 13.62385321] ; [44.62385321 31.37614679],1
s7,1,0.000797,11.248696,[ 6 24] ; [39 30],[13.63636364 16.36363636] ; [31.36363636 37.63636364],1
p4,1,0.00125,10.414566,[19 14] ; [66 11],[25.5  7.5] ; [59.5 17.5],0
r1,1,0.01212,6.293194,[20 13] ; [63 13],[25.12844037  7.87155963] ; [57.87155963 18.12844037],0
s5,1,0.028822,4.778217,[ 5 25] ; [28 44],[ 9.70588235 20.29411765] ; [23.29411765 48.70588235],0
p9,1,0.033607,4.514565,[23 10] ; [66 10],[26.94495413  6.05504587] ; [62.05504587 13.94495413],0
v2,1,0.059041,3.564134,[12 21] ; [41 32],[16.5 16.5] ; [36.5 36.5],0
p5,1,0.064759,3.411102,[ 1 31] ; [12 64],[ 3.85185185 28.14814815] ; [ 9.14814815 66.85185185],0
d2,1,0.068166,3.326638,[13 19] ; [46 31],[17.32110092 14.67889908] ; [41.67889908 35.32110092],0
b5,1,0.07646,3.138587,[15 18] ; [49 28],[19.2 13.8] ; [44.8 32.2],0
u1,1,0.105588,2.619048,[ 3 30] ; [17 60],[ 6. 27.] ; [14. 63.],0
p12,1,0.110679,2.544493,[ 1 32] ; [10 67],[ 3.3 29.7] ; [ 7.7 69.3],0
a3,1,0.119339,2.425977,[20 13] ; [58 19],[23.4  9.6] ; [54.6 22.4],0
u2,1,0.119437,2.424693,[5 8] ; [12  6],[7.12903226 5.87096774] ; [9.87096774 8.12903226],0
r2,1,0.134056,2.244898,[30  3] ; [75  2],[31.5  1.5] ; [73.5  3.5],0
v3,1,0.163313,1.943274,[ 7 24] ; [26 45],[10.02941176 20.97058824] ; [22.97058824 48.02941176],0
d1,1,0.186224,1.747244,[17 16] ; [50 27],[20.1 12.9] ; [46.9 30.1],0
n5,1,0.214287,1.542227,[22 11] ; [60 17],[24.6  8.4] ; [57.4 19.6],0
n3,1,0.233815,1.4175,[7 1] ; [13  7],[5.71428571 2.28571429] ; [14.28571429  5.71428571],0
a7,1,0.264095,1.247166,[25  8] ; [50 27],[22.5 10.5] ; [52.5 24.5],0
s4,1,0.277353,1.180017,[ 3 30] ; [13 63],[ 4.8440367 28.1559633] ; [11.1559633 64.8440367],0
n6,1,0.280633,1.164021,[25  8] ; [65 12],[27.  6.] ; [63. 14.],0
n4,1,0.280633,1.164021,[25  8] ; [65 12],[27.  6.] ; [63. 14.],0
r3,1,0.32372,0.973859,[29  4] ; [72  5],[30.3  2.7] ; [70.7  6.3],0
