Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,53.875287,[22 39] ; [107  14],[43.23626374 17.76373626] ; [85.76373626 35.23626374],1
a8,1,0.001396,10.210478,[ 3 53] ; [29 83],[10.66666667 45.33333333] ; [21.33333333 90.66666667],0
n1,1,0.00242,9.200172,[ 1 19] ; [13 16],[ 5.71428571 14.28571429] ; [ 8.28571429 20.71428571],0
v1,1,0.010456,6.555556,[19 40] ; [62 56],[27. 32.] ; [54. 64.],0
s7,1,0.039669,4.231976,[18 42] ; [53 62],[24.34285714 35.65714286] ; [46.65714286 68.34285714],0
s8,1,0.05103,3.807286,[17 43] ; [52 68],[23. 37.] ; [46. 74.],0
s3,1,0.065427,3.394166,[26 34] ; [70 51],[31.82320442 28.17679558] ; [64.17679558 56.82320442],0
s2,1,0.065892,3.382497,[21 40] ; [59 62],[26.81318681 34.18681319] ; [53.18681319 67.81318681],0
b2,1,0.07187,3.239793,[ 6 24] ; [28 45],[ 9.90291262 20.09708738] ; [24.09708738 48.90291262],0
b3,1,0.07187,3.239793,[ 6 24] ; [28 45],[ 9.90291262 20.09708738] ; [24.09708738 48.90291262],0
a2,1,0.086137,2.945127,[ 6 55] ; [24 97],[10.05494505 50.94505495] ; [ 19.94505495 101.05494505],0
n6,1,0.088941,2.893429,[45 16] ; [102  19],[49.26923077 11.73076923] ; [97.73076923 23.26923077],0
v3,1,0.120474,2.411154,[16 44] ; [46 74],[20.66666667 39.33333333] ; [41.33333333 78.66666667],0
b4,1,0.129177,2.302372,[37 24] ; [59 62],[32.17582418 28.82417582] ; [63.82417582 57.17582418],0
n2,1,0.137007,2.211257,[13  7] ; [25  5],[15.2  4.8] ; [22.8  7.2],0
p10,1,0.144127,2.133333,[41 19] ; [94 26],[45. 15.] ; [90. 30.],0
r4,1,0.145501,2.118793,[51 10] ; [110  11],[53.96153846  7.03846154] ; [107.03846154  13.96153846],0
a4,1,0.174348,1.845153,[17 44] ; [46 75],[21.11538462 39.88461538] ; [41.88461538 79.11538462],0
s6,1,0.17978,1.799444,[31 28] ; [75 44],[35.13483146 23.86516854] ; [70.86516854 48.13483146],0
p12,1,0.191045,1.709538,[ 1 60] ; [  7 112],[ 2.71111111 58.28888889] ; [  5.28888889 113.71111111],0
r2,1,0.199035,1.649441,[53  6] ; [113   6],[55.02247191  3.97752809] ; [110.97752809   8.02247191],0
s4,1,0.200451,1.639086,[12 49] ; [ 15 105],[ 9.09944751 51.90055249] ; [ 17.90055249 102.09944751],0
p9,1,0.21291,1.551531,[44 17] ; [94 23],[47.29213483 13.70786517] ; [90.70786517 26.29213483],0
a7,1,0.237211,1.397093,[43 17] ; [76 45],[39.44751381 20.55248619] ; [79.55248619 41.44751381],0
a5,1,0.25341,1.304403,[34 27] ; [78 43],[37.53846154 23.46153846] ; [74.46153846 46.53846154],0
b1,1,0.268858,1.222562,[22 39] ; [54 67],[25.47252747 35.52747253] ; [50.52747253 70.47252747],0
d5,1,0.273322,1.2,[42 18] ; [93 27],[45. 15.] ; [90. 30.],0
v2,1,0.290338,1.118056,[31 29] ; [69 46],[34.28571429 25.71428571] ; [65.71428571 49.28571429],0
p6,1,0.293547,1.103281,[12 44] ; [35 86],[14.8700565 41.1299435] ; [32.1299435 88.8700565],0
r3,1,0.312441,1.020327,[57  4] ; [117   4],[58.31868132  2.68131868] ; [115.68131868   5.31868132],0
u1,1,0.316386,1.003827,[ 5 56] ; [ 16 105],[ 7.03846154 53.96153846] ; [ 13.96153846 107.03846154],0
s1,1,0.32469,0.969959,[ 4 57] ; [  4 115],[ 2.71111111 58.28888889] ; [  5.28888889 113.71111111],0
a6,1,0.343682,0.896648,[34 27] ; [75 44],[36.93888889 24.06111111] ; [72.06111111 46.93888889],0
s5,1,0.348875,0.877546,[14 43] ; [38 83],[16.65168539 40.34831461] ; [35.34831461 85.65168539],0
a1,1,0.384411,0.756549,[ 3 58] ; [  3 118],[ 2.01098901 58.98901099] ; [  3.98901099 117.01098901],0
p5,1,0.384411,0.756549,[ 3 58] ; [  3 118],[ 2.01098901 58.98901099] ; [  3.98901099 117.01098901],0
b5,1,0.412595,0.671311,[35 26] ; [77 44],[37.53846154 23.46153846] ; [74.46153846 46.53846154],0
v4,1,0.46816,0.526316,[56  4] ; [115   5],[57.  3.] ; [114.   6.],0
u2,1,0.47211,0.517034,[ 9 12] ; [20 18],[10.3220339 10.6779661] ; [18.6779661 19.3220339],0
d4,1,0.476898,0.505948,[49 12] ; [90 29],[47.10555556 13.89444444] ; [91.89444444 27.10555556],0
p11,1,0.495636,0.464268,[43 18] ; [91 30],[44.91208791 16.08791209] ; [89.08791209 31.91208791],0
n3,1,0.505587,0.44319,[17  3] ; [24  7],[16.07843137  3.92156863] ; [24.92156863  6.07843137],0
p8,1,0.603075,0.270382,[28 33] ; [59 59],[29.64804469 31.35195531] ; [57.35195531 60.64804469],0
d3,1,0.635935,0.224098,[37 23] ; [69 50],[35.53072626 24.46927374] ; [70.46927374 48.53072626],0
d1,1,0.639317,0.219636,[27 34] ; [58 63],[28.48901099 32.51098901] ; [56.51098901 64.48901099],0
r1,1,0.678069,0.172307,[46 15] ; [93 26],[47.10555556 13.89444444] ; [91.89444444 27.10555556],0
u3,1,0.680517,0.169545,[ 8 13] ; [17 22],[ 8.75 12.25] ; [16.25 22.75],0
d2,1,0.68439,0.165226,[23 38] ; [49 71],[24.26519337 36.73480663] ; [47.73480663 72.26519337],0
a3,1,0.821546,0.050876,[40 20] ; [82 38],[40.66666667 19.33333333] ; [81.33333333 38.66666667],0
p2,1,0.873368,0.025403,[50 11] ; [98 23],[49.6043956 11.3956044] ; [98.3956044 22.6043956],0
p3,1,0.968506,0.001559,[22 39] ; [44 77],[22.12087912 38.87912088] ; [43.87912088 77.12087912],0
