Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.012489,6.240063,[11  2] ; [15 19],[7.19148936 5.80851064] ; [18.80851064 15.19148936],0
s4,1,0.025156,5.013148,[ 1 12] ; [15 21],[4.24489796 8.75510204] ; [11.75510204 24.24489796],0
v1,1,0.111355,2.534882,[10  3] ; [18 17],[7.58333333 5.41666667] ; [20.41666667 14.58333333],0
r1,1,0.121382,2.399395,[11  2] ; [22 14],[8.75510204 4.24489796] ; [24.24489796 11.75510204],0
s5,1,0.161438,1.960706,[ 3 10] ; [15 18],[5.08695652 7.91304348] ; [12.91304348 20.08695652],0
a5,1,0.17532,1.836857,[10  3] ; [20 16],[7.95918367 5.04081633] ; [22.04081633 13.95918367],0
d4,1,0.184451,1.761391,[12  1] ; [27  9],[10.34693878  2.65306122] ; [28.65306122  7.34693878],0
p7,1,0.199294,1.647538,[6 7] ; [22 11],[7.91304348 5.08695652] ; [20.08695652 12.91304348],0
d3,1,0.219492,1.507692,[11  2] ; [24 12],[9.28571429 3.71428571] ; [25.71428571 10.28571429],0
b4,1,0.290607,1.116809,[8 5] ; [16 20],[6.36734694 6.63265306] ; [17.63265306 18.36734694],0
a7,1,0.304602,1.053937,[10  3] ; [22 14],[8.48979592 4.51020408] ; [23.51020408 12.48979592],0
n1,1,0.312132,1.021635,[1 3] ; [7 6],[1.88235294 2.11764706] ; [6.11764706 6.88235294],0
n2,1,0.316233,1.004464,[3 1] ; [13  1],[3.55555556 0.44444444] ; [12.44444444  1.55555556],0
a2,1,0.325777,0.96561,[ 1 12] ; [ 7 29],[ 2.12244898 10.87755102] ; [ 5.87755102 30.12244898],0
s3,1,0.368688,0.808081,[7 5] ; [26 10],[8.25 3.75] ; [24.75 11.25],0
a8,1,0.371723,0.797897,[2 9] ; [ 3 32],[1.19565217 9.80434783] ; [ 3.80434783 31.19565217],0
a4,1,0.373112,0.793274,[ 2 11] ; [10 26],[3.18367347 9.81632653] ; [ 8.81632653 27.18367347],0
p11,1,0.390346,0.737863,[10  3] ; [23 13],[8.75510204 4.24489796] ; [24.24489796 11.75510204],0
p2,1,0.401577,0.7036,[9 4] ; [29  7],[10.08163265  2.91836735] ; [27.91836735  8.08163265],0
s2,1,0.411144,0.675489,[7 6] ; [24 12],[8.2244898 4.7755102] ; [22.7755102 13.2244898],0
p9,1,0.430179,0.62234,[9 4] ; [28  7],[10.02083333  2.97916667] ; [26.97916667  8.02083333],0
p6,1,0.456556,0.554326,[ 3 10] ; [12 23],[4.0625 8.9375] ; [10.9375 24.0625],0
s8,1,0.474902,0.510548,[8 5] ; [18 18],[6.89795918 6.10204082] ; [19.10204082 16.89795918],0
r3,1,0.492281,0.471536,[11  2] ; [32  3],[11.64583333  1.35416667] ; [31.35416667  3.64583333],0
r2,1,0.514034,0.425846,[11  2] ; [31  3],[11.61702128  1.38297872] ; [30.38297872  3.61702128],0
p3,1,0.524129,0.405762,[6 7] ; [13 23],[5.04081633 7.95918367] ; [13.95918367 22.04081633],0
d1,1,0.560427,0.338965,[7 6] ; [16 20],[6.10204082 6.89795918] ; [16.89795918 19.10204082],0
p8,1,0.595901,0.281223,[5 8] ; [16 18],[5.80851064 7.19148936] ; [15.19148936 18.80851064],0
n3,1,0.605242,0.267161,[2 2] ; [9 5],[2.44444444 1.55555556] ; [8.55555556 5.44444444],0
r4,1,0.608919,0.261752,[10  3] ; [25 11],[9.28571429 3.71428571] ; [25.71428571 10.28571429],0
a6,1,0.686326,0.163092,[9 4] ; [27  9],[9.55102041 3.44897959] ; [26.44897959  9.55102041],0
n4,1,0.708678,0.139601,[8 5] ; [20 16],[7.42857143 5.57142857] ; [20.57142857 15.42857143],0
d2,1,0.72872,0.120291,[4 9] ; [13 23],[4.51020408 8.48979592] ; [12.48979592 23.51020408],0
s6,1,0.74211,0.10828,[10  3] ; [26 10],[9.55102041 3.44897959] ; [26.44897959  9.55102041],0
b5,1,0.779305,0.078526,[7 6] ; [21 15],[7.42857143 5.57142857] ; [20.57142857 15.42857143],0
u1,1,0.782974,0.07587,[ 1 12] ; [ 2 34],[ 0.79591837 12.20408163] ; [ 2.20408163 33.79591837],0
p1,1,0.782974,0.07587,[ 1 12] ; [ 2 34],[ 0.79591837 12.20408163] ; [ 2.20408163 33.79591837],0
v4,1,0.820377,0.051556,[12  1] ; [32  2],[12.17021277  0.82978723] ; [31.82978723  2.17021277],0
b1,1,0.915414,0.011281,[7 6] ; [20 16],[7.16326531 5.83673469] ; [19.83673469 16.16326531],0
p5,1,0.942321,0.005235,[ 1 12] ; [ 3 33],[ 1.06122449 11.93877551] ; [ 2.93877551 33.06122449],0
p4,1,0.947251,0.004377,[6 7] ; [17 19],[6.10204082 6.89795918] ; [16.89795918 19.10204082],0
d5,1,0.949523,0.004008,[10  3] ; [28  8],[10.08163265  2.91836735] ; [27.91836735  8.08163265],0
b2,1,0.975646,0.000932,[2 5] ; [ 7 17],[2.03225806 4.96774194] ; [ 6.96774194 17.03225806],0
b3,1,0.975646,0.000932,[2 5] ; [ 7 17],[2.03225806 4.96774194] ; [ 6.96774194 17.03225806],0
n5,1,0.978331,0.000738,[6 7] ; [16 19],[5.95833333 7.04166667] ; [16.04166667 18.95833333],0
p10,1,0.987155,0.000259,[10  3] ; [27  8],[10.02083333  2.97916667] ; [26.97916667  8.02083333],0
a3,1,0.988568,0.000205,[9 4] ; [25 11],[9.02040816 3.97959184] ; [24.97959184 11.02040816],0
