Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,26.803818,[14 30] ; [68 19],[27.54198473 16.45801527] ; [54.45801527 32.54198473],1
p11,1,3e-06,21.578599,[19 25] ; [72 15],[30.5648855 13.4351145] ; [60.4351145 26.5648855],1
n6,1,5.9e-05,16.12534,[27 17] ; [78  8],[35.53846154  8.46153846] ; [69.46153846 16.53846154],1
p4,1,0.000102,15.104528,[17 27] ; [64 23],[27.20610687 16.79389313] ; [53.79389313 33.20610687],1
p8,1,0.000174,14.094252,[12 31] ; [53 31],[22.00787402 20.99212598] ; [42.99212598 41.00787402],1
p2,1,0.000609,11.74763,[27 17] ; [76 11],[34.59541985  9.40458015] ; [68.40458015 18.59541985],1
p9,1,0.000967,10.888956,[30 12] ; [80  6],[36.09375  5.90625] ; [73.90625 12.09375],1
v1,1,0.003046,8.779834,[13 31] ; [49 37],[20.98461538 23.01538462] ; [41.01538462 44.98461538],0
u3,1,0.011504,6.385732,[13  1] ; [11 10],[9.6 4.4] ; [14.4  6.6],0
a5,1,0.053267,3.735521,[28 16] ; [69 18],[32.58015267 11.41984733] ; [64.41984733 22.58015267],0
n2,1,0.068139,3.327303,[9 7] ; [16  3],[11.42857143  4.57142857] ; [13.57142857  5.42857143],0
r4,1,0.07012,3.280199,[35  9] ; [79  8],[38.29007634  5.70992366] ; [75.70992366 11.29007634],0
v4,1,0.079042,3.0845,[40  4] ; [85  2],[41.98473282  2.01526718] ; [83.01526718  3.98473282],0
p7,1,0.0932,2.818219,[23 20] ; [57 26],[27.3015873 15.6984127] ; [52.6984127 30.3015873],0
p3,1,0.094307,2.799281,[19 25] ; [51 36],[23.51145038 20.48854962] ; [46.48854962 40.51145038],0
r1,1,0.095163,2.7848,[29 15] ; [69 18],[32.91603053 11.08396947] ; [65.08396947 21.91603053],0
p10,1,0.103836,2.645611,[32 11] ; [74 12],[35.33333333  7.66666667] ; [70.66666667 15.33333333],0
s6,1,0.136662,2.215145,[33 10] ; [74 11],[35.9453125  7.0546875] ; [71.0546875 13.9453125],0
b4,1,0.151907,2.052994,[30 14] ; [48 39],[26.19847328 17.80152672] ; [51.80152672 35.19847328],0
a6,1,0.175693,1.833688,[24 20] ; [58 29],[27.54198473 16.45801527] ; [54.45801527 32.54198473],0
s8,1,0.194739,1.681396,[19 25] ; [48 39],[22.50381679 21.49618321] ; [44.49618321 42.50381679],0
d2,1,0.19575,1.673801,[27 17] ; [43 44],[23.51145038 20.48854962] ; [46.48854962 40.51145038],0
p1,1,0.252876,1.307347,[ 5 39] ; [ 5 82],[ 3.35877863 40.64122137] ; [ 6.64122137 80.35877863],0
a2,1,0.277885,1.177403,[ 7 37] ; [21 66],[ 9.40458015 34.59541985] ; [18.59541985 68.40458015],0
n1,1,0.279041,1.171756,[7 9] ; [ 5 14],[ 5.48571429 10.51428571] ; [ 6.51428571 12.48571429],0
p6,1,0.296543,1.089674,[18 26] ; [43 42],[20.80620155 23.19379845] ; [40.19379845 44.80620155],0
u2,1,0.332216,0.940241,[9 5] ; [10 11],[7.6 6.4] ; [11.4  9.6],0
a3,1,0.348106,0.880349,[30 14] ; [66 21],[32.24427481 11.75572519] ; [63.75572519 23.24427481],0
s3,1,0.42905,0.625393,[30 14] ; [65 22],[31.90839695 12.09160305] ; [63.09160305 23.90839695],0
a7,1,0.441897,0.591351,[29 15] ; [63 24],[30.90076336 13.09923664] ; [61.09923664 25.90076336],0
b2,1,0.448869,0.573506,[ 9 16] ; [12 32],[ 7.60869565 17.39130435] ; [13.39130435 30.60869565],0
b3,1,0.448869,0.573506,[ 9 16] ; [12 32],[ 7.60869565 17.39130435] ; [13.39130435 30.60869565],0
d3,1,0.491744,0.472708,[38  6] ; [71 16],[36.61068702  7.38931298] ; [72.38931298 14.61068702],0
a1,1,0.511858,0.430268,[ 1 43] ; [ 4 83],[ 1.67938931 42.32061069] ; [ 3.32061069 83.67938931],0
s7,1,0.541407,0.372939,[26 14] ; [51 35],[24.44444444 15.55555556] ; [52.55555556 33.44444444],0
b1,1,0.579469,0.307094,[16 28] ; [36 51],[17.46564885 26.53435115] ; [34.53435115 52.46564885],0
r2,1,0.60567,0.266529,[41  2] ; [80  6],[40.33333333  2.66666667] ; [80.66666667  5.33333333],0
d1,1,0.656523,0.197775,[32 12] ; [60 27],[30.90076336 13.09923664] ; [61.09923664 25.90076336],0
a4,1,0.667484,0.18456,[20 24] ; [43 44],[21.16030534 22.83969466] ; [41.83969466 45.16030534],0
r3,1,0.682418,0.167417,[40  4] ; [79  6],[40.58914729  3.41085271] ; [78.41085271  6.58914729],0
n3,1,0.74753,0.103618,[11  5] ; [14  5],[11.42857143  4.57142857] ; [13.57142857  5.42857143],0
b5,1,0.762414,0.091393,[28 16] ; [53 34],[27.20610687 16.79389313] ; [53.79389313 33.20610687],0
v2,1,0.804756,0.061106,[21 21] ; [45 41],[21.65625 20.34375] ; [44.34375 41.65625],0
v3,1,0.859795,0.0312,[13 30] ; [27 58],[13.4375 29.5625] ; [26.5625 58.4375],0
d5,1,0.873131,0.025498,[38  6] ; [76 11],[38.29007634  5.70992366] ; [75.70992366 11.29007634],0
s2,1,0.92315,0.009306,[31 13] ; [62 25],[31.23664122 12.76335878] ; [61.76335878 25.23664122],0
s5,1,0.935856,0.006477,[22 19] ; [43 36],[22.20833333 18.79166667] ; [42.79166667 36.20833333],0
u1,1,0.974935,0.000987,[ 9 35] ; [18 69],[ 9.06870229 34.93129771] ; [17.93129771 69.06870229],0
s1,1,0.978315,0.000739,[ 2 42] ; [ 4 82],[ 2.03076923 41.96923077] ; [ 3.96923077 82.03076923],0
