Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,113.000576,[ 61 168] ; [300 129],[125.63677812 103.36322188] ; [235.36322188 193.63677812],1
p6,1,0.0,67.984996,[ 42 186] ; [222 209],[ 91.3383915 136.6616085] ; [172.6616085 258.3383915],1
p2,1,0.0,41.614096,[168  62] ; [398  36],[196.05421687  33.94578313] ; [369.94578313  64.05421687],1
p3,1,0.0,39.220878,[ 86 143] ; [273 160],[124.1858006 104.8141994] ; [234.8141994 198.1858006],1
p4,1,0.0,33.112549,[112 117] ; [309 123],[145.85325265  83.14674735] ; [275.14674735 156.85325265],1
p10,1,3e-06,21.522468,[168  61] ; [378  53],[189.44545455  39.55454545] ; [356.55454545  74.44545455],1
s5,1,8.5e-05,15.436645,[ 51 161] ; [169 256],[ 73.21821036 138.78178964] ; [146.78178964 278.21821036],1
p9,1,0.000419,12.446153,[180  48] ; [384  47],[195.13201821  32.86798179] ; [368.86798179  62.13201821],1
v1,1,0.002054,9.50048,[105 115] ; [258 169],[123.43122102  96.56877898] ; [239.56877898 187.43122102],0
p5,1,0.002068,9.487835,[ 17 211] ; [ 69 364],[ 29.66414523 198.33585477] ; [ 56.33585477 376.66414523],0
d5,1,0.002135,9.42999,[175  55] ; [370  62],[189.35045317  40.64954683] ; [355.64954683  76.35045317],0
r4,1,0.002193,9.380539,[205  25] ; [415  20],[214.43609023  15.56390977] ; [405.56390977  29.43609023],0
v2,1,0.002685,9.0101,[107 112] ; [259 164],[124.85046729  94.14953271] ; [241.14953271 181.85046729],0
p11,1,0.002788,8.941277,[174  56] ; [370  65],[188.15037594  41.84962406] ; [355.84962406  79.15037594],0
r3,1,0.002918,8.858299,[212  17] ; [423  11],[219.32880845   9.67119155] ; [415.67119155  18.32880845],0
s7,1,0.005947,7.566408,[100 118] ; [238 177],[116.40442338 101.59557662] ; [221.59557662 193.40442338],0
s8,1,0.007031,7.265055,[ 91 137] ; [220 212],[107.43636364 120.56363636] ; [203.56363636 228.43636364],0
b5,1,0.00914,6.795167,[154  76] ; [246 189],[138.34586466  91.65413534] ; [261.65413534 173.34586466],0
r1,1,0.02381,5.108426,[180  50] ; [369  64],[190.45248869  39.54751131] ; [358.54751131  74.45248869],0
v3,1,0.031373,4.63241,[ 81 136] ; [196 228],[ 93.77379095 123.22620905] ; [183.22620905 240.77379095],0
a8,1,0.043995,4.056755,[ 24 184] ; [ 70 323],[ 32.53244592 175.46755408] ; [ 61.46755408 331.53244592],0
d3,1,0.047099,3.941858,[148  82] ; [311 122],[159.23076923  70.76923077] ; [299.76923077 133.23076923],0
d1,1,0.048988,3.87578,[129 101] ; [278 157],[140.76691729  89.23308271] ; [266.23308271 168.76691729],0
s6,1,0.052453,3.761269,[144  82] ; [303 123],[154.94171779  71.05828221] ; [292.05828221 133.94171779],0
s3,1,0.072013,3.236538,[118 107] ; [257 173],[128.81679389  96.18320611] ; [246.18320611 183.81679389],0
b4,1,0.082255,3.019764,[143  87] ; [240 195],[132.46616541  97.53383459] ; [250.53383459 184.46616541],0
n1,1,0.085588,2.955459,[29 25] ; [28 45],[24.23622047 29.76377953] ; [32.76377953 40.23622047],0
n5,1,0.091542,2.847044,[189  40] ; [380  55],[196.23644578  32.76355422] ; [372.76355422  62.23644578],0
s2,1,0.101854,2.676264,[107 118] ; [235 198],[116.94528875 108.05471125] ; [225.05471125 207.94528875],0
