Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,5.2e-05,16.384124,[162 191] ; [61 26],[178.90681818 174.09318182] ; [44.09318182 42.90681818],1
d2,1,8.7e-05,15.389604,[134 226] ; [53 35],[150.26785714 209.73214286] ; [36.73214286 51.26785714],1
s2,1,0.000189,13.934726,[ 93 265] ; [40 46],[107.23873874 250.76126126] ; [25.76126126 60.23873874],1
s3,1,0.00024,13.491635,[126 230] ; [49 37],[140.95022624 215.04977376] ; [34.04977376 51.95022624],1
d1,1,0.000344,12.814223,[174 188] ; [61 27],[189.04444444 172.95555556] ; [45.95555556 42.04444444],1
p3,1,0.000392,12.570454,[126 233] ; [49 39],[140.54809843 218.45190157] ; [34.45190157 53.54809843],1
p6,1,0.0009,11.022656,[ 82 269] ; [36 52],[ 94.34624146 256.65375854] ; [23.65375854 64.34624146],1
p4,1,0.006656,7.363438,[165 191] ; [55 33],[176.3963964 179.6036036] ; [43.6036036 44.3963964],0
d5,1,0.012274,6.270903,[271  90] ; [77 11],[279.79510022  81.20489978] ; [68.20489978 19.79510022],0
p8,1,0.013944,6.045161,[156 199] ; [51 36],[166.25565611 188.74434389] ; [40.74434389 46.25565611],0
p11,1,0.027319,4.870551,[278  84] ; [77 11],[285.57777778  76.42222222] ; [69.42222222 18.57777778],0
a5,1,0.033632,4.51329,[228 134] ; [66 22],[236.50666667 125.49333333] ; [57.49333333 30.50666667],0
p10,1,0.039371,4.244793,[255  98] ; [73 15],[262.54875283  90.45124717] ; [65.45124717 22.54875283],0
p7,1,0.041193,4.168072,[191 162] ; [57 29],[199.41685649 153.58314351] ; [48.58314351 37.41685649],0
s5,1,0.065158,3.400983,[ 70 281] ; [24 58],[ 76.19861432 274.80138568] ; [17.80138568 64.19861432],0
v1,1,0.075908,3.150403,[160 194] ; [47 37],[167.30136986 186.69863014] ; [39.69863014 44.30136986],0
n4,1,0.076388,3.140116,[235 126] ; [66 22],[242.00668151 118.99331849] ; [58.99331849 29.00668151],0
p2,1,0.085821,2.951058,[279  78] ; [76 12],[284.79775281  72.20224719] ; [70.20224719 17.79775281],0
b1,1,0.09565,2.776625,[122 240] ; [38 50],[128.71111111 233.28888889] ; [31.28888889 56.71111111],0
p9,1,0.098494,2.72976,[274  81] ; [75 13],[279.67268623  75.32731377] ; [69.32731377 18.67268623],0
b2,1,0.110534,2.54657,[ 52 127] ; [23 34],[ 56.88559322 122.11440678] ; [18.11440678 38.88559322],0
b3,1,0.110534,2.54657,[ 52 127] ; [23 34],[ 56.88559322 122.11440678] ; [18.11440678 38.88559322],0
r4,1,0.116978,2.457318,[321  41] ; [83  5],[324.99555556  37.00444444] ; [79.00444444  8.99555556],0
u3,1,0.146343,2.10996,[73 74] ; [21 12],[76.76666667 70.23333333] ; [17.23333333 15.76666667],0
r1,1,0.14683,2.104879,[267  93] ; [71 16],[272.2147651  87.7852349] ; [65.7852349 21.2147651],0
a8,1,0.154615,2.026124,[ 34 301] ; [13 70],[ 37.66746411 297.33253589] ; [ 9.33253589 73.66746411],0
v3,1,0.181208,1.78769,[102 245] ; [31 53],[107.07888631 239.92111369] ; [25.92111369 58.07888631],0
a6,1,0.215228,1.535906,[255 107] ; [56 32],[250.18222222 111.81777778] ; [60.81777778 27.18222222],0
n3,1,0.228291,1.451477,[72 20] ; [11  6],[70.05504587 21.94495413] ; [12.94495413  4.05504587],0
s4,1,0.254509,1.298384,[ 44 310] ; [15 73],[ 47.25339367 306.74660633] ; [11.74660633 76.25339367],0
a4,1,0.272133,1.205964,[133 228] ; [38 50],[137.48552339 223.51447661] ; [33.51447661 54.48552339],0
s1,1,0.384423,0.75651,[  7 349] ; [ 3 82],[  8.07256236 347.92743764] ; [ 1.92743764 83.07256236],0
b4,1,0.384487,0.756306,[212 150] ; [56 32],[215.59111111 146.40888889] ; [52.40888889 35.59111111],0
p12,1,0.416975,0.658824,[ 17 341] ; [ 6 81],[ 18.50337079 339.49662921] ; [ 4.49662921 82.50337079],0
a2,1,0.425458,0.635191,[ 61 301] ; [18 70],[ 63.55111111 298.44888889] ; [15.44888889 72.55111111],0
u1,1,0.447338,0.577388,[ 39 323] ; [12 76],[ 41.02666667 320.97333333] ; [ 9.97333333 78.02666667],0
p5,1,0.457858,0.551127,[ 24 335] ; [ 4 84],[ 22.48769575 336.51230425] ; [ 5.51230425 82.48769575],0
b5,1,0.469493,0.523169,[233 129] ; [53 35],[230.07111111 131.92888889] ; [55.92888889 32.07111111],0
a3,1,0.517871,0.418131,[212 149] ; [55 33],[214.67037862 146.32962138] ; [52.32962138 35.67037862],0
d4,1,0.520974,0.411965,[285  77] ; [72 16],[287.18666667  74.81333333] ; [69.81333333 18.18666667],0
u2,1,0.563341,0.333952,[72 75] ; [18 15],[73.5 73.5] ; [16.5 16.5],0
a7,1,0.639841,0.218951,[265  96] ; [66 21],[266.72098214  94.27901786] ; [64.27901786 22.72098214],0
n6,1,0.653787,0.201159,[286  74] ; [68 20],[284.46428571  75.53571429] ; [69.53571429 18.46428571],0
n2,1,0.702096,0.1463,[69 23] ; [12  5],[68.36697248 23.63302752] ; [12.63302752  4.36697248],0
v2,1,0.703922,0.144424,[178 165] ; [45 38],[179.55164319 163.44835681] ; [43.44835681 39.55164319],0
p1,1,0.731988,0.117294,[ 24 335] ; [ 5 83],[ 23.29082774 335.70917226] ; [ 5.70917226 82.29082774],0
a1,1,0.745304,0.105519,[ 10 352] ; [ 3 85],[ 10.45777778 351.54222222] ; [ 2.54222222 85.45777778],0
u4,1,0.782728,0.076046,[  3 359] ; [ 1 87],[  3.21777778 358.78222222] ; [ 0.78222222 87.21777778],0
v4,1,0.805965,0.060337,[338  22] ; [82  6],[337.5  22.5] ; [82.5  5.5],0
n1,1,0.827573,0.047443,[26 65] ; [ 5 11],[26.36448598 64.63551402] ; [ 4.63551402 11.36448598],0
d3,1,0.872513,0.02575,[234 126] ; [58 30],[234.64285714 125.35714286] ; [57.35714286 30.64285714],0
r2,1,0.873865,0.025202,[331  27] ; [80  7],[330.64719101  27.35280899] ; [80.35280899  6.64719101],0
n5,1,0.978378,0.000735,[234 124] ; [57 30],[234.10786517 123.89213483] ; [56.89213483 30.10786517],0
