Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,42.795357,[51 27] ; [13 72],[30.62576687 47.37423313] ; [33.37423313 51.62576687],1
s3,1,0.0,37.910577,[54 23] ; [19 67],[34.48466258 42.51533742] ; [38.51533742 47.48466258],1
s7,1,2e-06,22.736272,[33 44] ; [ 8 74],[19.85534591 57.14465409] ; [21.14465409 60.85534591],1
s8,1,2e-05,18.194016,[29 49] ; [ 8 78],[17.59756098 60.40243902] ; [19.40243902 66.59756098],1
s5,1,7.7e-05,15.625058,[28 48] ; [ 9 76],[17.46583851 58.53416149] ; [19.53416149 65.46583851],1
s4,1,0.000234,13.533354,[28 50] ; [10 76],[18.07317073 59.92682927] ; [19.92682927 66.07317073],1
a6,1,0.00082,11.196398,[58 20] ; [42 44],[47.56097561 30.43902439] ; [52.43902439 33.56097561],1
r4,1,0.000985,10.855756,[66 12] ; [53 33],[56.59756098 21.40243902] ; [62.40243902 23.59756098],1
r3,1,0.001192,10.502894,[74  3] ; [68 18],[67.0797546  9.9202454] ; [74.9202454 11.0797546],0
p9,1,0.002365,9.242153,[62 14] ; [50 34],[53.2 22.8] ; [58.8 25.2],0
a7,1,0.002804,8.930687,[62 16] ; [49 36],[53.11656442 24.88343558] ; [57.88343558 27.11656442],0
p10,1,0.003622,8.464033,[59 18] ; [46 38],[50.2173913 26.7826087] ; [54.7826087 29.2173913],0
d3,1,0.003799,8.377505,[58 20] ; [44 40],[49.11111111 28.88888889] ; [52.88888889 31.11111111],0
v2,1,0.005265,7.786096,[40 32] ; [28 56],[31.38461538 40.61538462] ; [36.61538462 47.38461538],0
a5,1,0.005315,7.76897,[46 32] ; [32 54],[37.09756098 40.90243902] ; [40.90243902 45.09756098],0
v1,1,0.009036,6.815782,[34 43] ; [21 64],[26.14197531 50.85802469] ; [28.85802469 56.14197531],0
r2,1,0.011422,6.398516,[71  6] ; [67 19],[65.19018405 11.80981595] ; [72.80981595 13.19018405],0
d5,1,0.015221,5.890722,[59 19] ; [49 36],[51.6809816 26.3190184] ; [56.3190184 28.6809816],0
r1,1,0.017749,5.620796,[59 19] ; [50 36],[51.84146341 26.15853659] ; [57.15853659 28.84146341],0
n6,1,0.018504,5.547767,[55 22] ; [46 40],[47.71165644 29.28834356] ; [53.28834356 32.71165644],0
v3,1,0.027426,4.863774,[23 52] ; [13 69],[17.19745223 57.80254777] ; [18.80254777 63.19745223],0
a2,1,0.052828,3.749349,[13 65] ; [ 6 80],[ 9.03658537 68.96341463] ; [ 9.96341463 76.03658537],0
d4,1,0.067585,3.340731,[63 15] ; [58 27],[57.90184049 20.09815951] ; [63.09815951 21.90184049],0
v4,1,0.0708,3.264372,[72  5] ; [71 13],[68.39130435  8.60869565] ; [74.60869565  9.39130435],0
n2,1,0.095453,2.779923,[28  9] ; [20 15],[24.66666667 12.33333333] ; [23.33333333 11.66666667],0
d1,1,0.102447,2.667033,[37 41] ; [30 56],[31.86585366 46.13414634] ; [35.13414634 50.86585366],0
b1,1,0.133717,2.248809,[23 55] ; [35 51],[27.58536585 50.41463415] ; [30.41463415 55.58536585],0
p4,1,0.224495,1.475402,[26 52] ; [21 64],[22.49079755 55.50920245] ; [24.50920245 60.49079755],0
p8,1,0.240624,1.376933,[29 47] ; [25 60],[25.49068323 50.50931677] ; [28.50931677 56.49068323],0
p2,1,0.271058,1.211385,[55 23] ; [53 32],[51.6809816 26.3190184] ; [56.3190184 28.6809816],0
u3,1,0.294248,1.100083,[20 12] ; [19 19],[17.82857143 14.17142857] ; [21.17142857 16.82857143],0
p5,1,0.354718,0.856507,[ 1 76] ; [ 3 81],[ 1.91304348 75.08695652] ; [ 2.08695652 81.91304348],0
n5,1,0.366655,0.81497,[31 47] ; [28 57],[28.23312883 49.76687117] ; [30.76687117 54.23312883],0
u1,1,0.437657,0.602418,[ 7 71] ; [ 5 81],[ 5.70731707 72.29268293] ; [ 6.29268293 79.70731707],0
a4,1,0.460175,0.545468,[24 54] ; [22 64],[21.87804878 56.12195122] ; [24.12195122 61.87804878],0
n3,1,0.50402,0.446461,[25 12] ; [21 14],[23.63888889 13.36111111] ; [22.36111111 12.63888889],0
b2,1,0.518274,0.417327,[10 21] ; [12 35],[ 8.74358974 22.25641026] ; [13.25641026 33.74358974],0
b3,1,0.518274,0.417327,[10 21] ; [12 35],[ 8.74358974 22.25641026] ; [13.25641026 33.74358974],0
p11,1,0.527926,0.398383,[50 28] ; [51 35],[48.03658537 29.96341463] ; [52.96341463 33.03658537],0
b4,1,0.580061,0.306137,[42 36] ; [50 36],[43.75609756 34.24390244] ; [48.24390244 37.75609756],0
p1,1,0.611362,0.258196,[ 1 77] ; [ 2 83],[ 1.43558282 76.56441718] ; [ 1.56441718 83.43558282],0
d2,1,0.701206,0.147221,[25 53] ; [30 56],[26.15853659 51.84146341] ; [28.84146341 57.15853659],0
b5,1,0.738961,0.111042,[47 31] ; [54 32],[48.03658537 29.96341463] ; [52.96341463 33.03658537],0
u2,1,0.752145,0.099738,[17 16] ; [21 17],[17.66197183 15.33802817] ; [20.33802817 17.66197183],0
p7,1,0.849421,0.036046,[31 42] ; [34 49],[30.41666667 42.58333333] ; [34.58333333 48.41666667],0
a8,1,0.850071,0.035732,[ 4 68] ; [ 4 78],[ 3.74025974 68.25974026] ; [ 4.25974026 77.74025974],0
n1,1,0.89948,0.015956,[10 27] ; [ 9 26],[ 9.76388889 27.23611111] ; [ 9.23611111 25.76388889],0
p6,1,0.903752,0.014622,[12 65] ; [14 72],[12.28220859 64.71779141] ; [13.71779141 72.28220859],0
a1,1,0.921225,0.009779,[ 2 76] ; [ 2 84],[ 1.90243902 76.09756098] ; [ 2.09756098 83.90243902],0
p12,1,0.944597,0.004829,[ 1 77] ; [ 1 85],[ 0.95121951 77.04878049] ; [ 1.04878049 84.95121951],0
a3,1,0.993808,6e-05,[44 34] ; [48 37],[44.02453988 33.97546012] ; [47.97546012 37.02453988],0
