Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,108.066755,[328  50] ; [35 61],[289.48101266  88.51898734] ; [73.51898734 22.48101266],1
n6,1,0.0,41.913741,[339  37] ; [61 35],[318.6440678  57.3559322] ; [81.3559322 14.6440678],1
d5,1,0.0,30.942515,[321  56] ; [58 39],[301.44092827  75.55907173] ; [77.55907173 19.44092827],1
s7,1,5e-06,20.927582,[200 161] ; [26 65],[180.5 180.5] ; [45.5 45.5],1
r2,1,8e-06,19.961716,[359  13] ; [81 15],[349.74358974  22.25641026] ; [90.25641026  5.74358974],1
d1,1,1.3e-05,18.978839,[238 142] ; [37 60],[219.07756813 160.92243187] ; [55.92243187 41.07756813],1
v3,1,4.8e-05,16.532674,[178 192] ; [23 70],[160.62634989 209.37365011] ; [40.37365011 52.62634989],1
p10,1,9.3e-05,15.270845,[326  50] ; [68 29],[313.20084567  62.79915433] ; [80.79915433 16.20084567],1
r4,1,0.000146,14.419914,[356  24] ; [79 18],[346.5408805  33.4591195] ; [88.4591195  8.5408805],1
a5,1,0.000583,11.829116,[296  84] ; [59 38],[282.80922432  97.19077568] ; [72.19077568 24.80922432],1
p9,1,0.00064,11.654601,[331  45] ; [72 25],[320.3551797  55.6448203] ; [82.6448203 14.3551797],1
s8,1,0.001181,10.5195,[187 189] ; [30 66],[172.86440678 203.13559322] ; [44.13559322 51.86440678],0
p6,1,0.001296,10.348767,[185 190] ; [29 65],[171.108742 203.891258] ; [42.891258 51.108742],0
r1,1,0.003438,8.558914,[317  60] ; [69 28],[307.00843882  69.99156118] ; [78.99156118 18.00843882],0
p2,1,0.004665,8.004837,[345  33] ; [78 18],[337.32911392  40.67088608] ; [85.67088608 10.32911392],0
r3,1,0.005336,7.7618,[367  11] ; [88  9],[362.08421053  15.91578947] ; [92.91578947  4.08421053],0
a2,1,0.005744,7.629018,[102 278] ; [13 84],[ 91.61425577 288.38574423] ; [23.38574423 73.61425577],0
d2,1,0.00646,7.417188,[191 187] ; [34 63],[179.05263158 198.94736842] ; [45.94736842 51.05263158],0
a8,1,0.006954,7.284686,[ 72 268] ; [ 8 83],[ 63.10904872 276.89095128] ; [16.89095128 74.10904872],0
s6,1,0.007376,7.17903,[250 121] ; [50 45],[238.84120172 132.15879828] ; [61.15879828 33.84120172],0
p3,1,0.007582,7.129555,[232 146] ; [45 52],[220.43368421 157.56631579] ; [56.56631579 40.43368421],0
v1,1,0.011273,6.421727,[224 148] ; [43 51],[213.1416309 158.8583691] ; [53.8583691 40.1416309],0
p4,1,0.012596,6.224948,[264 113] ; [55 42],[253.71940928 123.28059072] ; [65.28059072 31.71940928],0
p11,1,0.01481,5.938927,[322  58] ; [72 25],[313.87840671  66.12159329] ; [80.12159329 16.87840671],0
d4,1,0.017381,5.657523,[318  59] ; [71 25],[310.04862579  66.95137421] ; [78.95137421 17.04862579],0
s3,1,0.018843,5.516063,[215 158] ; [42 53],[204.83119658 168.16880342] ; [52.16880342 42.83119658],0
p5,1,0.020773,5.345699,[ 63 315] ; [ 7 89],[ 55.82278481 322.17721519] ; [14.17721519 81.82278481],0
s5,1,0.02084,5.340092,[133 240] ; [22 73],[123.53632479 249.46367521] ; [31.46367521 63.53632479],0
n1,1,0.02132,5.300481,[26 38] ; [ 4 22],[21.33333333 42.66666667] ; [ 8.66666667 17.33333333],0
v2,1,0.025278,5.004751,[236 134] ; [47 45],[226.64502165 143.35497835] ; [56.35497835 35.64502165],0
a4,1,0.026448,4.926518,[176 202] ; [33 64],[166.32 211.68] ; [42.68 54.32],0
a3,1,0.032652,4.563942,[285  93] ; [62 34],[276.72151899 101.27848101] ; [70.27848101 25.72151899],0
u1,1,0.039022,4.259918,[ 73 307] ; [10 87],[ 66.12159329 313.87840671] ; [16.87840671 80.12159329],0
p1,1,0.044313,4.044581,[ 36 343] ; [ 3 92],[ 31.1835443 347.8164557] ; [ 7.8164557 87.1835443],0
a6,1,0.05038,3.828753,[261 116] ; [57 40],[252.92405063 124.07594937] ; [65.07594937 31.92405063],0
s2,1,0.060066,3.535564,[188 189] ; [38 59],[179.75105485 197.24894515] ; [46.24894515 50.75105485],0
d3,1,0.061128,3.506505,[266 112] ; [58 38],[258.37974684 119.62025316] ; [65.62025316 30.37974684],0
p8,1,0.074355,3.184172,[255 120] ; [56 40],[247.61146497 127.38853503] ; [63.38853503 32.61146497],0
b2,1,0.095114,2.785614,[108 149] ; [14 34],[102.8 154.2] ; [19.2 28.8],0
b3,1,0.095114,2.785614,[108 149] ; [14 34],[102.8 154.2] ; [19.2 28.8],0
v4,1,0.124054,2.365373,[362  14] ; [88  7],[359.23566879  16.76433121] ; [90.76433121  4.23566879],0
p12,1,0.216798,1.525442,[ 34 343] ; [ 5 92],[ 31.01898734 345.98101266] ; [ 7.98101266 89.01898734],0
a7,1,0.323028,0.976648,[277 102] ; [66 31],[273.10294118 105.89705882] ; [69.89705882 27.10294118],0
u3,1,0.357696,0.845968,[52 43] ; [15 18],[49.7265625 45.2734375] ; [17.2734375 15.7265625],0
n3,1,0.434328,0.611223,[48 17] ; [22  5],[49.45652174 15.54347826] ; [20.54347826  6.45652174],0
u4,1,0.487609,0.481798,[  8 372] ; [ 1 96],[  7.16981132 372.83018868] ; [ 1.83018868 95.16981132],0
s1,1,0.551352,0.354901,[ 11 364] ; [ 4 93],[ 11.91737288 363.08262712] ; [ 3.08262712 93.91737288],0
u2,1,0.596687,0.280022,[52 40] ; [21 13],[53.3015873 38.6984127] ; [19.6984127 14.3015873],0
n2,1,0.61796,0.248746,[49 16] ; [19  8],[48.04347826 16.95652174] ; [19.95652174  7.04347826],0
b1,1,0.620322,0.245416,[154 226] ; [42 55],[156.14255765 223.85744235] ; [39.85744235 57.14255765],0
