Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.00972,6.685537,[10 15] ; [23  8],[14.73214286 10.26785714] ; [18.26785714 12.73214286],0
a6,1,0.010445,6.557419,[ 6 19] ; [18 13],[10.71428571 14.28571429] ; [13.28571429 17.71428571],0
a5,1,0.029209,4.755282,[ 8 17] ; [19 12],[12.05357143 12.94642857] ; [14.94642857 16.05357143],0
d3,1,0.043637,4.070538,[ 7 18] ; [17 14],[10.71428571 14.28571429] ; [13.28571429 17.71428571],0
u3,1,0.060681,3.518669,[ 2 14] ; [6 8],[ 4.26666667 11.73333333] ; [ 3.73333333 10.26666667],0
p1,1,0.095612,2.77726,[ 4 21] ; [ 1 30],[ 2.23214286 22.76785714] ; [ 2.76785714 28.23214286],0
r3,1,0.101494,2.681905,[13 12] ; [22  8],[15.90909091  9.09090909] ; [19.09090909 10.90909091],0
b1,1,0.120442,2.411565,[18  7] ; [16 15],[15.17857143  9.82142857] ; [18.82142857 12.17857143],0
a3,1,0.126361,2.336649,[ 9 16] ; [17 13],[11.81818182 13.18181818] ; [14.18181818 15.81818182],0
u2,1,0.126942,2.329509,[7 9] ; [10  4],[9.06666667 6.93333333] ; [7.93333333 6.06666667],0
s6,1,0.130089,2.291442,[ 5 20] ; [12 19],[ 7.58928571 17.41071429] ; [ 9.41071429 21.58928571],0
d4,1,0.135479,2.228576,[12 13] ; [21 10],[14.73214286 10.26785714] ; [18.26785714 12.73214286],0
n5,1,0.187264,1.739011,[18  7] ; [17 14],[15.625  9.375] ; [19.375 11.625],0
p10,1,0.227661,1.455418,[10 14] ; [18 13],[12.21818182 11.78181818] ; [15.78181818 15.21818182],0
p6,1,0.230456,1.438043,[ 2 22] ; [ 6 24],[ 3.55555556 20.44444444] ; [ 4.44444444 25.55555556],0
v2,1,0.245278,1.35,[ 6 18] ; [12 18],[ 8. 16.] ; [10. 20.],0
d1,1,0.250841,1.318613,[ 4 21] ; [ 9 22],[ 5.80357143 19.19642857] ; [ 7.19642857 23.80357143],0
a8,1,0.254558,1.298116,[ 2 21] ; [ 6 24],[ 3.47169811 19.52830189] ; [ 4.52830189 25.47169811],0
b5,1,0.295053,1.096422,[11 14] ; [18 13],[12.94642857 12.05357143] ; [16.05357143 14.94642857],0
n2,1,0.301941,1.065601,[8 4] ; [6 7],[6.72 5.28] ; [7.28 5.72],0
v1,1,0.30313,1.060372,[ 5 20] ; [10 21],[ 6.69642857 18.30357143] ; [ 8.30357143 22.69642857],0
b4,1,0.316093,1.005044,[17  8] ; [17 14],[15.17857143  9.82142857] ; [18.82142857 12.17857143],0
p11,1,0.343923,0.895752,[13 12] ; [20 11],[14.73214286 10.26785714] ; [18.26785714 12.73214286],0
a4,1,0.352822,0.863282,[ 6 19] ; [11 20],[ 7.58928571 17.41071429] ; [ 9.41071429 21.58928571],0
n4,1,0.386358,0.750372,[15 10] ; [15 16],[13.39285714 11.60714286] ; [16.60714286 14.39285714],0
p12,1,0.412162,0.672556,[ 1 24] ; [ 3 28],[ 1.78571429 23.21428571] ; [ 2.21428571 28.78571429],0
p4,1,0.445185,0.582882,[ 8 17] ; [13 18],[ 9.375 15.625] ; [11.625 19.375],0
s5,1,0.472236,0.516739,[ 5 20] ; [ 4 27],[ 4.01785714 20.98214286] ; [ 4.98214286 26.01785714],0
s3,1,0.495556,0.46444,[ 3 21] ; [ 6 25],[ 3.92727273 20.07272727] ; [ 5.07272727 25.92727273],0
p5,1,0.506176,0.441964,[ 4 21] ; [ 3 27],[ 3.18181818 21.81818182] ; [ 3.81818182 26.18181818],0
n6,1,0.530244,0.393923,[15 10] ; [16 15],[13.83928571 11.16071429] ; [17.16071429 13.83928571],0
s8,1,0.537773,0.379683,[ 4 21] ; [ 7 24],[ 4.91071429 20.08928571] ; [ 6.08928571 24.91071429],0
p9,1,0.551254,0.355075,[13 10] ; [20 11],[14.05555556  8.94444444] ; [18.94444444 12.05555556],0
s7,1,0.563455,0.333757,[ 4 18] ; [ 7 21],[ 4.84 17.16] ; [ 6.16 21.84],0
r1,1,0.602415,0.271369,[ 8 17] ; [12 19],[ 8.92857143 16.07142857] ; [11.07142857 19.92857143],0
r4,1,0.672487,0.178707,[ 6 19] ; [ 9 22],[ 6.69642857 18.30357143] ; [ 8.30357143 22.69642857],0
p7,1,0.698022,0.150538,[10 15] ; [14 17],[10.71428571 14.28571429] ; [13.28571429 17.71428571],0
s4,1,0.741988,0.108387,[ 4 21] ; [ 4 27],[ 3.57142857 21.42857143] ; [ 4.42857143 26.57142857],0
v3,1,0.744527,0.106188,[ 4 21] ; [ 6 25],[ 4.46428571 20.53571429] ; [ 5.53571429 25.46428571],0
n1,1,0.748233,0.103022,[3 9] ; [4 9],[3.36 8.64] ; [3.64 9.36],0
s1,1,0.82302,0.050025,[ 2 23] ; [ 2 29],[ 1.78571429 23.21428571] ; [ 2.21428571 28.78571429],0
n3,1,0.87018,0.026709,[7 5] ; [8 5],[7.2 4.8] ; [7.8 5.2],0
v4,1,0.88364,0.02142,[15 10] ; [18 13],[14.73214286 10.26785714] ; [18.26785714 12.73214286],0
b2,1,0.91354,0.011788,[ 5 10] ; [ 6 13],[ 4.85294118 10.14705882] ; [ 6.14705882 12.85294118],0
b3,1,0.91354,0.011788,[ 5 10] ; [ 6 13],[ 4.85294118 10.14705882] ; [ 6.14705882 12.85294118],0
p8,1,0.916429,0.011011,[ 8 17] ; [10 20],[ 8.18181818 16.81818182] ; [ 9.81818182 20.18181818],0
p2,1,0.921705,0.00966,[15 10] ; [19 12],[15.17857143  9.82142857] ; [18.82142857 12.17857143],0
p3,1,0.953792,0.003358,[ 6 19] ; [ 7 23],[ 5.90909091 19.09090909] ; [ 7.09090909 22.90909091],0
d2,1,0.9836,0.000423,[ 8 17] ; [10 21],[ 8.03571429 16.96428571] ; [ 9.96428571 21.03571429],0
