Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000115,14.880349,[26  8] ; [ 3 13],[19.72 14.28] ; [9.28 6.72],1
s8,1,0.000718,11.443323,[21 13] ; [ 2 15],[15.33333333 18.66666667] ; [7.66666667 9.33333333],1
a3,1,0.012907,6.181818,[26  8] ; [ 7 10],[22. 12.] ; [11.  6.],0
u2,1,0.014707,5.95125,[7 1] ; [3 7],[4.44444444 3.55555556] ; [5.55555556 4.44444444],0
d5,1,0.026505,4.92278,[28  6] ; [9 8],[24.66666667  9.33333333] ; [12.33333333  4.66666667],0
p7,1,0.031218,4.640947,[27  6] ; [9 8],[23.76  9.24] ; [12.24  4.76],0
s3,1,0.034258,4.481793,[27  7] ; [8 8],[23.8 10.2] ; [11.2  4.8],0
v1,1,0.045585,3.996865,[18 16] ; [ 4 13],[14.66666667 19.33333333] ; [7.33333333 9.66666667],0
b1,1,0.074203,3.1875,[19 15] ; [ 5 12],[16. 18.] ; [8. 9.],0
s5,1,0.082388,3.017143,[22 11] ; [6 9],[19.25 13.75] ; [8.75 6.25],0
p6,1,0.087952,2.911468,[16 17] ; [ 4 13],[13.2 19.8] ; [ 6.8 10.2],0
p11,1,0.091957,2.839773,[29  5] ; [11  6],[26.66666667  7.33333333] ; [13.33333333  3.66666667],0
p9,1,0.091957,2.839773,[29  5] ; [11  6],[26.66666667  7.33333333] ; [13.33333333  3.66666667],0
a5,1,0.101347,2.684211,[24 10] ; [8 9],[21.33333333 12.66666667] ; [10.66666667  6.33333333],0
s6,1,0.104883,2.629677,[29  4] ; [11  5],[26.93877551  6.06122449] ; [13.06122449  2.93877551],0
p3,1,0.109738,2.557994,[22 12] ; [ 7 10],[19.33333333 14.66666667] ; [9.66666667 7.33333333],0
p4,1,0.113071,2.510769,[20 14] ; [ 6 11],[17.33333333 16.66666667] ; [8.66666667 8.33333333],0
p8,1,0.129621,2.297035,[21 12] ; [ 7 10],[18.48 14.52] ; [9.52 7.48],0
r3,1,0.150241,2.069805,[31  3] ; [13  4],[29.33333333  4.66666667] ; [14.66666667  2.33333333],0
n6,1,0.161349,1.961538,[28  6] ; [11  6],[26.  8.] ; [13.  4.],0
v4,1,0.163373,1.942722,[30  3] ; [13  4],[28.38  4.62] ; [14.62  2.38],0
p1,1,0.173412,1.853198,[ 7 27] ; [ 1 16],[ 5.33333333 28.66666667] ; [ 2.66666667 14.33333333],0
n4,1,0.192288,1.7,[26  8] ; [10  7],[24. 10.] ; [12.  5.],0
d1,1,0.233953,1.416667,[18 16] ; [ 6 11],[16. 18.] ; [8. 9.],0
n2,1,0.247879,1.335216,[11  2] ; [5 3],[9.9047619 3.0952381] ; [6.0952381 1.9047619],0
d4,1,0.285992,1.138393,[25  9] ; [10  7],[23.33333333 10.66666667] ; [11.66666667  5.33333333],0
v3,1,0.289291,1.122917,[11 22] ; [ 3 13],[ 9.42857143 23.57142857] ; [ 4.57142857 11.42857143],0
p10,1,0.335573,0.927273,[28  6] ; [12  5],[26.66666667  7.33333333] ; [13.33333333  3.66666667],0
r4,1,0.335573,0.927273,[28  6] ; [12  5],[26.66666667  7.33333333] ; [13.33333333  3.66666667],0
b3,1,0.356859,0.848916,[ 6 17] ; [1 8],[ 5.03125 17.96875] ; [1.96875 7.03125],0
b2,1,0.356859,0.848916,[ 6 17] ; [1 8],[ 5.03125 17.96875] ; [1.96875 7.03125],0
p2,1,0.374813,0.787645,[26  8] ; [11  6],[24.66666667  9.33333333] ; [12.33333333  4.66666667],0
r1,1,0.400814,0.705882,[24 10] ; [10  7],[22.66666667 11.33333333] ; [11.33333333  5.66666667],0
a4,1,0.423892,0.639498,[16 18] ; [ 6 11],[14.66666667 19.33333333] ; [7.33333333 9.66666667],0
b4,1,0.428203,0.627692,[16 18] ; [10  7],[17.33333333 16.66666667] ; [8.66666667 8.33333333],0
r2,1,0.506673,0.440932,[30  4] ; [13  3],[29.24  4.76] ; [13.76  2.24],0
n3,1,0.52511,0.403846,[8 5] ; [6 2],[8.66666667 4.33333333] ; [5.33333333 2.66666667],0
a6,1,0.546136,0.364286,[13 21] ; [8 9],[14. 20.] ; [ 7. 10.],0
u3,1,0.595883,0.28125,[5 3] ; [5 5],[4.44444444 3.55555556] ; [5.55555556 4.44444444],0
n5,1,0.649542,0.206478,[26  8] ; [12  5],[25.33333333  8.66666667] ; [12.66666667  4.33333333],0
d2,1,0.692005,0.156923,[16 18] ; [9 8],[16.66666667 17.33333333] ; [8.33333333 8.66666667],0
n1,1,0.697161,0.151442,[6 7] ; [3 5],[5.57142857 7.42857143] ; [3.42857143 4.57142857],0
p12,1,0.712656,0.135638,[ 3 31] ; [ 1 16],[ 2.66666667 31.33333333] ; [ 1.33333333 15.66666667],0
p5,1,0.712656,0.135638,[ 3 31] ; [ 1 16],[ 2.66666667 31.33333333] ; [ 1.33333333 15.66666667],0
s1,1,0.754357,0.097906,[ 3 31] ; [ 1 15],[ 2.72 31.28] ; [ 1.28 14.72],0
b5,1,0.831022,0.045536,[11 23] ; [ 5 12],[10.66666667 23.33333333] ; [ 5.33333333 11.66666667],0
v2,1,0.884053,0.021267,[11 22] ; [ 5 11],[10.7755102 22.2244898] ; [ 5.2244898 10.7755102],0
a2,1,1.0,0.0,[ 2 32] ; [ 1 16],[ 2. 32.] ; [ 1. 16.],0
d3,1,1.0,0.0,[18 16] ; [9 8],[18. 16.] ; [9. 8.],0
