Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,8e-06,19.954872,[14 35] ; [46 19],[25.78947368 23.21052632] ; [34.21052632 30.78947368],1
s8,1,1.5e-05,18.762675,[ 7 43] ; [35 31],[18.10344828 31.89655172] ; [23.89655172 42.10344828],1
s2,1,0.000165,14.189741,[11 38] ; [38 28],[20.87826087 28.12173913] ; [28.12173913 37.87826087],1
s7,1,0.00084,11.151074,[ 9 37] ; [33 32],[17.40540541 28.59459459] ; [24.59459459 40.40540541],1
s5,1,0.001526,10.046806,[ 4 44] ; [21 41],[10.90909091 37.09090909] ; [14.09090909 47.90909091],0
r3,1,0.004266,8.166967,[39 11] ; [63  3],[43.96551724  6.03448276] ; [58.03448276  7.96551724],0
p2,1,0.011679,6.359026,[30 18] ; [55 11],[35.78947368 12.21052632] ; [49.21052632 16.78947368],0
v4,1,0.019939,5.417196,[41  9] ; [62  3],[44.7826087  5.2173913] ; [58.2173913  6.7826087],0
d1,1,0.021282,5.303527,[18 32] ; [38 28],[24.13793103 25.86206897] ; [31.86206897 34.13793103],0
r4,1,0.051364,3.796364,[33 17] ; [54 12],[37.5 12.5] ; [49.5 16.5],0
u2,1,0.06124,3.503481,[10  7] ; [18  3],[12.52631579  4.47368421] ; [15.47368421  5.52631579],0
p7,1,0.074033,3.191253,[22 26] ; [39 23],[26.61818182 21.38181818] ; [34.38181818 27.61818182],0
r1,1,0.077791,3.110462,[30 20] ; [49 16],[34.34782609 15.65217391] ; [44.65217391 20.34782609],0
v1,1,0.077896,3.108273,[19 30] ; [35 28],[23.625 25.375] ; [30.375 32.625],0
s4,1,0.153155,2.040541,[ 5 45] ; [13 53],[ 7.75862069 42.24137931] ; [10.24137931 55.75862069],0
p4,1,0.155695,2.015551,[19 29] ; [35 31],[22.73684211 25.26315789] ; [31.26315789 34.73684211],0
a5,1,0.240986,1.374815,[28 22] ; [44 22],[31.03448276 18.96551724] ; [40.96551724 25.03448276],0
b1,1,0.260621,1.265455,[28 22] ; [30 36],[25. 25.] ; [33. 33.],0
a2,1,0.267307,1.230513,[ 6 44] ; [13 53],[ 8.18965517 41.81034483] ; [10.81034483 55.18965517],0
d5,1,0.285062,1.142798,[34 16] ; [50 15],[36.52173913 13.47826087] ; [47.47826087 17.52173913],0
p3,1,0.286365,1.136635,[16 33] ; [28 38],[18.74782609 30.25217391] ; [25.25217391 40.74782609],0
d2,1,0.344939,0.891987,[15 35] ; [25 40],[17.39130435 32.60869565] ; [22.60869565 42.39130435],0
p6,1,0.377822,0.777778,[10 38] ; [18 46],[12. 36.] ; [16. 48.],0
u1,1,0.381404,0.76617,[ 3 47] ; [ 7 59],[ 4.31034483 45.68965517] ; [ 5.68965517 60.31034483],0
u3,1,0.415426,0.663219,[10  7] ; [15  6],[11.18421053  5.81578947] ; [13.81578947  7.18421053],0
a6,1,0.416813,0.659283,[31 19] ; [45 20],[33.04347826 16.95652174] ; [42.95652174 22.04347826],0
n1,1,0.420287,0.649513,[5 4] ; [10 15],[3.97058824 5.02941176] ; [11.02941176 13.97058824],0
r2,1,0.440757,0.594311,[43  7] ; [58  6],[44.29824561  5.70175439] ; [56.70175439  7.29824561],0
b2,1,0.463542,0.537328,[ 6 19] ; [13 27],[ 7.30769231 17.69230769] ; [11.69230769 28.30769231],0
b3,1,0.463542,0.537328,[ 6 19] ; [13 27],[ 7.30769231 17.69230769] ; [11.69230769 28.30769231],0
v2,1,0.464733,0.534471,[21 27] ; [30 29],[22.87850467 25.12149533] ; [28.12149533 30.87850467],0
p12,1,0.468519,0.525466,[ 1 48] ; [ 3 63],[ 1.70434783 47.29565217] ; [ 2.29565217 63.70434783],0
a8,1,0.473274,0.514321,[ 4 42] ; [ 8 53],[ 5.1588785 40.8411215] ; [ 6.8411215 54.1588785],0
d3,1,0.473782,0.513143,[30 19] ; [44 21],[31.80701754 17.19298246] ; [42.19298246 22.80701754],0
v3,1,0.504578,0.445294,[15 33] ; [15 44],[13.45794393 34.54205607] ; [16.54205607 42.45794393],0
b5,1,0.538636,0.378074,[36 14] ; [44 22],[34.48275862 15.51724138] ; [45.51724138 20.48275862],0
p11,1,0.547905,0.361084,[33 17] ; [47 19],[34.48275862 15.51724138] ; [45.51724138 20.48275862],0
n4,1,0.591488,0.288027,[24 26] ; [35 31],[25.43103448 24.56896552] ; [33.56896552 32.43103448],0
a4,1,0.60259,0.271107,[19 31] ; [22 44],[17.67241379 32.32758621] ; [23.32758621 42.67241379],0
d4,1,0.606178,0.265778,[38 12] ; [52 13],[39.13043478 10.86956522] ; [50.86956522 14.13043478],0
p1,1,0.645021,0.212236,[ 5 45] ; [ 5 61],[ 4.31034483 45.68965517] ; [ 5.68965517 60.31034483],0
a7,1,0.657277,0.196848,[36 14] ; [45 21],[34.9137931 15.0862069] ; [46.0862069 19.9137931],0
n2,1,0.674576,0.176296,[7 2] ; [21  4],[7.41176471 1.58823529] ; [20.58823529  4.41176471],0
p5,1,0.723626,0.125045,[ 3 47] ; [ 5 60],[ 3.47826087 46.52173913] ; [ 4.52173913 60.47826087],0
n3,1,0.736193,0.113501,[7 2] ; [18  7],[6.61764706 2.38235294] ; [18.38235294  6.61764706],0
n5,1,0.808435,0.05878,[23 26] ; [32 33],[23.64035088 25.35964912] ; [31.35964912 33.64035088],0
p10,1,0.873654,0.025287,[38 11] ; [52 14],[38.34782609 10.65217391] ; [51.65217391 14.34782609],0
s1,1,0.890424,0.01898,[ 2 47] ; [ 3 62],[ 2.14912281 46.85087719] ; [ 2.85087719 62.14912281],0
p8,1,0.938192,0.006013,[20 29] ; [27 38],[20.20175439 28.79824561] ; [26.79824561 38.20175439],0
a3,1,0.940001,0.005665,[33 17] ; [44 22],[33.18965517 16.81034483] ; [43.81034483 22.18965517],0
b4,1,0.953428,0.003411,[27 23] ; [36 30],[27.15517241 22.84482759] ; [35.84482759 30.15517241],0
a1,1,0.989169,0.000184,[ 3 47] ; [ 4 62],[ 3.01724138 46.98275862] ; [ 3.98275862 62.01724138],0
