Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,43.096522,[34 95] ; [78 36],[59.45679012 69.54320988] ; [52.54320988 61.45679012],1
p3,1,0.0,42.564232,[ 29 101] ; [73 42],[54.12244898 75.87755102] ; [47.87755102 67.12244898],1
p6,1,5e-06,21.039014,[ 22 104] ; [51 63],[38.325 87.675] ; [34.675 79.325],1
p7,1,7e-06,20.175344,[59 68] ; [84 28],[75.9874477 51.0125523] ; [67.0125523 44.9874477],1
p2,1,0.000226,13.602848,[93 37] ; [103  11],[104.42622951  25.57377049] ; [91.57377049 22.42622951],1
p10,1,0.00061,11.744953,[83 45] ; [96 18],[94.67768595 33.32231405] ; [84.32231405 29.67768595],1
p5,1,0.000793,11.256799,[  5 125] ; [19 95],[ 12.78688525 117.21311475] ; [ 11.21311475 102.78688525],1
s7,1,0.001042,10.750912,[42 84] ; [59 49],[54.38461538 71.61538462] ; [46.61538462 61.38461538],0
p9,1,0.003557,8.496994,[91 36] ; [100  15],[100.23553719  26.76446281] ; [90.76446281 24.23553719],0
n5,1,0.004908,7.91285,[74 55] ; [85 29],[84.40740741 44.59259259] ; [74.59259259 39.40740741],0
n6,1,0.010498,6.548404,[90 38] ; [96 18],[98.38016529 29.61983471] ; [87.61983471 26.38016529],0
s6,1,0.012271,6.27134,[70 57] ; [80 33],[79.375 47.625] ; [70.625 42.375],0
s8,1,0.02344,5.13558,[34 95] ; [46 69],[42.29508197 86.70491803] ; [37.70491803 77.29508197],0
p11,1,0.026576,4.918139,[89 41] ; [93 22],[96.57142857 33.42857143] ; [85.42857143 29.57142857],0
s2,1,0.063399,3.446162,[52 77] ; [60 55],[59.21311475 69.78688525] ; [52.78688525 62.21311475],0
n4,1,0.073721,3.198166,[81 49] ; [84 31],[87.55102041 42.44897959] ; [77.44897959 37.55102041],0
d2,1,0.077026,3.126563,[ 18 111] ; [  8 107],[ 13.74590164 115.25409836] ; [ 12.25409836 102.74590164],0
r4,1,0.081082,3.043074,[102  28] ; [100  15],[107.18367347  22.81632653] ; [94.81632653 20.18367347],0
a5,1,0.099764,2.709319,[69 61] ; [73 42],[75.34693878 54.65306122] ; [66.65306122 48.34693878],0
a6,1,0.103947,2.643924,[68 62] ; [72 43],[74.28571429 55.71428571] ; [65.71428571 49.28571429],0
