Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,30.375049,[210  56] ; [32 38],[191.58333333  74.41666667] ; [50.41666667 19.58333333],1
n2,1,0.240519,1.377551,[41 15] ; [8 6],[39.2 16.8] ; [9.8 4.2],0
a7,1,0.269298,1.220319,[180  87] ; [52 18],[183.81008902  83.18991098] ; [48.18991098 21.81008902],0
n1,1,0.281862,1.158088,[29 27] ; [5 9],[27.2 28.8] ; [6.8 7.2],0
v1,1,0.287588,1.130878,[163  96] ; [38 30],[159.20183486  99.79816514] ; [41.79816514 26.20183486],0
a1,1,0.28953,1.121806,[ 16 251] ; [ 2 69],[ 14.21893491 252.78106509] ; [ 3.78106509 67.21893491],0
a8,1,0.338426,0.916383,[ 44 198] ; [ 9 59],[ 41.37419355 200.62580645] ; [11.62580645 56.37419355],0
a6,1,0.34721,0.883628,[177  89] ; [43 28],[173.64985163  92.35014837] ; [46.35014837 24.64985163],0
v2,1,0.350811,0.870522,[163  96] ; [38 29],[159.69018405  99.30981595] ; [41.30981595 25.69018405],0
d4,1,0.354104,0.858697,[229  37] ; [58 13],[226.53412463  39.46587537] ; [60.46587537 10.53412463],0
d3,1,0.361535,0.832554,[188  79] ; [46 25],[184.84615385  82.15384615] ; [49.15384615 21.84615385],0
u3,1,0.418326,0.655014,[27 13] ; [15 11],[25.45454545 14.54545455] ; [16.54545455  9.45454545],0
p11,1,0.439357,0.597962,[219  48] ; [61 10],[221.18343195  45.81656805] ; [58.81656805 12.18343195],0
p3,1,0.44707,0.578068,[160 107] ; [39 32],[157.19822485 109.80177515] ; [41.80177515 29.19822485],0
p10,1,0.46973,0.522611,[235  29] ; [61 10],[233.26567164  30.73432836] ; [62.73432836  8.26567164],0
n3,1,0.485071,0.487441,[40 16] ; [8 5],[38.95652174 17.04347826] ; [9.04347826 3.95652174],0
s1,1,0.530877,0.392713,[ 12 252] ; [ 2 68],[ 11.06586826 252.93413174] ; [ 2.93413174 67.06586826],0
r1,1,0.550095,0.357147,[228  38] ; [58 12],[226.41666667  39.58333333] ; [59.58333333 10.41666667],0
s4,1,0.557198,0.34458,[ 53 212] ; [12 59],[ 51.26488095 213.73511905] ; [13.73511905 57.26488095],0
b2,1,0.581961,0.303076,[ 88 107] ; [17 25],[ 86.39240506 108.60759494] ; [18.60759494 23.39240506],0
b3,1,0.581961,0.303076,[ 88 107] ; [17 25],[ 86.39240506 108.60759494] ; [18.60759494 23.39240506],0
b5,1,0.624883,0.239064,[159 108] ; [40 31],[157.19822485 109.80177515] ; [41.80177515 29.19822485],0
d2,1,0.661208,0.19206,[154 113] ; [43 28],[155.6183432 111.3816568] ; [41.3816568 29.6183432],0
r3,1,0.729455,0.119613,[258   9] ; [68  3],[257.52071006   9.47928994] ; [68.47928994  2.52071006],0
p2,1,0.840917,0.040289,[226  40] ; [61 10],[226.53412463  39.46587537] ; [60.46587537 10.53412463],0
b1,1,0.842107,0.03968,[105 162] ; [27 44],[104.27218935 162.72781065] ; [27.72781065 43.27218935],0
p8,1,0.883246,0.021566,[156 106] ; [41 29],[155.46385542 106.53614458] ; [41.53614458 28.46385542],0
r4,1,0.909352,0.012963,[251  16] ; [67  4],[251.20118343  15.79881657] ; [66.79881657  4.20118343],0
d1,1,0.928281,0.008102,[179  88] ; [48 23],[179.31656805  87.68343195] ; [47.68343195 23.31656805],0
d5,1,0.986868,0.000271,[225  41] ; [60 11],[224.95548961  41.04451039] ; [60.04451039 10.95548961],0
