Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.003236,8.669304,[4 3] ; [ 2 23],[1.3125 5.6875] ; [ 4.6875 20.3125],0
p8,1,0.007637,7.116784,[6 1] ; [ 7 17],[2.93548387 4.06451613] ; [10.06451613 13.93548387],0
s2,1,0.01066,6.521208,[4 3] ; [ 3 22],[1.53125 5.46875] ; [ 5.46875 19.53125],0
v3,1,0.024767,5.040085,[3 4] ; [ 2 23],[1.09375 5.90625] ; [ 3.90625 21.09375],0
b4,1,0.032509,4.571429,[1 6] ; [15 10],[3.5 3.5] ; [12.5 12.5],0
p7,1,0.032509,4.571429,[6 1] ; [10 15],[3.5 3.5] ; [12.5 12.5],0
p5,1,0.054652,3.692673,[2 5] ; [ 1 23],[0.67741935 6.32258065] ; [ 2.32258065 21.67741935],0
s6,1,0.094497,2.796052,[4 3] ; [ 6 19],[2.1875 4.8125] ; [ 7.8125 17.1875],0
s5,1,0.145775,2.115918,[2 5] ; [ 2 23],[0.875 6.125] ; [ 3.125 21.875],0
a3,1,0.199543,1.645714,[2 5] ; [14 11],[3.5 3.5] ; [12.5 12.5],0
a5,1,0.199543,1.645714,[5 2] ; [11 14],[3.5 3.5] ; [12.5 12.5],0
a6,1,0.27224,1.205423,[5 2] ; [12 13],[3.71875 3.28125] ; [13.28125 11.71875],0
b5,1,0.314069,1.013488,[3 4] ; [16  9],[4.15625 2.84375] ; [14.84375 10.15625],0
a1,1,0.320372,0.987429,[1 6] ; [ 1 24],[0.4375 6.5625] ; [ 1.5625 23.4375],0
b1,1,0.326687,0.961988,[4 3] ; [19  6],[5.03125 1.96875] ; [17.96875  7.03125],0
u2,1,0.329642,0.950303,[4 1] ; [6 5],[3.125 1.875] ; [6.875 4.125],0
n3,1,0.37472,0.787953,[1 2] ; [8 5],[1.6875 1.3125] ; [7.3125 5.6875],0
d5,1,0.41902,0.653061,[4 3] ; [10 15],[3.0625 3.9375] ; [10.9375 14.0625],0
s7,1,0.422702,0.642792,[2 4] ; [ 4 18],[1.28571429 4.71428571] ; [ 4.71428571 17.28571429],0
v1,1,0.453508,0.56187,[3 4] ; [ 7 18],[2.1875 4.8125] ; [ 7.8125 17.1875],0
d2,1,0.458902,0.548571,[1 6] ; [ 7 18],[1.75 5.25] ; [ 6.25 18.75],0
p2,1,0.462562,0.539688,[5 2] ; [14 11],[4.15625 2.84375] ; [14.84375 10.15625],0
p11,1,0.462562,0.539688,[5 2] ; [14 11],[4.15625 2.84375] ; [14.84375 10.15625],0
n1,1,0.472789,0.51545,[1 2] ; [ 2 11],[0.5625 2.4375] ; [ 2.4375 10.5625],0
n6,1,0.537957,0.379339,[4 3] ; [11 14],[3.28125 3.71875] ; [11.71875 13.28125],0
r3,1,0.580912,0.304762,[5 2] ; [15 10],[4.375 2.625] ; [15.625  9.375],0
u3,1,0.610689,0.259174,[2 3] ; [3 8],[1.5625 3.4375] ; [3.4375 7.5625],0
a2,1,0.614051,0.254319,[1 6] ; [ 2 23],[0.65625 6.34375] ; [ 2.34375 22.65625],0
s4,1,0.614051,0.254319,[1 6] ; [ 2 23],[0.65625 6.34375] ; [ 2.34375 22.65625],0
s3,1,0.627766,0.235102,[2 5] ; [ 5 20],[1.53125 5.46875] ; [ 5.46875 19.53125],0
a8,1,0.639291,0.219671,[1 6] ; [ 2 22],[0.67741935 6.32258065] ; [ 2.32258065 21.67741935],0
b2,1,0.711531,0.136752,[1 3] ; [ 2 10],[0.75 3.25] ; [2.25 9.75],0
b3,1,0.711531,0.136752,[1 3] ; [ 2 10],[0.75 3.25] ; [2.25 9.75],0
r1,1,0.714546,0.133779,[2 5] ; [ 9 16],[2.40625 4.59375] ; [ 8.59375 16.40625],0
d4,1,0.714546,0.133779,[5 2] ; [16  9],[4.59375 2.40625] ; [16.40625  8.59375],0
v4,1,0.714546,0.133779,[5 2] ; [16  9],[4.59375 2.40625] ; [16.40625  8.59375],0
d1,1,0.804997,0.060952,[2 5] ; [ 6 19],[1.75 5.25] ; [ 6.25 18.75],0
r4,1,0.804997,0.060952,[2 5] ; [ 6 19],[1.75 5.25] ; [ 6.25 18.75],0
p10,1,0.80955,0.058084,[4 3] ; [13 12],[3.71875 3.28125] ; [13.28125 11.71875],0
v2,1,0.852765,0.034444,[1 5] ; [ 5 20],[1.16129032 4.83870968] ; [ 4.83870968 20.16129032],0
p9,1,0.889275,0.019383,[4 3] ; [13 11],[3.83870968 3.16129032] ; [13.16129032 10.83870968],0
d3,1,0.891787,0.018508,[4 3] ; [15 10],[4.15625 2.84375] ; [14.84375 10.15625],0
s8,1,0.912084,0.01219,[1 6] ; [ 4 21],[1.09375 5.90625] ; [ 3.90625 21.09375],0
n5,1,0.957035,0.002902,[3 4] ; [11 14],[3.0625 3.9375] ; [10.9375 14.0625],0
a7,1,0.957035,0.002902,[4 3] ; [14 11],[3.9375 3.0625] ; [14.0625 10.9375],0
a4,1,0.976289,0.000883,[2 5] ; [ 7 18],[1.96875 5.03125] ; [ 7.03125 17.96875],0
